date,pmi,ppi,prosperity_index,ma6,signal
2008-01-31,53.0,6.07,0.0,,正常
2008-01-31,53.0,6.07,0.0,,正常
2008-02-29,53.4,6.62,0.7071067811865441,,景气上行
2008-02-29,53.4,6.62,0.7071067811865441,,景气上行
2008-03-31,58.4,7.95,1.129564471091483,0.6122237507593423,景气上行
2008-03-31,58.4,7.95,1.129564471091483,0.6122237507593423,景气上行
2008-04-30,59.2,8.12,0.9550651170304918,0.6979340923271298,景气上行
2008-04-30,59.2,8.12,0.9550651170304918,0.6979340923271298,景气上行
2008-05-31,53.3,8.22,0.066539962437522,0.5716552663492082,正常
2008-05-31,53.3,8.22,0.06653996243752203,0.5716552663492082,正常
2008-06-30,52.0,8.84,0.100706805650254,0.4931638562327158,正常
2008-06-30,52.0,8.84,0.10070680565025403,0.49316385623271586,正常
2008-07-31,48.4,10.03,0.0303159638805491,0.498216516879474,正常
2008-07-31,48.4,10.03,0.030315963880549135,0.49821651687947405,正常
2008-08-31,48.4,10.06,0.025330100175849024,0.38458707004435816,正常
2008-08-31,48.4,10.06,0.025330100175849,0.3845870700443581,正常
2008-09-30,51.2,9.13,0.04673044630565518,0.20411473258005353,正常
2008-09-30,51.2,9.13,0.0467304463056551,0.2041147325800535,正常
2008-10-31,44.6,6.59,-1.4121845056692155,-0.190426871203231,景气下行
2008-10-31,44.6,6.59,-1.4121845056692155,-0.190426871203231,景气下行
2008-11-30,38.8,1.99,-2.2673572571204437,-0.5794097411295587,景气下行
2008-11-30,38.8,1.99,-2.267357257120444,-0.5794097411295587,景气下行
2008-12-31,41.2,-1.14,-1.9181310345084763,-0.915882714489347,景气下行
2008-12-31,41.2,-1.14,-1.9181310345084763,-0.915882714489347,景气下行
2009-01-31,45.3,-3.35,-1.470543449906963,-1.1660259501205992,景气下行
2009-01-31,45.3,-3.35,-1.470543449906963,-1.1660259501205992,景气下行
2009-02-28,49.0,-4.47,-1.0460242788055385,-1.3445850132841637,景气下行
2009-02-28,49.0,-4.47,-1.0460242788055385,-1.3445850132841637,景气下行
2009-03-31,52.4,-5.99,-0.722350093844867,-1.4727651033092508,景气下行
2009-03-31,52.4,-5.99,-0.722350093844867,-1.4727651033092508,景气下行
2009-04-30,53.5,-6.6,-0.5572575264524862,-1.3302772734397958,景气下行
2009-04-30,53.5,-6.6,-0.5572575264524862,-1.3302772734397958,景气下行
2009-05-31,53.1,-7.2,-0.5473669814535438,-1.0436122274953126,景气下行
2009-05-31,53.1,-7.2,-0.5473669814535438,-1.0436122274953126,景气下行
2009-06-30,53.2,-7.8,-0.5085664447686571,-0.8086847958720091,景气下行
2009-06-30,53.2,-7.8,-0.5085664447686571,-0.8086847958720091,景气下行
2009-07-31,53.3,-8.22,-0.4692766608132961,-0.6418069976897315,正常
2009-07-31,53.3,-8.22,-0.4692766608132961,-0.6418069976897315,正常
2009-08-31,54.0,-7.86,-0.33857546953361123,-0.5238988628110769,正常
2009-08-31,54.0,-7.86,-0.3385754695336112,-0.5238988628110769,正常
2009-09-30,54.3,-6.99,-0.2282932020287058,-0.4415560475083833,正常
2009-09-30,54.3,-6.99,-0.22829320202870584,-0.44155604750838334,正常
2009-10-31,55.2,-5.85,-0.056913314083404054,-0.3581653454468697,正常
2009-10-31,55.2,-5.85,-0.056913314083404,-0.3581653454468697,正常
2009-11-30,55.2,-2.08,0.1931338688654197,-0.2347485370603757,正常
2009-11-30,55.2,-2.08,0.1931338688654197,-0.23474853706037577,正常
2009-12-31,56.6,1.7,0.5740964588454222,-0.05430471979136257,景气上行
2009-12-31,56.6,1.7,0.5740964588454222,-0.0543047197913625,景气上行
2010-01-31,55.8,4.32,0.6612416960295076,0.1341150063491047,景气上行
2010-01-31,55.8,4.32,0.6612416960295076,0.1341150063491047,景气上行
2010-02-28,52.0,5.39,0.347712179102343,0.24849628112176372,正常
2010-02-28,52.0,5.39,0.347712179102343,0.2484962811217637,正常
2010-03-31,55.1,5.91,0.6849419006966959,0.4007021315759974,景气上行
2010-03-31,55.1,5.91,0.6849419006966959,0.4007021315759974,景气上行
2010-04-30,55.7,6.81,0.7903414730207878,0.5419112627600293,景气上行
2010-04-30,55.7,6.81,0.7903414730207878,0.5419112627600293,景气上行
2010-05-31,53.9,7.13,0.6099236348579147,0.6113762237587785,景气上行
2010-05-31,53.9,7.13,0.6099236348579147,0.6113762237587785,景气上行
2010-06-30,52.1,6.41,0.3558002367871206,0.5749935200823949,正常
2010-06-30,52.1,6.41,0.35580023678712064,0.5749935200823949,正常
2010-07-31,51.2,4.84,0.1364880724927913,0.4875345828262755,正常
2010-07-31,51.2,4.84,0.13648807249279135,0.48753458282627554,正常
2010-08-31,51.7,4.32,0.14859840559461762,0.45434895390832136,正常
2010-08-31,51.7,4.32,0.1485984055946176,0.4543489539083213,正常
2010-09-30,53.8,4.33,0.3770019657413439,0.4030256314157626,正常
2010-09-30,53.8,4.33,0.3770019657413439,0.4030256314157626,正常
2010-10-31,54.7,5.04,0.5248660911366922,0.35877973443508004,景气上行
2010-10-31,54.7,5.04,0.5248660911366922,0.35877973443508,景气上行
2010-11-30,55.2,6.06,0.6501444404364267,0.3654832020314987,景气上行
2010-11-30,55.2,6.06,0.6501444404364267,0.3654832020314987,景气上行
2010-12-31,53.9,5.93,0.4815298877279352,0.3864381438549678,正常
2010-12-31,53.9,5.93,0.48152988772793526,0.38643814385496783,正常
2011-01-31,52.9,6.6436,0.4153026356034675,0.43290723770674716,正常
2011-01-31,52.9,6.6436,0.4153026356034675,0.4329072377067471,正常
2011-02-28,52.2,7.2322,0.3729105732858785,0.470292598988624,正常
2011-02-28,52.2,7.2322,0.37291057328587857,0.470292598988624,正常
2011-03-31,53.4,7.3081,0.5131124458688411,0.4929776790098736,景气上行
2011-03-31,53.4,7.3081,0.5131124458688411,0.4929776790098736,景气上行
2011-04-30,52.9,6.821,0.4049502132751707,0.4729916993662866,正常
2011-04-30,52.9,6.821,0.4049502132751707,0.47299169936628666,正常
2011-05-31,52.0,6.7851,0.2861521149764973,0.4123263117896317,正常
2011-05-31,52.0,6.7851,0.28615211497649734,0.4123263117896317,正常
2011-06-30,50.9,7.1209,0.1737306292943929,0.3610264353840413,正常
2011-06-30,50.9,7.1209,0.17373062929439292,0.36102643538404133,正常
2011-07-31,50.7,7.5417,0.17989543660071725,0.3217919022169163,正常
2011-07-31,50.7,7.5417,0.1798954366007172,0.3217919022169163,正常
