date,open,high,low,close,volume
2010-11-26,3572.619,3580.874,3521.245,3551.927,11854017600
2010-11-29,3540.35,3569.676,3515.524,3552.041,10906588800
2010-11-30,3548.086,3566.181,3393.927,3483.432,15036248000
2010-12-01,3471.763,3499.634,3455.709,3483.783,8970390400
2010-12-02,3534.753,3544.522,3502.264,3503.157,10877062400
2010-12-03,3508.177,3515.481,3470.514,3498.465,8811332800
2010-12-06,3507.737,3517.019,3463.928,3488.633,9049831200
2010-12-07,3475.127,3541.031,3430.18,3529.391,9216524800
2010-12-08,3523.691,3550.399,3497.925,3503.771,9253184000
2010-12-09,3486.687,3501.243,3444.153,3444.995,10118903200
2010-12-10,3428.386,3498.089,3421.57,3490.01,8752063200
2010-12-13,3506.039,3596.295,3505.392,3595.974,14127729600
2010-12-14,3606.316,3619.225,3593.698,3614.977,13346752000
2010-12-15,3616.171,3631.455,3587.311,3594.918,11906550400
2010-12-16,3591.421,3607.192,3570.405,3578.672,9232006400
2010-12-17,3576.684,3582.96,3558.703,3576.819,7533128800
2010-12-20,3590.96,3602.867,3455.631,3526.844,12034744800
2010-12-21,3532.227,3595.701,3511.624,3594.928,12024082400
2010-12-22,3598.952,3605.799,3544.343,3558.475,11071539200
2010-12-23,3552.129,3570.075,3511.084,3517.109,9592398400
2010-12-24,3498.421,3510.905,3454.684,3481.8,8608855200
2010-12-27,3492.711,3538.032,3395.396,3404.24,10417244800
2010-12-28,3386.851,3395.648,3329.52,3337.775,8588000000
2010-12-29,3341.816,3367.524,3321.747,3366.805,6666961200
2010-12-30,3367.392,3387.589,3333.031,3371.633,7781367200
2010-12-31,3376.631,3444.31,3376.517,3443.576,9022068800
2011-01-04,3470.682,3510.365,3456.473,3507.006,12240608000
2011-01-05,3487.122,3514.334,3474.288,3499.012,11402102400
2011-01-06,3500.297,3520.049,3473.925,3480.962,9091984000
2011-01-07,3476.329,3525.884,3460.285,3481.632,11908946400
2011-01-10,3476.368,3493.496,3400.362,3407.419,9663227200
2011-01-11,3394.172,3422.685,3373.798,3415.995,8449200800
2011-01-12,3425.866,3446.752,3388.065,3435.406,8541291200
2011-01-13,3448.175,3451.875,3419.022,3433.272,7738076000
2011-01-14,3422.039,3422.039,3366.714,3374.085,8116321600
2011-01-17,3348.328,3357.246,3234.594,3241.319,9748507200
2011-01-18,3230.783,3254.405,3213.31,3247.186,6240743200
2011-01-19,3248.218,3322.347,3238.191,3321.742,8093288000
2011-01-20,3314.561,3314.561,3209.302,3209.491,8969910400
2011-01-21,3198.6,3291.366,3198.113,3246.065,10019800800
2011-01-24,3248.236,3261.415,3195.205,3202.247,9069322400
2011-01-25,3196.991,3203.162,3157.078,3179.058,7031885600
2011-01-26,3179.57,3229.918,3179.362,3226.66,6311810400
2011-01-27,3201.624,3290.437,3181.911,3279.935,11055073600
2011-01-28,3273.901,3307.297,3267.883,3296.747,8883125600
2011-01-31,3294.958,3340.534,3291.106,3340.507,9351224000
2011-02-01,3346.406,3351.449,3329.231,3344.85,7380922400
2011-02-09,3321.041,3357.566,3300.553,3311.739,8793623200
2011-02-10,3305.303,3386.279,3297.246,3385.949,10118191200
2011-02-11,3383.26,3422.444,3375.926,3409.404,11589153600
2011-02-14,3412.384,3513.429,3412.384,3504.415,16911747200
2011-02-15,3508.858,3548.143,3500.171,3502.703,16111147200
2011-02-16,3495.794,3543.452,3483.319,3543.141,13600564800
2011-02-17,3550.626,3562.458,3513.161,3547.608,13941001600
2011-02-18,3540.969,3544.076,3500.112,3511.591,11828540000
2011-02-21,3490.158,3567.951,3487.429,3567.706,12676999200
2011-02-22,3577.274,3578.657,3465.153,3466.818,16524569600
2011-02-23,3454.384,3495.425,3454.384,3488.85,11615492000
2011-02-24,3484.719,3515.717,3473.617,3511.033,11657757600
2011-02-25,3509.431,3530.495,3474.376,3517.356,10607472800
2011-02-28,3521.214,3564.016,3497.865,3562.813,12787344800
2011-03-01,3565.39,3598.998,3557.317,3580.264,14636537600
2011-03-02,3561.655,3581.864,3520.27,3568.367,13405343200
2011-03-03,3571.827,3592.451,3531.529,3532.24,15293038400
2011-03-04,3533.019,3584.545,3525.561,3582.602,12257352000
2011-03-07,3599.41,3647.83,3599.41,3647.201,17566579200
2011-03-08,3647.619,3655.253,3625.477,3654.749,13801873600
2011-03-09,3660.538,3671.179,3639.703,3658.822,12917256000
2011-03-10,3650.679,3650.679,3603.62,3604.594,13053252800
2011-03-11,3586.018,3623.726,3571.096,3577.486,11892767200
2011-03-14,3568.305,3600.374,3558.822,3599.451,11709991200
2011-03-15,3587.297,3587.297,3475.091,3541.022,15937004800
2011-03-16,3540.084,3591.568,3537.991,3589.378,13442083200
2011-03-17,3554.752,3580.39,3516.344,3530.384,14242788800
2011-03-18,3561.528,3574.764,3537.153,3549.611,10401699200
2011-03-21,3552.441,3566.009,3520.443,3535.028,10102471200
2011-03-22,3544.992,3552.032,3498.253,3547.707,9635568000
2011-03-23,3546.999,3595.893,3541.272,3594.523,11845114400
2011-03-24,3598.985,3605.197,3582.466,3586.25,11030093600
2011-03-25,3589.285,3637.607,3588.59,3629.014,14547337600
2011-03-28,3641.416,3657.752,3618.254,3623.459,16680732800
2011-03-29,3619.233,3635.633,3578.271,3580.618,17561348800
2011-03-30,3577.717,3593.477,3546.931,3570.311,13196493600
2011-03-31,3571.29,3579.986,3518.499,3531.879,11029728000
2011-04-01,3535.194,3583.795,3528.432,3583.788,10221202400
2011-04-06,3577.52,3616.264,3575.473,3613.228,15153843200
2011-04-07,3614.826,3634.513,3604.337,3629.967,12965064800
2011-04-08,3627.195,3664.642,3619.871,3664.342,11930081600
2011-04-11,3673.944,3686.34,3637.915,3640.48,15703809600
2011-04-12,3631.521,3659.821,3615.303,3636.513,15465286400
2011-04-13,3621.123,3682.436,3603.955,3682.436,13590766400
2011-04-14,3683.731,3688.51,3657.999,3664.896,13788536000
2011-04-15,3656.701,3686.089,3631.941,3671.397,13130898400
2011-04-18,3658.655,3685.055,3649.88,3674.901,14304284800
2011-04-19,3649.688,3649.688,3604.094,3611.964,14912491200
2011-04-20,3615.657,3631.567,3601.761,3618.756,12322003200
2011-04-21,3635.268,3652.719,3625.509,3642.848,12707112800
2011-04-22,3642.554,3650.222,3615.585,3624.517,12215912800
2011-04-25,3616.062,3616.062,3562.673,3563.251,12453587200
2011-04-26,3553.636,3568.275,3515.568,3532.422,9835413600
2011-04-27,3543.179,3558.904,3480.348,3504.427,10357182400
2011-04-28,3517.807,3526.823,3434.812,3436.288,10582584000
2011-04-29,3434.682,3477.094,3422.495,3476.505,8379337600
2011-05-03,3476.602,3507.471,3450.491,3507.077,9045944800
2011-05-04,3488.591,3488.591,3411.777,3421.182,10734425600
2011-05-05,3405.646,3432.411,3397.155,3421.189,8726777600
2011-05-06,3387.755,3442.625,3375.737,3421.69,9225796000
2011-05-09,3426.704,3452.711,3422.677,3435.943,8058991200
2011-05-10,3441.03,3460.3,3426.093,3460.21,7615754400
2011-05-11,3460.661,3474.968,3432.355,3455.715,9006345600
2011-05-12,3431.852,3454.273,3408.052,3408.402,9615507200
2011-05-13,3410.664,3437.295,3383.046,3436.989,8936003200
2011-05-16,3430.357,3449.764,3412.353,3414.451,8618966400
2011-05-17,3410.14,3444.578,3381.016,3421.902,9806432800
2011-05-18,3413.733,3451.479,3410.215,3446.736,7572252000
2011-05-19,3455.192,3463.391,3424.405,3426.726,7779344000
2011-05-20,3425.77,3436.89,3412.943,3424.342,6868797600
2011-05-23,3417.543,3417.543,3309.016,3310.497,9875509600
2011-05-24,3298.62,3315.214,3275.447,3311.695,7448092800
2011-05-25,3306.12,3318.602,3270.066,3272.82,7347139200
2011-05-26,3293.027,3305.672,3253.915,3254.571,7270558400
2011-05-27,3254.342,3264.186,3214.051,3215.283,7667328800
2011-05-30,3204.991,3230.359,3184.039,3192.395,6126373600
2011-05-31,3196.243,3249.097,3184.868,3248.9,6616178400
2011-06-01,3243.584,3261.648,3233.297,3259.797,6588662400
2011-06-02,3222.292,3236.601,3170.736,3209.386,8300385600
2011-06-03,3205.221,3255.881,3204.674,3248.372,6579585600
2011-06-07,3239.669,3272.438,3235.996,3270.513,6220476000
2011-06-08,3269.097,3281.195,3228.343,3276.995,7260246400
2011-06-09,3268.314,3271.433,3211.35,3211.366,7762408800
2011-06-10,3205.501,3223.262,3176.676,3221.755,6936460800
2011-06-13,3198.951,3219.275,3178.159,3212.404,6125464400
2011-06-14,3209.902,3267.313,3205.689,3260.718,8593840000
2011-06-15,3252.008,3269.117,3228.423,3228.492,7393866400
2011-06-16,3202.418,3209.188,3171.255,3173.516,6904155200
2011-06-17,3170.846,3188.883,3139.708,3140.881,6400342800
2011-06-20,3136.075,3141.358,3100.826,3115.966,5958048800
2011-06-21,3124.193,3154.968,3116.177,3154.668,6648758000
2011-06-22,3158.91,3166.547,3135.739,3151.03,5959968000
2011-06-23,3140.817,3214.302,3127.363,3205.834,7521849600
2011-06-24,3194.56,3302.929,3191.105,3281.964,13138852800
2011-06-27,3283.275,3317.851,3280.053,3300.333,10478037600
2011-06-28,3303.595,3311.251,3275.214,3305.73,8807626400
2011-06-29,3302.886,3309.037,3260.425,3260.478,8744055200
2011-06-30,3262.033,3320.662,3262.033,3308.537,9524049600
2011-07-01,3316.849,3340.788,3301.068,3317.831,9558685600
2011-07-04,3332.545,3397.519,3332.545,3397.454,13077882400
2011-07-05,3398.742,3409.916,3382.751,3403.464,11383184000
2011-07-06,3396.966,3400.077,3365.151,3398.512,10486014400
2011-07-07,3405.525,3429.539,3388.078,3388.902,12031352000
2011-07-08,3390.913,3408.28,3374.751,3394.057,8769319200
2011-07-11,3382.208,3411.544,3372.052,3405.269,8517285600
2011-07-12,3378.9,3381.298,3344.887,3347.128,9852878400
2011-07-13,3349.607,3405.792,3349.607,3404.492,9434963200
2011-07-14,3411.158,3425.617,3391.234,3419.737,10644572000
2011-07-15,3409.158,3435.902,3401.037,3435.902,10936962400
2011-07-18,3439.403,3447.257,3419.979,3430.681,10912797600
2011-07-19,3414.892,3414.892,3389.983,3398.917,9489478400
2011-07-20,3417.738,3425.558,3372.35,3397.041,8356944800
2011-07-21,3397.103,3403.284,3357.997,3358.841,8288366400
2011-07-22,3365.847,3385.274,3359.038,3369.058,7041783200
2011-07-25,3352.299,3352.299,3243.332,3253.771,11068512800
2011-07-26,3250.072,3266.008,3238.77,3265.073,7192806400
2011-07-27,3249.801,3300.287,3238.445,3297.389,8059800000
2011-07-28,3268.734,3280.045,3248.24,3276.531,8005303200
2011-07-29,3276.152,3287.76,3237.318,3259.544,7569682400
2011-08-01,3256.098,3280.301,3245.461,3267.102,5886973200
2011-08-02,3248.697,3248.697,3200.264,3243.616,6956464800
2011-08-03,3214.102,3258.959,3210.216,3245.076,6610744000
2011-08-04,3252.727,3276.167,3243.994,3253.981,5889916000
2011-08-05,3163.525,3207.131,3147.97,3186.41,8004826400
2011-08-08,3147.827,3170.948,3008.48,3060.382,11323527200
2011-08-09,2977.019,3078.045,2942.013,3061.298,10784717600
2011-08-10,3112.762,3131.536,3089.401,3093.691,9692785600
2011-08-11,3040.086,3142.647,3037.192,3142.32,9654390400
2011-08-12,3159.609,3177.531,3150.742,3158.726,9758020000
2011-08-15,3166.657,3205.286,3155.757,3205.286,9604466400
2011-08-16,3208.897,3219.275,3172.095,3181.756,8576620000
2011-08-17,3176.391,3194.068,3163.764,3168.729,6728012000
2011-08-18,3168.983,3171.982,3110.835,3112.564,7029448800
2011-08-19,3058.656,3086.824,3053.01,3083.463,7068904000
2011-08-22,3084.808,3108.543,3043.296,3053.579,5868652000
2011-08-23,3064.673,3101.696,3053.68,3101.658,5821566800
2011-08-24,3116.054,3128.643,3086.095,3091.502,6308551200
2011-08-25,3099.332,3184.352,3095.494,3184.352,10633096800
2011-08-26,3170.072,3190.827,3159.197,3184.151,7631335200
2011-08-29,3159.817,3159.817,3131.869,3137.612,7448819200
2011-08-30,3159.555,3186.45,3119.039,3121.519,7451602400
2011-08-31,3122.953,3134.581,3095.381,3121.627,5652918400
2011-09-01,3127.045,3144.486,3095.264,3105.142,5291979600
2011-09-02,3099.101,3107.295,3055.698,3071.062,5028588800
2011-09-05,3045.127,3045.127,3002.366,3002.716,5301908800
2011-09-06,2983.609,3003.951,2966.564,2979.991,4699994400
2011-09-07,2995.663,3043.934,2988.409,3043.893,5675180800
2011-09-08,3054.39,3054.776,3016.564,3016.742,4916210000
2011-09-09,3027.382,3055.455,2995.31,3007.777,4525586400
2011-09-13,2965.899,2977.01,2947.568,2969.978,4477607200
2011-09-14,2979.404,2989.588,2925.623,2989.242,4943104800
2011-09-15,2991.011,3013.111,2985.084,2986.6,5155314800
2011-09-16,3001.347,3014.443,2986.036,2990.452,4521020800
2011-09-19,2975.144,2975.144,2930.423,2930.868,4688119200
2011-09-20,2925.435,2956.153,2913.214,2943.118,4331071200
2011-09-21,2944.421,3037.922,2930.989,3031.546,8640628800
2011-09-22,3004.411,3015.274,2939.274,2939.757,7459427200
2011-09-23,2892.815,2932.051,2881.262,2920.333,6583796000
2011-09-26,2897.974,2932.014,2852.29,2860.752,5891992800
2011-09-27,2884.919,2899.458,2858.618,2885.623,5429610400
2011-09-28,2903.123,2908.786,2842.204,2850.855,5446158400
2011-09-29,2832.899,2843.457,2803.408,2808.787,5915520800
2011-09-30,2815.491,2828.326,2788.268,2800.623,4880779600
2011-10-10,2808.135,2816.184,2770.775,2776.532,4207829200
2011-10-11,2847.626,2860.114,2742.0,2769.698,6504900400
2011-10-12,2755.324,2871.455,2737.946,2869.247,9294771200
2011-10-13,2861.484,2902.924,2853.705,2893.181,8917908000
2011-10-14,2886.012,2895.99,2856.84,2882.963,6043738400
2011-10-17,2888.723,2916.863,2881.14,2895.806,5797338000
2011-10-18,2875.365,2879.159,2810.12,2813.145,6382731600
2011-10-19,2820.291,2836.208,2798.986,2801.523,5081798000
2011-10-20,2785.83,2787.178,2708.298,2729.886,6244360400
2011-10-21,2730.015,2744.175,2704.258,2706.859,4705358400
2011-10-24,2715.013,2774.931,2690.523,2774.463,6937452000
2011-10-25,2771.056,2841.575,2759.366,2833.581,9060601600
2011-10-26,2819.169,2891.802,2816.409,2862.451,11198845600
2011-10-27,2869.009,2887.494,2856.817,2868.007,8183187200
2011-10-28,2906.072,2939.087,2899.257,2926.311,11482417600
2011-10-31,2922.002,2931.277,2901.632,2919.09,8658972800
2011-11-01,2893.995,2947.248,2889.137,2920.974,8912363200
2011-11-02,2877.988,2971.252,2870.742,2970.747,10733546400
2011-11-03,2981.373,3016.141,2976.074,2976.921,14240721600
2011-11-04,3001.364,3014.591,2980.042,2998.849,10407619200
2011-11-07,2987.426,3008.673,2969.938,2973.625,7785256800
2011-11-08,2980.917,2991.451,2951.442,2956.072,7845470400
2011-11-09,2966.725,2988.144,2935.961,2988.144,7906218400
2011-11-10,2954.783,2966.04,2933.589,2934.67,8569738400
2011-11-11,2940.167,2950.434,2919.202,2930.556,6582549600
2011-11-14,2954.31,2993.228,2952.981,2993.228,8151796000
2011-11-15,2990.393,2999.827,2980.117,2994.954,7692130400
2011-11-16,2996.223,2996.513,2903.337,2915.374,9430592000
2011-11-17,2916.516,2936.447,2903.741,2907.205,6449550400
2011-11-18,2887.733,2888.535,2835.022,2840.752,7238189600
2011-11-21,2841.134,2846.422,2817.155,2843.956,4845509600
2011-11-22,2823.513,2843.945,2808.804,2842.161,4924440000
2011-11-23,2846.396,2851.627,2812.354,2818.788,4896722800
2011-11-24,2797.801,2837.921,2786.142,2821.358,5142874400
2011-11-25,2817.533,2833.432,2794.265,2801.625,4305524000
2011-11-28,2809.24,2820.833,2790.966,2805.059,4416800800
2011-11-29,2828.214,2846.072,2813.396,2845.662,5277835200
2011-11-30,2837.734,2838.472,2726.42,2745.509,7246902400
2011-12-01,2824.936,2859.376,2803.274,2809.949,9846213600
2011-12-02,2795.879,2799.52,2759.067,2773.832,5539389600
2011-12-05,2774.998,2775.024,2717.32,2721.598,5222550000
2011-12-06,2714.156,2726.413,2695.606,2717.451,4333647200
2011-12-07,2717.744,2737.031,2709.07,2728.958,3858841600
2011-12-08,2725.226,2751.29,2689.578,2725.98,4727200800
2011-12-09,2706.034,2727.227,2694.472,2701.853,3938742400
2011-12-12,2697.333,2702.864,2670.356,2672.17,3599575200
2011-12-13,2660.02,2663.119,2599.757,2603.773,5607018400
2011-12-14,2596.458,2615.907,2566.441,2571.583,4077244400
2011-12-15,2555.359,2555.422,2507.97,2508.362,5661904800
2011-12-16,2507.453,2566.558,2500.773,2566.351,5552799600
2011-12-19,2546.978,2565.981,2496.496,2563.158,5729101600
2011-12-20,2554.697,2592.881,2551.288,2555.305,5235821200
2011-12-21,2576.242,2584.552,2507.975,2509.396,4896002400
2011-12-22,2493.285,2522.53,2446.53,2503.053,5860012800
2011-12-23,2497.577,2546.661,2490.773,2522.771,5215808000
2011-12-26,2510.791,2536.539,2499.55,2500.252,4370092400
2011-12-27,2495.946,2504.986,2456.775,2459.878,4515140800
2011-12-28,2448.227,2460.586,2411.78,2459.089,5032266800
2011-12-29,2447.301,2474.828,2443.024,2461.817,4610862800
2011-12-30,2469.022,2502.18,2469.022,2500.652,5364950800
2012-01-04,2517.841,2523.058,2448.674,2448.863,5268740400
2012-01-05,2438.849,2457.499,2405.184,2408.849,6298218000
2012-01-06,2404.614,2423.105,2378.055,2422.769,5301711200
2012-01-09,2423.592,2509.3,2401.828,2509.015,8034375200
2012-01-10,2506.508,2599.229,2501.78,2597.243,12054250400
2012-01-11,2594.623,2602.584,2572.441,2588.027,9260738400
2012-01-12,2577.987,2618.926,2573.806,2587.54,7619115200
2012-01-13,2589.683,2596.413,2513.412,2533.668,7362265600
2012-01-16,2513.558,2530.628,2475.178,2475.178,4930260800
2012-01-17,2476.345,2600.375,2458.32,2600.375,9435415200
2012-01-18,2604.819,2626.923,2548.275,2556.903,9471787200
2012-01-19,2556.947,2612.935,2545.665,2600.263,7858975200
2012-01-20,2608.086,2643.716,2595.069,2637.44,7659713600
2012-01-30,2643.355,2643.421,2597.778,2598.147,6227153200
2012-01-31,2598.051,2608.611,2582.086,2601.39,4899222400
2012-02-01,2595.174,2619.638,2561.272,2567.683,5325177600
2012-02-02,2575.517,2625.388,2568.604,2625.388,6385488800
2012-02-03,2618.317,2659.454,2611.783,2651.635,8211755200
2012-02-06,2656.51,2668.187,2638.349,2655.687,7632910400
2012-02-07,2640.629,2640.629,2590.731,2607.937,6649494000
2012-02-08,2605.621,2683.923,2599.623,2681.145,8970840800
2012-02-09,2678.315,2705.75,2667.518,2686.487,10319796000
2012-02-10,2679.299,2718.107,2678.504,2693.459,10135907200
2012-02-13,2664.417,2718.085,2654.882,2698.04,9015204800
2012-02-14,2695.0,2700.296,2673.321,2690.965,7633492800
2012-02-15,2684.816,2733.487,2678.684,2723.122,10171610400
2012-02-16,2718.031,2736.37,2691.818,2712.035,9817339200
2012-02-17,2725.716,2733.209,2692.936,2710.631,7180276800
2012-02-20,2747.181,2750.941,2714.456,2715.257,9654592800
2012-02-21,2717.611,2741.312,2691.749,2740.969,8469858400
2012-02-22,2742.261,2782.598,2739.738,2782.395,12816832800
2012-02-23,2780.603,2799.708,2771.853,2791.691,11732581600
2012-02-24,2792.152,2835.796,2786.781,2835.796,14258913600
2012-02-27,2845.952,2884.929,2844.093,2844.093,16726355200
2012-02-28,2837.7,2855.298,2819.705,2845.347,12660120000
2012-02-29,2837.793,2849.423,2810.755,2813.294,9953536800
2012-03-01,2800.908,2831.99,2799.86,2816.287,7778524800
2012-03-02,2820.809,2868.534,2820.809,2868.534,11035666400
2012-03-05,2876.928,2885.76,2853.163,2855.366,12049997600
2012-03-06,2846.718,2848.326,2804.975,2814.73,10808638400
2012-03-07,2787.119,2824.452,2784.416,2794.98,9905257600
2012-03-08,2804.195,2842.755,2804.195,2832.438,10074946400
2012-03-09,2841.053,2865.919,2828.22,2865.919,9926233600
2012-03-12,2865.902,2871.52,2841.966,2862.217,10940565600
2012-03-13,2861.049,2891.194,2855.367,2890.985,10590084000
2012-03-14,2904.483,2917.253,2784.617,2796.975,18501731200
2012-03-15,2793.522,2811.358,2757.146,2772.759,12345989600
2012-03-16,2778.605,2821.938,2765.862,2821.572,10362648800
2012-03-19,2817.177,2835.585,2797.008,2834.835,10304760800
2012-03-20,2827.046,2827.046,2782.174,2782.542,9952891200
2012-03-21,2794.968,2812.413,2761.759,2787.805,9828437600
2012-03-22,2786.152,2798.67,2766.951,2781.254,7858011200
2012-03-23,2771.623,2774.671,2733.128,2742.948,7619904800
2012-03-26,2740.1,2752.899,2726.929,2744.25,5670102800
2012-03-27,2755.285,2763.555,2732.224,2735.06,6205370800
2012-03-28,2725.427,2725.427,2642.231,2646.459,8627592800
2012-03-29,2633.942,2646.275,2591.766,2608.851,7693276800
2012-03-30,2612.2,2627.159,2597.377,2616.708,6185310400
2012-04-05,2612.706,2688.28,2605.433,2684.797,8368413600
2012-04-06,2681.894,2702.164,2674.65,2694.628,7243404000
2012-04-09,2685.262,2695.105,2665.351,2667.06,6119101200
2012-04-10,2660.012,2694.649,2623.232,2694.597,7016212800
2012-04-11,2666.661,2717.06,2659.662,2697.111,7523176000
2012-04-12,2699.799,2751.585,2693.45,2751.537,9828574400
2012-04-13,2757.717,2780.507,2752.166,2766.063,10131489600
2012-04-16,2747.323,2775.537,2742.022,2762.836,8506551200
2012-04-17,2760.446,2769.812,2726.558,2726.85,8066980000
2012-04-18,2735.245,2790.826,2730.484,2789.017,10294285600
2012-04-19,2787.465,2797.316,2771.931,2784.175,8681012800
2012-04-20,2779.009,2816.028,2776.551,2814.905,10727673600
2012-04-23,2812.324,2819.549,2780.896,2789.785,11183235200
2012-04-24,2774.584,2819.966,2727.557,2784.153,12687137600
2012-04-25,2776.629,2817.116,2771.098,2810.972,12537850400
2012-04-26,2816.741,2827.355,2797.234,2811.893,11242448000
2012-04-27,2809.299,2816.772,2798.68,2801.004,8708060000
2012-05-02,2836.889,2872.127,2817.005,2857.24,12780505600
2012-05-03,2852.035,2868.736,2848.516,2866.616,10097420800
2012-05-04,2864.512,2890.777,2851.37,2890.773,10388953600
2012-05-07,2874.474,2897.249,2870.124,2897.249,11086007200
2012-05-08,2896.676,2896.788,2863.779,2890.059,10390740000
2012-05-09,2866.27,2866.27,2834.412,2836.14,9773139200
2012-05-10,2835.67,2848.879,2829.386,2838.441,7935376000
2012-05-11,2833.827,2850.096,2818.886,2819.134,7336630400
2012-05-14,2838.428,2840.842,2798.833,2800.898,9005616000
2012-05-15,2780.739,2801.918,2771.054,2801.598,7887765600
2012-05-16,2794.053,2798.054,2758.168,2758.644,7587460000
2012-05-17,2760.668,2805.374,2753.194,2800.376,8040326400
2012-05-18,2781.339,2790.947,2750.099,2757.273,8117369600
2012-05-21,2755.058,2785.567,2742.002,2767.535,7009828800
2012-05-22,2778.701,2810.751,2778.701,2810.751,7730472000
2012-05-23,2804.587,2819.557,2779.683,2801.757,8373325600
2012-05-24,2796.664,2814.45,2771.193,2778.585,8032696000
2012-05-25,2778.105,2784.988,2744.386,2752.782,7496744000
2012-05-28,2741.813,2796.049,2718.21,2796.002,9830476000
2012-05-29,2796.206,2842.176,2793.668,2836.019,11974623200
2012-05-30,2831.165,2842.519,2824.089,2830.303,9147515200
2012-05-31,2811.217,2837.192,2805.078,2822.318,8089184800
2012-06-01,2823.282,2842.128,2810.031,2821.384,7914245600
2012-06-04,2782.494,2794.513,2738.872,2738.872,8961856800
2012-06-05,2744.463,2754.957,2727.32,2737.943,6557209600
2012-06-06,2743.036,2753.793,2722.802,2733.531,5926319200
2012-06-07,2757.892,2763.718,2711.68,2717.712,6047072400
2012-06-08,2737.478,2738.068,2695.765,2700.146,7003896800
2012-06-11,2704.617,2745.404,2697.963,2739.842,6688140400
2012-06-12,2724.719,2735.746,2710.64,2721.168,6325555200
2012-06-13,2727.866,2766.481,2721.191,2766.187,7672456000
2012-06-14,2759.204,2772.849,2743.788,2745.75,7081792000
2012-06-15,2750.543,2765.634,2719.179,2751.217,7060709600
2012-06-18,2760.768,2779.215,2758.498,2768.486,6189664000
2012-06-19,2764.813,2765.28,2742.45,2745.276,6283652000
2012-06-20,2750.45,2756.994,2732.913,2736.356,5562868000
2012-06-21,2730.402,2730.402,2683.505,2695.317,6006958000
2012-06-25,2683.731,2683.731,2631.099,2632.21,6458826400
2012-06-26,2617.422,2640.173,2603.688,2630.332,5636638800
2012-06-27,2627.873,2648.394,2619.164,2621.576,5324082800
2012-06-28,2626.638,2634.779,2594.899,2595.208,5519072000
2012-06-29,2586.969,2633.101,2584.889,2632.19,6324926000
2012-07-02,2645.681,2652.656,2627.689,2642.237,6669742000
2012-07-03,2641.577,2668.616,2634.217,2646.214,6679551200
2012-07-04,2651.598,2657.9,2630.452,2639.809,5768692000
2012-07-05,2625.963,2625.963,2586.984,2597.175,5970266000
2012-07-06,2604.31,2647.855,2585.499,2643.966,7926881600
2012-07-09,2626.279,2640.15,2581.297,2581.998,7849080000
2012-07-10,2575.679,2589.525,2563.064,2568.333,5877303600
2012-07-11,2563.364,2590.804,2562.933,2590.691,5887878000
2012-07-12,2585.2,2629.417,2569.738,2618.318,8842878400
2012-07-13,2608.918,2635.568,2606.087,2616.685,6103732800
2012-07-16,2618.166,2618.166,2552.341,2552.618,7191807200
2012-07-17,2543.708,2575.083,2543.043,2568.607,5654668800
2012-07-18,2565.739,2575.156,2525.619,2572.14,6945859200
2012-07-19,2564.791,2607.506,2558.563,2587.567,8014544800
2012-07-20,2578.785,2589.771,2556.115,2562.442,6509090800
2012-07-23,2543.349,2543.349,2518.468,2529.807,5556348000
2012-07-24,2516.118,2559.415,2515.645,2542.639,5225178400
2012-07-25,2534.604,2547.252,2520.969,2524.415,4770005200
2012-07-26,2523.889,2540.812,2506.558,2508.734,5468224800
2012-07-27,2515.81,2524.039,2497.696,2506.587,5165732000
2012-07-30,2507.297,2523.093,2480.1,2483.608,5175554000
2012-07-31,2483.318,2490.977,2466.561,2470.537,5247813600
2012-08-01,2468.702,2514.978,2468.48,2501.87,5131174000
2012-08-02,2497.402,2504.399,2468.585,2478.888,5204546800
2012-08-03,2484.569,2506.256,2475.582,2505.951,5162667600
2012-08-06,2501.348,2548.36,2498.959,2546.024,7187195200
2012-08-07,2543.926,2555.233,2541.024,2554.38,7229780800
2012-08-08,2555.239,2568.594,2543.601,2552.955,6811114400
2012-08-09,2550.921,2580.034,2540.167,2579.641,6929073600
2012-08-10,2577.453,2580.961,2562.058,2568.273,6582777600
2012-08-13,2562.217,2562.217,2514.2,2515.236,7252068800
2012-08-14,2514.848,2525.159,2483.51,2525.159,6693526400
2012-08-15,2517.893,2517.893,2496.016,2497.457,5174031200
2012-08-16,2492.781,2501.536,2479.822,2483.362,4356279600
2012-08-17,2481.702,2486.428,2457.33,2478.341,4275760000
2012-08-20,2460.398,2475.17,2444.245,2469.375,4426222000
2012-08-21,2469.177,2498.879,2464.176,2487.561,5769269200
2012-08-22,2489.153,2491.056,2456.992,2467.433,5362571600
2012-08-23,2469.086,2484.16,2456.161,2476.82,5337828800
2012-08-24,2469.863,2473.196,2443.287,2443.877,5550679200
2012-08-27,2435.279,2435.279,2390.442,2390.442,5937655200
2012-08-28,2388.546,2415.358,2383.602,2401.776,5425994800
2012-08-29,2394.457,2406.715,2378.464,2378.723,4990568000
2012-08-30,2369.423,2384.84,2340.098,2366.707,6156120000
2012-08-31,2360.73,2375.118,2359.17,2363.29,4373216800
2012-09-03,2359.472,2399.743,2356.219,2393.523,6113200000
2012-09-04,2396.633,2399.77,2362.947,2367.588,5595581200
2012-09-05,2362.557,2376.853,2350.953,2367.051,5570350400
2012-09-06,2371.721,2388.915,2368.593,2388.239,5347268000
2012-09-07,2405.449,2515.009,2405.449,2490.171,14487945600
