date,open,close,high,low,volume,amount
2007-09-03,5210.483,5290.065,5303.683,5210.483,14748888300,234039000000.0
2007-09-04,5297.146,5238.67,5304.652,5213.056,13768889400,225183000000.0
2007-09-05,5237.7,5247.879,5269.019,5147.749,11113169100,185911000000.0
2007-09-06,5273.738,5297.744,5329.081,5253.658,12163850700,198692000000.0
2007-09-07,5268.895,5179.155,5287.348,5171.282,13662347900,226465000000.0
2007-09-10,5113.825,5265.05,5265.227,5070.453,11432022700,183556000000.0
2007-09-11,5271.174,4997.92,5296.329,4981.668,12459093100,202336000000.0
2007-09-12,4975.526,5070.108,5083.612,4919.129,10951660800,175125000000.0
2007-09-13,5095.485,5205.85,5206.893,5076.568,10111756400,173143000000.0
2007-09-14,5219.899,5256.719,5265.707,5136.945,10719719300,181962000000.0
2007-09-17,5248.511,5359.845,5364.87,5245.643,12191486500,201248000000.0
2007-09-18,5383.796,5354.237,5393.165,5281.441,12139667600,207025000000.0
2007-09-19,5364.727,5294.824,5374.112,5265.972,9899104200,169205000000.0
2007-09-20,5311.383,5364.067,5368.67,5301.327,9793650600,170069000000.0
2007-09-21,5377.706,5332.012,5384.635,5223.087,10400741300,179141000000.0
2007-09-24,5344.79,5372.92,5399.186,5268.157,9381139600,171701000000.0
2007-09-25,5380.578,5318.085,5399.688,5286.63,7847345600,141732000000.0
2007-09-26,5301.422,5228.098,5346.366,5204.129,6694208100,122458999999.99998
2007-09-27,5231.201,5288.208,5289.209,5202.925,5900427200,109089000000.00002
2007-09-28,5336.606,5430.639,5440.133,5336.606,8388702400,155595000000.0
2007-10-08,5543.812,5486.943,5555.344,5460.845,10270801300,182795000000.0
2007-10-09,5476.124,5516.638,5521.099,5424.671,8907668200,157822000000.0
2007-10-10,5534.87,5516.56,5598.029,5484.658,10197812100,185156000000.0
2007-10-11,5524.074,5549.388,5561.221,5472.171,10153547800,189397000000.0
2007-10-12,5563.001,5505.644,5573.374,5260.916,12524582600,227015000000.0
2007-10-15,5525.711,5569.748,5573.342,5443.056,10492798700,207106000000.0
2007-10-16,5594.642,5624.456,5626.032,5552.804,9333698500,178183000000.0
2007-10-17,5612.886,5580.481,5637.829,5553.598,7682885800,150411000000.0
2007-10-18,5570.731,5394.538,5570.731,5378.254,7605711800,146532000000.0
2007-10-19,5425.587,5393.127,5482.941,5350.587,6064305800,117775000000.0
2007-10-22,5330.548,5256.316,5377.607,5250.804,5922317600,107776000000.0
2007-10-23,5252.761,5308.385,5309.737,5149.444,6485837400,122383000000.0
2007-10-24,5329.682,5324.957,5381.877,5312.824,6697782800,130957000000.0
2007-10-25,5288.246,5052.565,5288.246,5035.395,8091974600,141836000000.0
2007-10-26,4998.205,5094.77,5127.439,4973.919,5745652700,104507000000.0
2007-10-29,5125.824,5195.681,5196.446,5125.624,5331482300,95547000000.0
2007-10-30,5215.649,5285.189,5286.115,5159.203,5790782200,103914000000.00002
2007-10-31,5345.037,5391.909,5395.443,5293.291,7663908200,138825000000.0
2007-11-01,5403.55,5301.564,5403.55,5301.166,7000551800,127713000000.00002
2007-11-02,5218.948,5177.106,5264.768,5153.068,6491427100,122830000000.0
2007-11-05,5145.718,5096.895,5208.091,5071.736,5116606900,96673000000.0
2007-11-06,5075.153,5070.979,5141.745,5050.58,4347819300,77525000000.0
2007-11-07,5097.102,5094.6,5133.965,4984.936,4572854400,80041000000.0
2007-11-08,5069.677,4856.548,5069.677,4854.056,5327050300,95310000000.0
2007-11-09,4810.367,4804.021,4886.091,4731.893,5051307500,88135000000.0
2007-11-12,4694.752,4743.935,4779.137,4580.592,5567189700,96663000000.0
2007-11-13,4784.636,4717.236,4840.054,4649.273,5358716300,94373000000.0
2007-11-14,4782.6,4909.653,4910.539,4711.373,5472291900,97147000000.0
2007-11-15,4895.995,4847.935,4931.455,4837.101,5100538600,90922000000.0
2007-11-16,4777.402,4792.515,4801.931,4707.36,3885642000,66364000000.0
2007-11-19,4802.512,4802.786,4825.914,4771.485,4351665300,71502000000.0
2007-11-20,4777.949,4873.515,4900.628,4740.594,5262554900,90885000000.0
2007-11-21,4889.459,4804.232,4929.753,4799.876,4431153500,75865000000.0
2007-11-22,4718.992,4587.691,4756.137,4576.189,4203580300,72850000000.0
2007-11-23,4551.056,4669.861,4670.531,4530.642,3157142300,55555999999.99999
2007-11-26,4737.988,4617.293,4761.481,4612.981,3765804500,66550000000.0
2007-11-27,4580.737,4539.056,4626.875,4536.73,3288238900,60419000000.00001
2007-11-28,4551.43,4483.992,4585.301,4457.134,3396515300,59688000000.0
2007-11-29,4536.798,4657.043,4661.642,4471.363,5327196600,93314000000.0
2007-11-30,4657.123,4562.396,4657.123,4549.803,4489549400,76397000000.0
2007-12-03,4542.843,4599.914,4631.803,4521.022,3630826000,61162000000.0
2007-12-04,4611.735,4648.927,4696.619,4611.735,3661113600,61171000000.0
2007-12-05,4648.745,4772.064,4774.813,4635.632,4946877100,83682000000.0
2007-12-06,4789.731,4779.889,4802.626,4738.158,3960567200,67198000000.0
2007-12-07,4787.618,4849.724,4849.922,4785.444,4632904200,74365000000.0
2007-12-10,4775.532,4947.393,4950.367,4759.246,7053765100,119060999999.99998
2007-12-11,4972.045,4963.344,4989.314,4896.13,6968810300,118594000000.0
2007-12-12,4935.94,4916.811,4964.347,4875.042,6549226800,116754000000.0
2007-12-13,4894.444,4736.428,4911.324,4734.093,6340335800,111383999999.99998
2007-12-14,4683.06,4829.689,4830.84,4659.008,5303539100,88491000000.0
2007-12-17,4831.347,4737.631,4833.214,4736.101,6596892800,114188000000.00002
2007-12-18,4710.75,4708.175,4762.739,4681.268,4082215900,69851000000.0
2007-12-19,4750.26,4819.508,4833.369,4744.091,5565858900,90612000000.0
2007-12-20,4838.658,4902.113,4911.528,4811.782,5487270500,91056000000.0
2007-12-21,4882.229,4967.334,4968.675,4880.776,6345235200,108471000000.0
2007-12-24,5005.635,5066.505,5098.49,4997.705,8516510500,151213000000.0
2007-12-25,5076.281,5083.079,5103.015,5042.098,6753070300,118425000000.0
2007-12-26,5097.931,5141.344,5141.865,5071.284,7229191400,126476000000.0
2007-12-27,5162.868,5231.872,5234.127,5144.069,8804689600,159797000000.0
2007-12-28,5243.034,5205.737,5252.939,5191.476,7516498600,137779000000.0
2008-01-02,5217.934,5278.921,5294.606,5167.083,8001462100,149336000000.0
2008-01-03,5276.881,5329.961,5330.429,5235.424,10663336100,197736000000.0
2008-01-04,5338.835,5380.78,5393.358,5322.532,8505501200,169193000000.0
2008-01-07,5377.213,5459.604,5471.324,5354.621,9388912200,184488000000.0
2008-01-08,5477.044,5406.769,5511.057,5364.553,10737238600,211890000000.0
2008-01-09,5385.359,5505.883,5506.513,5370.6,8162065800,161557000000.0
2008-01-10,5523.278,5557.086,5593.945,5500.494,10507957100,207281000000.0
2008-01-11,5570.725,5577.202,5580.965,5507.824,9111531400,176179000000.0
2008-01-14,5592.869,5616.746,5637.662,5561.822,8369688000,162721000000.0
2008-01-15,5627.26,5597.502,5644.365,5548.7,8776701200,176492000000.0
2008-01-16,5549.984,5432.362,5549.984,5421.836,9483446000,185550000000.0
2008-01-17,5378.7,5293.276,5465.061,5150.759,10487202100,201317000000.0
2008-01-18,5287.004,5341.158,5344.521,5235.255,7515123300,140006000000.0
2008-01-21,5352.055,5084.979,5361.876,5062.885,8329658900,153435000000.0
2008-01-22,4957.976,4688.096,4963.274,4648.084,10114715300,182479000000.0
2008-01-23,4714.44,4913.082,4914.0,4679.378,9397114200,164683000000.0
2008-01-24,4967.807,4988.54,5037.011,4881.287,9938602300,176639000000.0
2008-01-25,4985.228,5031.214,5074.384,4940.122,8604649100,156159000000.0
2008-01-28,4995.918,4686.906,4995.918,4665.285,7595985000,128403000000.0
2008-01-29,4698.974,4731.095,4806.31,4654.934,5280669000,90726000000.0
2008-01-30,4782.092,4692.883,4828.722,4585.262,5900345300,107752000000.0
2008-01-31,4677.034,4583.532,4714.283,4578.426,4942051600,90049000000.0
2008-02-01,4583.881,4501.312,4614.423,4347.473,5763919200,97124000000.0
2008-02-04,4621.419,4872.521,4873.201,4621.419,6225819900,115669000000.0
2008-02-05,4866.515,4854.673,4919.607,4802.624,5357027800,100671000000.0
2008-02-13,4797.182,4767.388,4834.242,4732.39,3706270000,65402000000.0
2008-02-14,4806.821,4837.979,4866.942,4794.981,3595125800,62836000000.0
2008-02-15,4805.877,4780.936,4805.877,4707.723,4342538200,74577000000.0
2008-02-18,4843.327,4890.519,4922.918,4818.994,5951283200,105280000000.0
2008-02-19,4905.259,4994.949,4994.949,4867.519,6500029100,118488000000.00002
2008-02-20,5008.346,4898.786,5035.083,4891.282,7103487400,132204000000.0
2008-02-21,4870.831,4887.402,4931.366,4797.293,6495819500,113647000000.0
2008-02-22,4865.033,4726.048,4865.033,4665.98,6911779300,122107000000.0
2008-02-25,4729.695,4550.376,4749.969,4540.595,6038759100,103765000000.00002
2008-02-26,4664.251,4546.907,4698.365,4423.355,5856398500,103801000000.0
2008-02-27,4570.684,4666.497,4681.988,4532.568,5336729200,93928000000.0
2008-02-28,4677.279,4655.413,4704.61,4613.525,4951578500,84550000000.0
2008-02-29,4649.828,4710.784,4714.149,4633.844,4874554600,82959000000.0
2008-03-03,4688.071,4837.491,4846.725,4653.134,7668097300,134534999999.99998
2008-03-04,4859.061,4737.37,4883.676,4723.598,8829789300,149925000000.0
2008-03-05,4716.907,4709.236,4757.354,4593.643,7799729400,127633999999.99998
2008-03-06,4725.244,4754.867,4812.881,4684.119,8916028800,147100000000.0
2008-03-07,4715.079,4682.509,4755.853,4661.971,5864472900,101947000000.0
2008-03-10,4649.479,4499.175,4649.544,4472.542,5563823400,93922000000.0
2008-03-11,4460.406,4521.207,4521.207,4386.058,4671610200,81112000000.0
2008-03-12,4610.966,4390.253,4630.972,4389.357,4968502600,87442000000.0
2008-03-13,4345.49,4263.017,4371.692,4181.541,6037608500,100364000000.0
2008-03-14,4242.97,4225.52,4279.735,4161.435,4000723000,67829000000.0
2008-03-17,4206.413,3998.723,4206.413,3992.941,4929380800,79637000000.0
2008-03-18,3953.33,3774.527,4028.473,3712.539,5885473200,87037000000.0
2008-03-19,3848.534,3912.312,3977.031,3785.09,6341578800,99952000000.0
2008-03-20,3855.453,4036.766,4079.919,3686.672,7464133000,118155000000.0
2008-03-21,4033.852,4077.19,4121.327,3996.681,6833252300,109108999999.99998
2008-03-24,4126.119,3917.608,4144.352,3917.608,6159998700,98799000000.0
2008-03-25,3840.875,3966.687,3995.451,3805.862,5463243800,87061000000.0
2008-03-26,3986.55,3970.03,4057.66,3942.191,4749640100,77163000000.0
2008-03-27,3906.636,3791.774,3922.452,3788.627,5374886600,82142000000.0
2008-03-28,3753.638,3949.031,3956.154,3687.252,6517297600,101252000000.0
2008-03-31,3835.195,3807.592,3919.676,3802.551,4849394700,74232000000.0
2008-04-01,3792.304,3573.398,3832.193,3560.718,5805703800,84364000000.0
2008-04-02,3607.735,3502.332,3668.853,3455.869,6584197500,94771000000.0
2008-04-03,3472.662,3600.896,3621.324,3409.805,5192833300,74190000000.0
2008-04-07,3561.307,3802.399,3809.42,3527.243,6233971000,94779000000.0
2008-04-08,3809.468,3856.094,3897.211,3779.183,6921797900,106088000000.00002
2008-04-09,3825.453,3652.899,3883.22,3652.515,6331739000,92821000000.0
2008-04-10,3604.9,3727.814,3727.814,3573.893,4951770900,70685000000.0
2008-04-11,3764.41,3762.997,3802.72,3732.745,4623653200,67840000000.0
2008-04-14,3679.451,3516.39,3687.976,3505.63,5425394400,77937000000.0
2008-04-15,3494.285,3577.803,3578.15,3407.472,4879461800,69705000000.0
2008-04-16,3569.018,3489.343,3580.17,3476.645,4394131400,62549000000.0
2008-04-17,3488.557,3379.924,3552.848,3333.161,4675532200,65771000000.0
2008-04-18,3350.589,3254.087,3379.045,3239.176,4462046900,59080999999.99999
2008-04-21,3494.849,3245.128,3494.849,3202.978,6320011300,88258000000.0
2008-04-22,3188.171,3256.979,3264.102,3085.213,5159781900,66282000000.00001
2008-04-23,3228.564,3409.826,3424.343,3205.684,6705059300,91490000000.0
2008-04-24,3691.966,3725.792,3731.972,3611.272,14366062800,202547000000.0
2008-04-25,3730.11,3755.087,3867.332,3686.383,12760650400,196579000000.0
2008-04-28,3694.175,3692.087,3748.991,3668.552,7960997600,121048000000.0
2008-04-29,3670.142,3735.556,3756.433,3666.747,7042622200,108850000000.0
2008-04-30,3751.161,3907.596,3917.971,3751.161,10770060900,166726000000.0
2008-05-05,3959.66,4011.998,4017.703,3916.431,10170644000,158411000000.0
2008-05-06,3979.817,3973.968,4037.137,3923.87,9830098100,155385000000.0
2008-05-07,3949.749,3789.483,4003.254,3789.374,9192823600,144187000000.0
2008-05-08,3743.193,3898.915,3899.588,3731.784,7587619700,115997000000.0
2008-05-09,3932.919,3863.434,3945.898,3787.004,9110520100,142999000000.0
2008-05-12,3793.199,3901.451,3945.856,3759.347,8308016500,129076000000.0
2008-05-13,3782.903,3862.333,3922.021,3774.734,9731904900,137478000000.0
2008-05-14,3855.539,3977.752,3977.752,3855.539,9429058400,139041000000.0
2008-05-15,4005.598,3948.276,4039.934,3948.276,9050804200,130401000000.0
2008-05-16,3947.24,3926.206,3980.891,3870.688,7037456100,104393000000.0
2008-05-19,3915.888,3908.733,3932.424,3857.936,5251551000,77867000000.0
2008-05-20,3906.589,3696.101,3939.86,3682.152,7098917600,101678000000.0
2008-05-21,3650.818,3772.488,3791.173,3574.351,7799677000,107870000000.0
2008-05-22,3724.38,3709.013,3783.447,3695.667,7215869200,102882000000.0
2008-05-23,3695.426,3671.868,3735.87,3618.256,6268592300,84326000000.0
2008-05-26,3641.516,3560.334,3641.516,3557.258,5650385900,76281000000.0
2008-05-27,3549.738,3576.673,3592.353,3531.846,4487135300,61804000000.0
2008-05-28,3583.469,3676.505,3697.054,3562.731,5455879000,76992000000.0
2008-05-29,3667.069,3581.513,3679.642,3579.985,5368103900,73961000000.0
2008-05-30,3584.114,3606.496,3617.569,3548.211,4993630600,70503000000.0
2008-06-02,3596.168,3624.728,3647.253,3577.233,4926138400,64991000000.0
2008-06-03,3623.946,3611.98,3638.846,3583.397,5733605900,74186000000.0
2008-06-04,3599.824,3545.491,3603.391,3512.64,4993568400,64970000000.00001
2008-06-05,3529.522,3508.515,3541.299,3485.973,4121474600,55328000000.0
2008-06-06,3514.905,3485.043,3528.822,3465.573,3605030000,46887000000.0
2008-06-10,3341.905,3197.554,3347.38,3180.768,5182577000,64784000000.0
2008-06-11,3144.911,3127.727,3169.344,3081.535,4953607900,60107000000.00001
2008-06-12,3111.159,3078.275,3137.935,3015.404,5145565000,62962000000.0
2008-06-13,3081.387,2963.704,3103.484,2960.538,4290671200,50014000000.0
2008-06-16,2964.494,2928.393,2992.373,2877.262,4259455300,48083000000.0
2008-06-17,2926.162,2803.335,2954.231,2783.299,4497674600,48122000000.0
2008-06-18,2780.894,2953.031,2969.187,2716.251,6891692900,75566000000.0
2008-06-19,2929.223,2730.358,2929.223,2726.24,6030061300,66291000000.0
2008-06-20,2751.143,2802.932,2900.082,2645.025,7926174400,88404000000.0
2008-06-23,2755.09,2746.69,2802.57,2727.53,4330815100,46622000000.0
2008-06-24,2733.67,2813.829,2827.24,2729.713,5203728300,56280999999.99999
2008-06-25,2808.157,2939.437,2941.888,2798.77,7087501300,76195000000.0
2008-06-26,2935.238,2956.088,2986.329,2898.614,7302505000,80127000000.0
2008-06-27,2860.89,2782.994,2875.063,2754.209,6695297700,71870000000.0
2008-06-30,2750.753,2768.773,2806.821,2718.319,4165717600,46458000000.0
2008-07-01,2775.762,2685.272,2785.876,2676.4,4586993900,51109000000.0
2008-07-02,2689.39,2695.579,2739.601,2665.404,4517215000,51486000000.0
2008-07-03,2653.088,2769.984,2812.447,2616.978,7641171900,87601000000.0
2008-07-04,2760.621,2755.109,2795.971,2729.187,6478476100,74051000000.0
2008-07-07,2761.184,2897.228,2901.888,2761.184,8722455600,96733000000.0
2008-07-08,2912.565,2921.856,2948.055,2854.269,9082418700,103268000000.0
2008-07-09,2942.95,3028.073,3028.073,2942.95,11145511100,124999000000.0
2008-07-10,2985.292,2980.563,3068.384,2963.31,10369700500,118676000000.0
2008-07-11,2968.199,2960.628,2994.814,2917.609,7444181000,83960000000.0
2008-07-14,2935.661,2991.526,3006.216,2925.421,6061582800,69584000000.0
2008-07-15,3002.403,2876.086,3014.207,2869.003,7993800300,88763000000.0
2008-07-16,2842.267,2759.566,2848.883,2714.603,6701307000,70798000000.0
2008-07-17,2803.417,2731.777,2829.526,2718.854,5661618600,60442999999.99999
2008-07-18,2757.701,2828.218,2832.171,2697.113,6388578500,69141000000.0
2008-07-21,2807.689,2928.552,2934.116,2794.809,7378337400,81522000000.0
2008-07-22,2923.851,2925.706,2952.979,2910.484,6802808800,74718000000.0
2008-07-23,2942.394,2903.3,2961.035,2898.863,6721630400,73280000000.0
2008-07-24,2923.399,2993.178,2996.12,2921.327,7939179300,88661000000.0
2008-07-25,2956.565,2957.336,2986.353,2934.958,6696944600,73159000000.0
2008-07-28,2976.687,2983.229,3012.183,2968.026,6705100200,73433000000.0
2008-07-29,2944.733,2926.402,2944.733,2902.308,6306519500,67054000000.0
2008-07-30,2960.419,2906.178,2971.489,2886.383,5213131900,54791999999.99999
2008-07-31,2915.367,2820.423,2920.432,2819.776,4882071600,49881000000.0
2008-08-01,2802.105,2857.88,2883.62,2764.046,5471545400,58253000000.0
2008-08-04,2835.11,2789.694,2852.182,2784.574,4061021900,43615000000.0
2008-08-05,2795.318,2715.786,2808.044,2708.162,4897565000,51612000000.0
2008-08-06,2735.158,2731.756,2760.815,2690.033,4546002300,48158000000.0
2008-08-07,2727.701,2734.73,2757.463,2695.052,4115887600,42426000000.0
2008-08-08,2734.13,2590.26,2734.13,2582.789,5220428500,51969000000.00001
2008-08-11,2578.471,2443.039,2578.502,2429.825,5193591700,47195000000.0
2008-08-12,2414.728,2425.949,2456.229,2394.691,4047574300,36357000000.0
2008-08-13,2409.075,2426.131,2447.761,2346.175,4534728500,40988000000.0
2008-08-14,2411.822,2427.525,2445.928,2393.943,3467782500,32620999999.999996
2008-08-15,2423.944,2428.737,2460.872,2396.028,3399278700,31845999999.999996
2008-08-18,2432.797,2285.688,2434.609,2285.177,3895943800,33433999999.999996
2008-08-19,2256.924,2320.949,2327.449,2244.318,3339736400,28275000000.0
2008-08-20,2306.186,2505.468,2505.673,2284.743,7137417200,63142999999.99999
2008-08-21,2467.731,2417.249,2510.493,2411.089,6284732600,58340000000.0
2008-08-22,2395.655,2376.656,2409.346,2332.075,4417358100,39093000000.0
2008-08-25,2378.426,2371.493,2410.485,2345.388,3267640900,29058999999.999996
2008-08-26,2342.532,2291.008,2355.922,2264.122,4143465200,34331000000.0
2008-08-27,2280.921,2284.65,2325.59,2246.828,3999677200,34572000000.0
2008-08-28,2283.583,2292.768,2317.895,2273.553,3366386800,30820000000.0
2008-08-29,2302.936,2350.938,2377.17,2297.591,4829576300,42187000000.0
2008-09-01,2332.579,2271.986,2332.579,2258.723,3660816900,31631000000.0
2008-09-02,2256.319,2256.45,2280.148,2231.707,3388997600,28218000000.0
2008-09-03,2250.446,2222.037,2267.537,2193.538,4261596400,35901000000.0
2008-09-04,2215.428,2229.641,2249.607,2195.221,3458533800,28339000000.0
2008-09-05,2171.497,2154.859,2196.941,2150.082,3911648800,30712000000.0
2008-09-08,2159.491,2087.998,2169.231,2080.535,3808120000,29877000000.0
2008-09-09,2095.749,2101.521,2113.421,2072.63,3037958200,23472000000.0
2008-09-10,2087.613,2107.782,2144.518,2063.674,3739956800,30074000000.0
2008-09-11,2100.761,2044.007,2110.059,2039.569,3535207700,28936000000.0
2008-09-12,2042.785,2049.406,2074.873,2039.089,2969371200,24194000000.0
2008-09-16,2027.257,1979.447,2027.257,1968.739,4850433800,37633000000.0
2008-09-17,1963.218,1915.535,1985.907,1909.495,4704544500,35310000000.0
2008-09-18,1866.198,1877.948,1917.705,1785.473,6896809000,48422000000.0
2008-09-19,2046.769,2055.423,2055.423,2027.23,5960915900,46568000000.0
2008-09-22,2203.367,2180.799,2239.595,2102.825,14823825500,128515000000.00002
2008-09-23,2113.763,2086.07,2141.351,2083.14,10581181900,86935000000.0
2008-09-24,2038.708,2107.561,2107.799,2019.475,6709459700,54115000000.0
2008-09-25,2111.977,2184.289,2213.172,2107.879,10907478700,94275000000.0
2008-09-26,2194.202,2199.72,2214.536,2150.784,8623433400,76467000000.0
2008-10-06,2161.663,2092.58,2161.663,2092.29,6655781400,55600000000.0
2008-10-07,2013.658,2070.317,2101.6,1994.261,6177135400,53595000000.00001
2008-10-08,2014.542,1997.405,2044.382,1975.854,5351037800,45116000000.0
2008-10-09,2034.2,1970.456,2038.677,1969.093,4933164800,41408000000.0
2008-10-10,1891.916,1874.065,1905.826,1854.912,5829906200,43394000000.0
2008-10-13,1855.882,1943.112,1943.112,1805.431,6078574600,47132000000.0
2008-10-14,2009.372,1891.58,2015.731,1891.58,7597632900,61388000000.0
2008-10-15,1869.98,1873.691,1889.897,1851.015,4589644900,34242000000.0
2008-10-16,1796.694,1779.383,1825.856,1777.677,5818152000,41611000000.0
2008-10-17,1795.417,1793.539,1809.48,1765.943,4252630800,30266000000.000004
2008-10-20,1789.55,1855.714,1857.982,1765.078,5001610400,37253000000.0
2008-10-21,1860.703,1842.853,1888.095,1841.854,5897298000,44312000000.0
2008-10-22,1818.287,1798.132,1849.456,1797.255,4965058300,35058000000.0
2008-10-23,1761.107,1802.875,1804.022,1747.116,5122534400,36963000000.0
2008-10-24,1799.902,1755.843,1809.813,1742.634,4892160800,35383000000.0
2008-10-27,1722.386,1628.244,1722.386,1626.325,5600744400,37347000000.0
2008-10-28,1589.857,1676.082,1686.108,1582.759,6695058000,46139000000.0
2008-10-29,1693.844,1625.404,1698.946,1625.038,5753391200,40124000000.0
2008-10-30,1636.393,1659.153,1684.301,1614.04,5787725200,40026000000.0
2008-10-31,1651.665,1626.665,1660.116,1618.285,4206857600,27612000000.0
2008-11-03,1613.12,1614.194,1643.393,1607.085,3773604000,25256000000.0
2008-11-04,1607.189,1588.561,1609.21,1566.982,4031232000,25543000000.0
2008-11-05,1600.475,1648.801,1668.999,1600.475,6304712800,40896000000.0
2008-11-06,1607.951,1610.581,1620.829,1597.158,4755970400,29020000000.0
2008-11-07,1581.364,1637.661,1648.719,1574.82,4936081600,31426000000.0
2008-11-10,1671.123,1758.499,1759.85,1671.123,9584092800,62038000000.0
2008-11-11,1752.466,1739.787,1781.676,1735.181,10092509600,65648000000.0
2008-11-12,1718.774,1764.281,1765.146,1714.447,7091392000,46862000000.0
2008-11-13,1741.077,1837.449,1854.853,1734.482,13074241600,88347000000.0
2008-11-14,1856.187,1909.05,1909.05,1837.748,14621905600,101376000000.0
2008-11-17,1901.383,1961.911,1961.911,1887.307,14437254400,100691000000.0
2008-11-18,1949.795,1816.895,1970.357,1808.655,16125446400,109639000000.00002
2008-11-19,1807.812,1932.096,1938.089,1802.273,13555443200,92955000000.0
2008-11-20,1897.816,1916.645,1960.058,1881.69,14300963200,98157000000.0
2008-11-21,1857.575,1901.839,1950.303,1816.924,13813251200,94556000000.0
2008-11-24,1896.429,1820.457,1907.753,1818.533,8776360000,59723000000.0
2008-11-25,1851.387,1814.843,1865.197,1779.708,7093404000,49276000000.0
2008-11-26,1812.659,1823.535,1845.58,1795.363,6952874400,46997000000.0
2008-11-27,1942.545,1850.199,1948.869,1849.805,13554824000,96703000000.0
2008-11-28,1831.658,1814.196,1846.807,1798.816,8233208000,56340000000.0
2008-12-01,1808.329,1856.994,1856.994,1786.496,8556328000,57476000000.0
2008-12-02,1815.063,1868.14,1888.903,1808.017,11156696000,75126000000.0
2008-12-03,1883.772,1951.059,1951.059,1883.772,14444822400,100208000000.0
2008-12-04,1977.539,1974.457,2038.731,1970.515,19346817600,140620000000.0
2008-12-05,1961.375,2010.609,2010.906,1956.989,12573261600,89314000000.0
2008-12-08,2038.19,2093.686,2093.968,2031.505,17741822400,130303000000.0
2008-12-09,2101.959,2039.675,2103.472,2035.369,15335486400,114218000000.0
2008-12-10,2027.623,2095.808,2096.17,2014.583,13613774400,102243000000.0
2008-12-11,2088.692,2042.508,2105.277,2040.344,12518605600,95050000000.0
2008-12-12,2023.341,1955.532,2034.113,1930.378,11289708800,80765000000.0
2008-12-15,1986.547,1975.371,2001.657,1938.092,8664712800,61711000000.0
2008-12-16,1958.252,1998.192,1998.454,1919.005,8404029600,59478000000.0
2008-12-17,2005.661,2008.951,2037.372,1999.455,10301576800,75789000000.0
2008-12-18,2008.53,2051.27,2052.123,1990.432,10030121600,73203000000.0
2008-12-19,2045.254,2060.76,2083.052,2040.71,11147917600,82408000000.0
2008-12-22,2059.982,2033.203,2065.276,2006.271,9550940800,69131000000.0
2008-12-23,2035.401,1927.437,2035.401,1926.772,10935656000,77296000000.0
2008-12-24,1900.377,1893.338,1920.259,1877.104,7851592000,53423000000.0
2008-12-25,1898.029,1879.144,1910.35,1854.447,6810649600,46516000000.0
2008-12-26,1877.769,1868.328,1889.356,1857.709,5584936800,40660000000.0
2008-12-29,1859.373,1862.744,1869.192,1820.894,5604694400,40311000000.0
2008-12-30,1861.057,1843.252,1876.484,1834.338,5985381200,42246000000.0
2008-12-31,1844.962,1824.4,1854.235,1821.11,5554799200,38787000000.0
2009-01-05,1854.641,1892.046,1892.046,1845.044,7290524800,53488000000.0
2009-01-06,1889.57,1953.613,1958.468,1881.639,10930008000,81505000000.0
2009-01-07,1953.677,1946.875,1970.555,1943.459,9985806400,73778000000.0
2009-01-08,1910.857,1902.263,1920.793,1887.403,8703910400,66798000000.0
2009-01-09,1900.682,1937.213,1941.153,1900.682,7899278400,60554999999.99999
2009-01-12,1931.423,1944.886,1970.599,1925.633,9224592800,70195000000.0
2009-01-13,1918.334,1898.539,1932.393,1897.195,8317410400,59916999999.99999
2009-01-14,1895.877,1976.735,1976.735,1895.877,9692616000,75154000000.0
2009-01-15,1957.611,1980.504,2003.479,1952.223,12905620000,97040000000.0
2009-01-16,1991.051,2011.497,2046.511,1991.051,14968564800,117335999999.99998
2009-01-19,2030.343,2028.687,2064.884,2008.756,12272902400,95199000000.0
2009-01-20,2023.14,2043.095,2043.095,2003.493,8553318400,65786000000.0
2009-01-21,2012.616,2040.861,2064.684,2006.662,10288182400,84100000000.0
2009-01-22,2053.825,2066.568,2069.201,2034.712,10091421600,79770000000.0
2009-01-23,2061.97,2053.567,2076.021,2047.194,9528528800,73125000000.0
2009-02-02,2073.271,2086.3,2086.851,2053.807,9415441600,71904000000.0
2009-02-03,2086.303,2139.803,2139.803,2079.525,15152244800,114111999999.99998
2009-02-04,2149.621,2196.139,2196.139,2147.988,17073540800,130157000000.0
2009-02-05,2194.161,2176.255,2234.263,2159.84,18884424000,148684000000.0
2009-02-06,2182.985,2266.151,2268.833,2182.985,18322846400,144724000000.0
2009-02-09,2300.29,2330.044,2339.216,2283.622,22035777600,180523000000.0
2009-02-10,2320.386,2368.347,2368.566,2295.249,19799969600,163431000000.0
2009-02-11,2328.285,2372.778,2424.347,2316.282,24265019200,210277000000.0
2009-02-12,2377.81,2372.235,2388.684,2293.226,20002332800,171117000000.0
2009-02-13,2376.099,2455.375,2458.495,2362.722,23044944000,198570000000.0
2009-02-16,2478.483,2515.307,2515.378,2448.631,24303835200,213325000000.0
2009-02-17,2511.991,2431.537,2519.739,2431.147,22608408000,200683000000.0
2009-02-18,2376.827,2323.834,2418.107,2320.998,18441804800,161999000000.0
2009-02-19,2345.18,2352.391,2375.102,2310.69,14786424000,129848000000.0
2009-02-20,2355.712,2406.305,2406.636,2331.693,14667564800,131101000000.0
2009-02-23,2396.507,2477.403,2485.878,2373.326,18304582400,165435000000.0
