date,shibor_1w,ma60,historical_q10,signal_score
2010-09-20,2.2433,2.043605,1.0706848333333332,0
2010-09-21,2.3133,2.0385066666666662,1.071942,0
2010-09-21,2.3133,2.0385066666666662,1.071942,0
2010-09-25,2.2509,2.031785,1.0731991666666665,0
2010-09-25,2.2509,2.031785,1.0731991666666665,0
2010-09-26,2.8967,2.036598333333333,1.0744563333333332,0
2010-09-26,2.8967,2.0365983333333335,1.0744563333333332,0
2010-09-27,2.4424,2.0342416666666665,1.0757134999999998,0
2010-09-27,2.4424,2.0342416666666665,1.0757134999999998,0
2010-09-28,2.5502,2.0321333333333333,1.0769706666666663,0
2010-09-28,2.5502,2.0321333333333333,1.0769706666666663,0
2010-09-29,2.69,2.0361583333333333,1.0782278333333333,0
2010-09-29,2.69,2.0361583333333333,1.0782278333333333,0
2010-09-30,2.8408,2.0431166666666667,1.0794849999999998,0
2010-09-30,2.8408,2.0431166666666667,1.0794849999999998,0
2010-10-08,2.6925,2.049795,1.0797499999999998,0
2010-10-08,2.6925,2.049795,1.0797499999999998,0
2010-10-09,1.9129,2.047231666666667,1.080015,0
2010-10-09,1.9129,2.047231666666667,1.080015,0
2010-10-11,1.9563,2.046683333333333,1.08028,0
2010-10-11,1.9563,2.046683333333333,1.08028,0
2010-10-12,1.9025,2.048448333333333,1.080545,0
2010-10-12,1.9025,2.048448333333333,1.080545,0
2010-10-13,1.9125,2.0492883333333336,1.08081,0
2010-10-13,1.9125,2.0492883333333336,1.08081,0
2010-10-14,1.9383,2.050593333333333,1.081075,0
2010-10-14,1.9383,2.050593333333333,1.081075,0
2010-10-15,1.9342,2.0519966666666667,1.08134,0
2010-10-15,1.9342,2.0519966666666667,1.08134,0
2010-10-18,1.9421,2.054045,1.081605,0
2010-10-18,1.9421,2.054045,1.081605,0
2010-10-19,1.9113,2.055136666666667,1.08187,0
2010-10-19,1.9113,2.055136666666667,1.08187,0
2010-10-20,1.9617,2.0592200000000003,1.082135,0
2010-10-20,1.9617,2.0592200000000003,1.082135,0
2010-10-21,1.9342,2.0617766666666664,1.0836481666666669,0
2010-10-21,1.9342,2.0617766666666664,1.0836481666666669,0
2010-10-22,1.9358,2.065206666666666,1.0851613333333334,0
2010-10-22,1.9358,2.0652066666666666,1.0851613333333334,0
2010-10-25,1.9475,2.068755,1.0866745000000002,0
2010-10-25,1.9475,2.068755,1.0866745000000002,0
2010-10-26,1.95,2.073171666666666,1.0881876666666668,0
2010-10-26,1.95,2.0731716666666666,1.0881876666666668,0
2010-10-27,2.0333,2.0789216666666666,1.0897008333333331,0
2010-10-27,2.0333,2.0789216666666666,1.0897008333333333,0
2010-10-28,2.0256,2.08464,1.091214,0
2010-10-28,2.0256,2.08464,1.0912140000000001,0
2010-10-29,2.0211,2.09095,1.0927271666666667,0
2010-10-29,2.0211,2.09095,1.0927271666666667,0
2010-11-01,1.9963,2.096235,1.0942403333333337,0
2010-11-01,1.9963,2.096235,1.0942403333333335,0
2010-11-02,1.8204,2.0993983333333333,1.0957535,0
2010-11-02,1.8204,2.0993983333333333,1.0957535,0
2010-11-03,1.8183,2.1015783333333333,1.0972666666666666,0
2010-11-03,1.8183,2.1015783333333333,1.0972666666666666,0
2010-11-04,1.821,2.103588333333333,1.097276,0
2010-11-04,1.821,2.103588333333333,1.097276,0
2010-11-05,1.6038,2.102123333333333,1.0972853333333332,0
2010-11-05,1.6038,2.102123333333333,1.0972853333333332,0
2010-11-08,1.634,2.100495,1.0972946666666663,0
2010-11-08,1.634,2.100495,1.0972946666666665,0
2010-11-09,1.6396,2.099375,1.0973039999999998,0
2010-11-09,1.6396,2.0993749999999998,1.0973039999999998,0
2010-11-10,1.6344,2.097843333333333,1.0973133333333331,0
2010-11-10,1.6344,2.097843333333333,1.0973133333333331,0
2010-11-11,1.6733,2.096818333333333,1.097322666666667,0
2010-11-11,1.6733,2.096818333333333,1.097322666666667,0
2010-11-12,1.6908,2.095498333333333,1.097332,0
2010-11-12,1.6908,2.095498333333333,1.097332,0
2010-11-15,1.7832,2.0954266666666665,1.0973413333333333,0
2010-11-15,1.7832,2.0954266666666665,1.0973413333333333,0
2010-11-16,1.7445,2.09496,1.0973506666666666,0
2010-11-16,1.7445,2.09496,1.0973506666666666,0
2010-11-17,1.915,2.097846666666667,1.09736,0
2010-11-17,1.915,2.097846666666667,1.09736,0
2010-11-18,1.9946,2.10201,1.0990218333333337,0
2010-11-18,1.9946,2.10201,1.0990218333333335,0
2010-11-19,2.07,2.107696666666667,1.1006836666666666,0
2010-11-19,2.07,2.107696666666667,1.1006836666666666,0
2010-11-22,2.1492,2.11435,1.1023455000000002,0
2010-11-22,2.1492,2.11435,1.1023455000000002,0
2010-11-23,2.2193,2.121903333333333,1.1040073333333331,0
2010-11-23,2.2193,2.1219033333333335,1.1040073333333333,0
2010-11-24,2.3263,2.13014,1.1056691666666665,0
2010-11-24,2.3263,2.13014,1.1056691666666665,0
2010-11-25,2.4792,2.1345566666666667,1.107331,0
2010-11-25,2.4792,2.1345566666666667,1.107331,0
2010-11-26,2.7117,2.141668333333333,1.1089928333333334,0
2010-11-26,2.7117,2.1416683333333335,1.1089928333333334,0
2010-11-29,2.6717,2.137048333333333,1.1106546666666668,0
2010-11-29,2.6717,2.1370483333333334,1.1106546666666668,0
2010-11-30,3.3263,2.142726666666667,1.1123165000000002,0
2010-11-30,3.3263,2.142726666666667,1.1123165000000002,0
2010-12-01,3.3458,2.157096666666667,1.1139783333333333,0
2010-12-01,3.3458,2.157096666666667,1.1139783333333333,0
2010-12-02,3.3471,2.173923333333333,1.1140196666666666,0
2010-12-02,3.3471,2.173923333333333,1.1140196666666666,0
2010-12-03,3.3325,2.192038333333333,1.114061,0
2010-12-03,3.3325,2.1920383333333335,1.114061,0
2010-12-06,3.0871,2.205893333333333,1.1141023333333333,0
2010-12-06,3.0871,2.2058933333333335,1.1141023333333333,0
2010-12-07,2.2078,2.2054683333333336,1.1141436666666666,0
2010-12-07,2.2078,2.2054683333333336,1.1141436666666666,0
2010-12-08,2.5029,2.209075,1.114185,0
2010-12-08,2.5029,2.209075,1.114185,0
2010-12-09,2.4889,2.2125866666666667,1.114226333333333,0
2010-12-09,2.4889,2.2125866666666667,1.114226333333333,0
2010-12-10,2.4933,2.214128333333333,1.1142676666666669,0
2010-12-10,2.4933,2.2141283333333335,1.1142676666666667,0
2010-12-13,2.5527,2.2169016666666663,1.114309,0
2010-12-13,2.5527,2.2169016666666663,1.114309,0
2010-12-14,3.2958,2.234558333333333,1.114350333333333,0
2010-12-14,3.2958,2.234558333333333,1.114350333333333,0
2010-12-15,3.6158,2.2526966666666666,1.114391666666667,0
2010-12-15,3.6158,2.2526966666666666,1.114391666666667,0
2010-12-16,3.3358,2.2743766666666665,1.1156351666666668,0
2010-12-16,3.3358,2.2743766666666665,1.1156351666666668,0
2010-12-17,3.7008,2.30281,1.1168786666666668,0
2010-12-17,3.7008,2.30281,1.1168786666666668,0
2010-12-20,3.5025,2.3237966666666665,1.1181221666666668,0
2010-12-20,3.5025,2.3237966666666665,1.1181221666666668,0
2010-12-21,4.08,2.353241666666667,1.1193656666666667,0
2010-12-21,4.08,2.353241666666667,1.1193656666666667,0
2010-12-22,4.1583,2.385031666666667,1.1206091666666669,0
2010-12-22,4.1583,2.385031666666667,1.1206091666666667,0
2010-12-23,5.6617,2.431115,1.1218526666666668,0
2010-12-23,5.6617,2.431115,1.1218526666666668,0
2010-12-24,4.9308,2.4725883333333334,1.1230961666666668,0
2010-12-24,4.9308,2.4725883333333334,1.1230961666666668,0
2010-12-27,5.2983,2.51839,1.1243396666666667,0
2010-12-27,5.2983,2.51839,1.1243396666666667,0
2010-12-28,5.7621,2.5695916666666667,1.1255831666666667,0
2010-12-28,5.7621,2.5695916666666667,1.1255831666666667,0
2010-12-29,6.0563,2.623183333333333,1.1268266666666666,0
2010-12-29,6.0563,2.623183333333333,1.1268266666666666,0
2010-12-30,6.2853,2.6830633333333336,1.1272975,0
2010-12-30,6.2853,2.6830633333333336,1.1272975,0
2010-12-31,6.3867,2.7576266666666664,1.1277683333333333,0
2010-12-31,6.3867,2.7576266666666664,1.1277683333333333,0
2011-01-04,4.3108,2.7968683333333333,1.128239166666667,0
2011-01-04,4.3108,2.7968683333333333,1.1282391666666667,0
2011-01-05,3.2192,2.818813333333333,1.12871,0
2011-01-05,3.2192,2.818813333333333,1.12871,0
2011-01-06,3.1567,2.83955,1.1291808333333333,0
2011-01-06,3.1567,2.83955,1.1291808333333333,0
2011-01-07,2.7996,2.853905,1.1296516666666667,0
2011-01-07,2.7996,2.853905,1.1296516666666667,0
2011-01-10,2.3725,2.86121,1.1301225,0
2011-01-10,2.3725,2.86121,1.1301225,0
2011-01-11,2.4375,2.8694666666666664,1.1305933333333331,0
2011-01-11,2.4375,2.8694666666666664,1.1305933333333331,0
2011-01-12,2.4853,2.8790333333333336,1.1310641666666668,0
2011-01-12,2.4853,2.8790333333333336,1.1310641666666668,0
2011-01-13,2.3075,2.8847966666666665,1.131535,0
2011-01-13,2.3075,2.8847966666666665,1.131535,0
2011-01-14,2.5458,2.89499,1.1321655,0
2011-01-14,2.5458,2.89499,1.1321655,0
2011-01-17,2.5713,2.905581666666667,1.132796,0
2011-01-17,2.5713,2.905581666666667,1.132796,0
2011-01-18,2.7675,2.919248333333333,1.1334265,0
2011-01-18,2.7675,2.919248333333333,1.1334265,0
2011-01-19,4.0588,2.954395,1.134057,0
2011-01-19,4.0588,2.954395,1.134057,0
2011-01-20,6.0767,3.021785,1.1346875,0
2011-01-20,6.0767,3.021785,1.1346875,0
2011-01-21,7.3208,3.110038333333333,1.135318,0
2011-01-21,7.3208,3.110038333333333,1.135318,0
2011-01-24,5.4242,3.1667566666666667,1.1359485,0
2011-01-24,5.4242,3.1667566666666667,1.1359485,0
2011-01-25,7.7033,3.2618733333333334,1.136579,0
2011-01-25,7.7033,3.2618733333333334,1.136579,0
2011-01-26,7.8725,3.3627416666666665,1.1372095,0
2011-01-26,7.8725,3.3627416666666665,1.1372095,0
2011-01-27,8.4058,3.472533333333333,1.13784,0
2011-01-27,8.4058,3.472533333333333,1.13784,0
2011-01-28,8.1883,3.578655,1.1388698333333334,0
2011-01-28,8.1883,3.578655,1.1388698333333334,0
2011-01-30,8.5117,3.693786666666667,1.1398996666666668,0
2011-01-30,8.5117,3.693786666666667,1.1398996666666668,0
2011-01-31,8.2192,3.80354,1.1409295000000002,0
2011-01-31,8.2192,3.80354,1.1409295000000002,0
2011-02-01,3.3692,3.832366666666666,1.141959333333333,0
2011-02-01,3.3692,3.832366666666666,1.141959333333333,0
2011-02-09,4.0903,3.873298333333333,1.1429891666666667,0
2011-02-09,4.0903,3.873298333333333,1.1429891666666667,0
2011-02-10,3.9717,3.911605,1.144019,0
2011-02-10,3.9717,3.911605,1.1440190000000001,0
2011-02-11,3.971,3.949608333333333,1.1450488333333333,0
2011-02-11,3.971,3.949608333333333,1.1450488333333333,0
2011-02-12,2.6412,3.963908333333333,1.1460786666666667,0
2011-02-12,2.6412,3.963908333333333,1.1460786666666667,0
2011-02-14,2.7067,3.979945,1.1471085,0
2011-02-14,2.7067,3.979945,1.1471085,0
2011-02-15,2.6245,3.99177,1.1481383333333333,0
2011-02-15,2.6245,3.9917700000000003,1.1481383333333333,0
2011-02-16,2.5882,4.001663333333333,1.14818,0
2011-02-16,2.5882,4.001663333333333,1.14818,0
2011-02-17,2.925,4.015913333333334,1.1482216666666667,0
2011-02-17,2.925,4.015913333333334,1.1482216666666667,0
2011-02-18,2.7949,4.026675,1.1482633333333334,0
2011-02-18,2.7949,4.026675,1.1482633333333334,0
2011-02-21,6.0942,4.091256666666667,1.148305,0
2011-02-21,6.0942,4.091256666666667,1.1483050000000001,0
2011-02-22,6.2533,4.1567066666666665,1.1483466666666668,0
2011-02-22,6.2533,4.1567066666666665,1.1483466666666668,0
2011-02-23,6.2033,4.218775,1.1483883333333331,0
2011-02-23,6.2033,4.218775,1.1483883333333333,0
2011-02-24,3.4463,4.231018333333333,1.14843,0
2011-02-24,3.4463,4.231018333333333,1.14843,0
2011-02-25,3.1492,4.238976666666667,1.1484716666666668,0
2011-02-25,3.1492,4.238976666666667,1.1484716666666668,0
2011-02-28,2.9967,4.233483333333333,1.1485133333333335,0
2011-02-28,2.9967,4.233483333333333,1.1485133333333335,0
2011-03-01,2.9958,4.22765,1.1485550000000002,0
2011-03-01,2.9958,4.22765,1.1485550000000002,0
2011-03-02,2.9942,4.221768333333333,1.149466166666667,0
2011-03-02,2.9942,4.221768333333333,1.149466166666667,0
2011-03-03,2.4392,4.20688,1.1503773333333336,0
2011-03-03,2.4392,4.20688,1.1503773333333336,0
2011-03-04,2.2092,4.192248333333334,1.1512885000000002,0
2011-03-04,2.2092,4.192248333333334,1.1512885000000002,0
2011-03-07,2.163,4.1915016666666665,1.1521996666666667,0
2011-03-07,2.163,4.1915016666666665,1.1521996666666667,0
2011-03-08,2.2033,4.186508333333333,1.1531108333333333,0
2011-03-08,2.2033,4.186508333333333,1.1531108333333333,0
2011-03-09,2.1513,4.180881666666667,1.154022,0
2011-03-09,2.1513,4.180881666666667,1.154022,0
2011-03-10,2.2575,4.176951666666667,1.154933166666667,0
2011-03-10,2.2575,4.176951666666667,1.154933166666667,0
2011-03-11,2.0508,4.168586666666667,1.1558443333333337,0
2011-03-11,2.0508,4.168586666666667,1.1558443333333337,0
2011-03-14,2.0467,4.1477683333333335,1.1567555,0
2011-03-14,2.0467,4.1477683333333335,1.1567555,0
2011-03-15,1.9917,4.1207,1.1576666666666666,0
2011-03-15,1.9917,4.1207,1.1576666666666666,0
2011-03-16,1.9933,4.098325,1.1584686666666666,0
2011-03-16,1.9933,4.098325,1.1584686666666666,0
2011-03-17,1.9983,4.06995,1.1592706666666666,0
2011-03-17,1.9983,4.06995,1.1592706666666666,0
2011-03-18,1.9967,4.044853333333333,1.1600726666666668,0
2011-03-18,1.9967,4.044853333333333,1.1600726666666668,0
2011-03-21,2.96,4.026186666666666,1.1608746666666667,0
2011-03-21,2.96,4.026186666666666,1.1608746666666667,0
2011-03-22,2.8283,4.00402,1.1616766666666667,0
2011-03-22,2.8283,4.00402,1.1616766666666667,0
2011-03-23,2.7133,3.95488,1.1624786666666669,0
2011-03-23,2.7133,3.95488,1.1624786666666669,0
2011-03-24,2.7,3.9177,1.1632806666666666,0
2011-03-24,2.7,3.9177,1.1632806666666666,0
2011-03-25,2.2342,3.866631666666667,1.1640826666666666,0
2011-03-25,2.2342,3.866631666666667,1.1640826666666666,0
2011-03-28,2.3058,3.8090266666666666,1.1648846666666666,0
2011-03-28,2.3058,3.8090266666666666,1.1648846666666666,0
2011-03-29,2.0842,3.742825,1.1656866666666663,0
2011-03-29,2.0842,3.742825,1.1656866666666663,0
2011-03-30,2.6071,3.681521666666667,1.1660769999999998,0
2011-03-30,2.6071,3.681521666666667,1.1660769999999998,0
2011-03-31,2.8183,3.622048333333333,1.1664673333333333,0
2011-03-31,2.8183,3.622048333333333,1.1664673333333333,0
2011-04-01,2.7821,3.5965700000000003,1.1668576666666666,0
2011-04-01,2.7821,3.5965700000000003,1.1668576666666666,0
2011-04-02,2.2783,3.5808883333333337,1.1672479999999998,0
2011-04-02,2.2783,3.5808883333333337,1.1672479999999998,0
2011-04-06,2.3883,3.5680816666666666,1.1676383333333331,0
2011-04-06,2.3883,3.5680816666666666,1.1676383333333331,0
2011-04-07,2.0625,3.5557966666666667,1.1680286666666666,0
2011-04-07,2.0625,3.5557966666666667,1.1680286666666666,0
2011-04-08,2.4692,3.557408333333333,1.168419,0
2011-04-08,2.4692,3.557408333333333,1.168419,0
2011-04-11,1.9938,3.550013333333333,1.1688093333333334,0
2011-04-11,1.9938,3.550013333333333,1.1688093333333334,0
2011-04-12,1.9517,3.54112,1.1691996666666666,0
2011-04-12,1.9517,3.54112,1.1691996666666666,0
2011-04-13,1.9658,3.5354250000000005,1.16959,0
2011-04-13,1.9658,3.5354250000000005,1.16959,0
2011-04-14,2.3782,3.5326316666666666,1.1711295,0
2011-04-14,2.3782,3.5326316666666666,1.1711295,0
2011-04-15,2.3513,3.528965,1.172669,0
2011-04-15,2.3513,3.528965,1.172669,0
2011-04-18,2.695,3.527756666666667,1.1742085,0
2011-04-18,2.695,3.527756666666667,1.1742085,0
2011-04-19,2.9598,3.50944,1.175748,0
2011-04-19,2.9598,3.50944,1.175748,0
2011-04-20,2.9992,3.4581483333333334,1.1772874999999998,0
2011-04-20,2.9992,3.4581483333333334,1.1772874999999998,0
2011-04-21,3.9275,3.401593333333333,1.178827,0
2011-04-21,3.9275,3.401593333333333,1.178827,0
2011-04-22,3.5496,3.37035,1.1803665,0
2011-04-22,3.5496,3.37035,1.1803665,0
2011-04-25,4.0542,3.3095316666666665,1.181906,0
2011-04-25,4.0542,3.3095316666666665,1.1819060000000001,0
2011-04-26,4.4275,3.2521150000000003,1.1834455,0
2011-04-26,4.4275,3.2521150000000003,1.1834455,0
2011-04-27,3.7533,3.174573333333333,1.184985,0
2011-04-27,3.7533,3.174573333333333,1.184985,0
2011-04-28,3.0392,3.088755,1.1851145,0
2011-04-28,3.0392,3.088755,1.1851145,0
2011-04-29,2.94,2.995893333333333,1.185244,0
2011-04-29,2.94,2.995893333333333,1.185244,0
2011-05-03,2.9492,2.9080600000000003,1.1853735,0
2011-05-03,2.9492,2.9080600000000003,1.1853735,0
2011-05-04,2.9983,2.901878333333334,1.185503,0
2011-05-04,2.9983,2.901878333333334,1.185503,0
2011-05-05,2.965,2.883123333333333,1.1856325,0
2011-05-05,2.965,2.883123333333333,1.1856325,0
2011-05-06,2.7817,2.86329,1.185762,0
2011-05-06,2.7817,2.8632899999999997,1.185762,0
2011-05-09,2.7458,2.84287,1.1858915,0
2011-05-09,2.7458,2.84287,1.1858915,0
2011-05-10,2.7783,2.845155,1.186021,0
2011-05-10,2.7783,2.845155,1.186021,0
2011-05-11,2.7883,2.846515000000001,1.1861505,0
2011-05-11,2.7883,2.8465150000000006,1.1861505,0
2011-05-12,2.7729,2.848988333333333,1.18628,0
2011-05-12,2.7729,2.8489883333333332,1.18628,0
2011-05-13,3.5542,2.865088333333333,1.1878713333333335,0
2011-05-13,3.5542,2.8650883333333335,1.1878713333333335,0
2011-05-16,4.5983,2.8929766666666668,1.1894626666666668,0
2011-05-16,4.5983,2.8929766666666668,1.1894626666666668,0
2011-05-17,4.6375,2.9236866666666668,1.191054,0
2011-05-17,4.6375,2.9236866666666668,1.191054,0
2011-05-18,3.269,2.8766000000000003,1.1926453333333331,0
2011-05-18,3.269,2.8766000000000003,1.1926453333333333,0
2011-05-19,3.5283,2.8311833333333336,1.1942366666666666,0
2011-05-19,3.5283,2.8311833333333336,1.1942366666666666,0
2011-05-20,3.9892,2.794281666666667,1.195828,0
2011-05-20,3.9892,2.794281666666667,1.195828,0
2011-05-23,4.7108,2.8153566666666667,1.1974193333333334,0
2011-05-23,4.7108,2.8153566666666667,1.1974193333333334,0
2011-05-24,4.73,2.8417033333333337,1.199010666666667,0
2011-05-24,4.73,2.8417033333333337,1.1990106666666667,0
2011-05-25,5.305,2.880175,1.200602,0
2011-05-25,5.305,2.880175,1.200602,0
2011-05-26,5.0883,2.91505,1.2021933333333332,0
2011-05-26,5.0883,2.91505,1.2021933333333332,0
2011-05-27,4.3958,2.93841,1.202602,0
2011-05-27,4.3958,2.9384099999999997,1.202602,0
2011-05-30,3.2008,2.951103333333333,1.203010666666667,0
2011-05-30,3.2008,2.951103333333333,1.203010666666667,0
2011-05-31,3.8467,2.9783950000000003,1.2034193333333334,0
2011-05-31,3.8467,2.9783950000000003,1.2034193333333334,0
2011-06-01,3.9167,3.007623333333333,1.203828,0
2011-06-01,3.9167,3.007623333333333,1.203828,0
2011-06-02,3.5033,3.02929,1.2042366666666666,0
2011-06-02,3.5033,3.02929,1.2042366666666666,0
2011-06-03,3.5075,3.051893333333333,1.2046453333333331,0
2011-06-03,3.5075,3.051893333333333,1.2046453333333333,0
2011-06-07,3.2292,3.0680883333333333,1.205054,0
2011-06-07,3.2292,3.0680883333333333,1.205054,0
2011-06-08,3.71,3.0957416666666666,1.2054626666666668,0
2011-06-08,3.71,3.0957416666666666,1.2054626666666668,0
2011-06-09,4.1017,3.1299916666666667,1.2058713333333333,0
2011-06-09,4.1017,3.1299916666666667,1.2058713333333333,0
2011-06-10,4.6142,3.1737,1.20628,0
2011-06-10,4.6142,3.1737,1.20628,0
2011-06-13,4.5317,3.2160066666666665,1.2072398333333334,0
2011-06-13,4.5317,3.2160066666666665,1.2072398333333334,0
2011-06-14,4.1592,3.2520216666666664,1.2081996666666668,0
2011-06-14,4.1592,3.2520216666666664,1.2081996666666668,0
2011-06-15,6.1825,3.321785,1.2091595000000002,0
2011-06-15,6.1825,3.3217849999999998,1.2091595000000002,0
2011-06-16,6.6,3.382451666666667,1.210119333333333,0
2011-06-16,6.6,3.382451666666667,1.210119333333333,0
2011-06-17,6.6842,3.4467166666666667,1.2110791666666665,0
2011-06-17,6.6842,3.4467166666666667,1.2110791666666665,0
2011-06-20,7.4958,3.526425,1.212039,0
2011-06-20,7.4958,3.526425,1.212039,0
2011-06-21,8.3267,3.620203333333333,1.2129988333333332,0
2011-06-21,8.3267,3.620203333333333,1.2129988333333332,0
2011-06-22,8.835,3.7302166666666654,1.2139586666666666,0
2011-06-22,8.835,3.7302166666666663,1.2139586666666666,0
2011-06-23,9.0708,3.842966666666667,1.2149185,0
2011-06-23,9.0708,3.842966666666667,1.2149185,0
2011-06-24,8.67,3.95273,1.2158783333333332,0
2011-06-24,8.67,3.95273,1.2158783333333332,0
2011-06-27,7.2617,4.030306666666666,1.217142333333333,0
2011-06-27,7.2617,4.030306666666666,1.2171423333333333,0
2011-06-28,6.4925,4.091543333333333,1.2184063333333333,0
2011-06-28,6.4925,4.091543333333333,1.2184063333333333,0
2011-06-29,6.3283,4.150646666666666,1.2196703333333334,0
2011-06-29,6.3283,4.150646666666666,1.2196703333333334,0
2011-06-30,6.5986,4.222651666666667,1.2209343333333331,0
2011-06-30,6.5986,4.222651666666667,1.2209343333333331,0
2011-07-01,5.9483,4.281985000000001,1.2221983333333333,0
2011-07-01,5.9483,4.281985000000001,1.2221983333333333,0
2011-07-04,4.7617,4.326971666666666,1.2234623333333334,0
2011-07-04,4.7617,4.326971666666666,1.2234623333333334,0
2011-07-05,6.7992,4.399138333333334,1.2247263333333334,0
2011-07-05,6.7992,4.399138333333334,1.2247263333333334,0
2011-07-06,7.4367,4.489853333333333,1.2259903333333335,0
2011-07-06,7.4367,4.489853333333333,1.2259903333333335,0
2011-07-07,5.6133,4.550880000000001,1.2272543333333334,0
2011-07-07,5.6133,4.550880000000001,1.2272543333333334,0
2011-07-08,6.2542,4.622353333333334,1.2285183333333334,0
2011-07-08,6.2542,4.622353333333334,1.2285183333333334,0
2011-07-11,5.3283,4.671521666666667,1.2286918333333334,0
2011-07-11,5.3283,4.671521666666667,1.2286918333333334,0
2011-07-12,4.8683,4.713471666666666,1.2288653333333337,0
2011-07-12,4.8683,4.713471666666666,1.2288653333333337,0
2011-07-13,3.6975,4.73018,1.2290388333333333,0
2011-07-13,3.6975,4.73018,1.2290388333333333,0
2011-07-14,4.8042,4.7609200000000005,1.2292123333333334,0
2011-07-14,4.8042,4.7609200000000005,1.2292123333333334,0
2011-07-15,4.0925,4.779141666666666,1.2293858333333334,0
2011-07-15,4.0925,4.779141666666666,1.2293858333333334,0
2011-07-18,4.5217,4.789045,1.2295593333333334,0
2011-07-18,4.5217,4.789045,1.2295593333333334,0
2011-07-19,4.5817,4.806246666666667,1.2297328333333335,0
2011-07-19,4.5817,4.806246666666667,1.2297328333333335,0
2011-07-20,5.3533,4.827898333333334,1.229906333333333,0
2011-07-20,5.3533,4.827898333333334,1.2299063333333333,0
2011-07-21,5.7742,4.850343333333333,1.2300798333333334,0
2011-07-21,5.7742,4.850343333333333,1.2300798333333334,0
2011-07-22,5.42,4.878121666666667,1.2302533333333334,0
2011-07-22,5.42,4.878121666666667,1.2302533333333334,0
2011-07-25,5.2592,4.915121666666666,1.2313853333333336,0
2011-07-25,5.2592,4.915121666666666,1.2313853333333336,0
2011-07-26,4.9908,4.949301666666667,1.2325173333333337,0
2011-07-26,4.9908,4.949301666666667,1.2325173333333337,0
2011-07-27,4.9583,4.982786666666668,1.2336493333333336,0
2011-07-27,4.9583,4.982786666666668,1.2336493333333336,0
2011-07-28,5.0467,5.0169266666666665,1.2347813333333335,0
2011-07-28,5.0467,5.0169266666666665,1.2347813333333335,0
2011-07-29,5.1142,5.052746666666667,1.2359133333333334,0
2011-07-29,5.1142,5.052746666666667,1.2359133333333334,0
2011-08-01,5.0121,5.08992,1.2370453333333336,0
2011-08-01,5.0121,5.08992,1.2370453333333336,0
2011-08-02,4.8732,5.125376666666667,1.2381773333333337,0
2011-08-02,4.8732,5.125376666666667,1.2381773333333337,0
2011-08-03,4.0992,5.147391666666667,1.2393093333333338,0
2011-08-03,4.0992,5.147391666666667,1.2393093333333338,0
2011-08-04,3.2666,5.155363333333333,1.2404413333333335,0
2011-08-04,3.2666,5.155363333333333,1.2404413333333335,0
2011-08-05,3.01,5.159315,1.2415733333333336,0
2011-08-05,3.01,5.159315,1.2415733333333336,0
2011-08-08,3.0,5.150078333333334,1.2426733333333335,0
2011-08-08,3.0,5.150078333333334,1.2426733333333337,0
2011-08-09,3.0933,5.124995,1.2437733333333336,0
2011-08-09,3.0933,5.124995,1.2437733333333336,0
2011-08-10,3.1058,5.099466666666666,1.2448733333333335,0
2011-08-10,3.1058,5.099466666666666,1.2448733333333337,0
2011-08-11,3.0967,5.096595,1.2459733333333336,0
2011-08-11,3.0967,5.096595,1.2459733333333336,0
2011-08-12,3.0825,5.089165,1.2470733333333337,0
2011-08-12,3.0825,5.089165,1.2470733333333337,0
2011-08-15,3.2375,5.0766366666666665,1.2481733333333336,0
2011-08-15,3.2375,5.0766366666666665,1.2481733333333336,0
2011-08-16,3.2129,5.051671666666667,1.2492733333333337,0
2011-08-16,3.2129,5.051671666666667,1.2492733333333337,0
2011-08-17,3.2167,5.0264500000000005,1.2503733333333338,0
2011-08-17,3.2167,5.0264500000000005,1.2503733333333338,0
2011-08-18,3.7658,5.000796666666667,1.2514733333333337,0
2011-08-18,3.7658,5.000796666666667,1.2514733333333337,0
2011-08-19,4.3033,4.987713333333334,1.2525733333333335,0
2011-08-19,4.3033,4.987713333333334,1.2525733333333335,0
2011-08-22,4.9667,4.997228333333334,1.2527941666666669,0
2011-08-22,4.9667,4.997228333333334,1.2527941666666669,0
2011-08-23,5.19,5.030381666666667,1.2530150000000002,0
2011-08-23,5.19,5.030381666666667,1.2530150000000002,0
2011-08-24,4.4383,5.040241666666666,1.2532358333333335,0
2011-08-24,4.4383,5.040241666666666,1.2532358333333335,0
2011-08-25,4.4825,5.049671666666667,1.2534566666666669,0
2011-08-25,4.4825,5.049671666666667,1.2534566666666669,0
2011-08-26,4.0558,5.05888,1.2536775000000002,0
2011-08-26,4.0558,5.05888,1.2536775000000002,0
2011-08-29,4.3961,5.07369,1.2538983333333331,0
2011-08-29,4.3961,5.07369,1.2538983333333333,0
2011-08-30,4.975,5.102786666666666,1.254119166666667,0
2011-08-30,4.975,5.102786666666666,1.2541191666666667,0
2011-08-31,4.955,5.123536666666666,1.25434,0
2011-08-31,4.955,5.123536666666666,1.25434,0
2011-09-01,4.7658,5.134605,1.2545608333333331,0
2011-09-01,4.7658,5.134605,1.2545608333333333,0
2011-09-02,4.2021,5.127736666666666,1.254781666666667,0
2011-09-02,4.2021,5.127736666666666,1.2547816666666667,0
2011-09-05,4.8775,5.1335,1.255669666666667,0
2011-09-05,4.8775,5.1335,1.2556696666666667,0
