date,market_cap,gdp,buffett_ratio,q10,q90,signal
2014-02-28,241683.4598,603660.4,0.4003632833957636,0.5310329445547289,3.018826890221127,极度低估
2014-02-28,241683.4598,603660.4,0.4003632833957636,0.5310329445547289,3.018826890221127,极度低估
2014-03-31,236625.0618,603660.4,0.39198374085827065,0.5074833018724226,3.01677769269917,极度低估
2014-03-31,236625.0618,603660.4,0.3919837408582706,0.5074833018724226,3.01677769269917,极度低估
2014-04-30,236275.7036,603660.4,0.39140500784878385,0.4653821652712247,3.014728495177213,极度低估
2014-04-30,236275.7036,603660.4,0.3914050078487838,0.4653821652712247,3.014728495177213,极度低估
2014-05-31,239723.6124,603660.4,0.3971166775226601,0.4238796513789869,3.0126792976552563,极度低估
2014-05-31,239723.6124,603660.4,0.3971166775226601,0.4238796513789869,3.0126792976552563,极度低估
2014-06-30,244129.668,603660.4,0.4044155753797996,0.40859488411636125,3.0106301001332993,极度低估
2014-06-30,244129.668,603660.4,0.4044155753797996,0.4085948841163612,3.0106301001333,极度低估
2014-07-31,261989.4579,603660.4,0.43400139863406645,0.40919192822158434,3.008580902611343,正常
2014-07-31,261989.4579,603660.4,0.4340013986340664,0.4091919282215843,3.008580902611343,正常
2014-08-31,268701.8351,603660.4,0.4451208578531903,0.4097889723268074,3.0065317050893863,正常
2014-08-31,268701.8351,603660.4,0.44512085785319033,0.40978897232680744,3.0065317050893863,正常
2014-09-30,293548.1685,603660.4,0.486280313401376,0.4103860164320305,3.0044825075674293,正常
2014-09-30,293548.1685,603660.4,0.486280313401376,0.41038601643203054,3.0044825075674293,正常
2014-10-31,300486.6594,603660.4,0.4977743436541472,0.4126349555898566,3.0038990746463226,正常
2014-10-31,300486.6594,603660.4,0.49777434365414724,0.4126349555898566,3.0038990746463226,正常
2014-11-30,327826.9234,603660.4,0.5430651462312253,0.4148838947476826,3.003315641725216,正常
2014-11-30,327826.92339999997,603660.4,0.5430651462312253,0.41488389474768267,3.0033156417252154,正常
2014-12-31,372546.956,143539.4,2.595433421067665,0.4171328339055087,3.0027322088041086,正常
2014-12-31,372546.956,143539.4,2.595433421067665,0.41713283390550876,3.0027322088041086,正常
2015-01-31,385424.7665,143539.4,2.685149627907042,0.4193817730633348,3.0021487758830014,正常
2015-01-31,385424.7665,143539.4,2.685149627907042,0.4193817730633348,3.002148775883001,正常
2015-02-28,407592.6923,143539.4,2.8395875439078053,0.4216307122211609,3.0015653429618947,正常
2015-02-28,407592.6923,143539.4,2.8395875439078053,0.4216307122211609,3.0015653429618947,正常
2015-03-31,477018.1544,143539.4,3.323255875390311,0.4238796513789869,3.0126792976552563,泡沫区域
2015-03-31,477018.1544,143539.4,3.323255875390311,0.4238796513789869,3.0126792976552563,泡沫区域
2015-04-30,563491.355,143539.4,3.925691169114543,0.426128590536813,3.0537071221229253,泡沫区域
