date,close,ma10,ma60,distance_pct,distance_ma252,distance_std252,distance_zscore,regime
2005-02-16,1008.572,979.5599,,,,,,震荡
2005-02-16,1008.572,979.5599,,,,,,震荡
2005-02-17,1007.811,980.5409,,,,,,震荡
2005-02-17,1007.811,980.5409,,,,,,震荡
2005-02-18,993.838,981.0186,,,,,,震荡
2005-02-18,993.838,981.0186,,,,,,震荡
2005-02-21,1012.737,984.9489,,,,,,震荡
2005-02-21,1012.737,984.9489,,,,,,震荡
2005-02-22,1035.251,992.0714,,,,,,震荡
2005-02-22,1035.251,992.0714,,,,,,震荡
2005-02-23,1036.707,1001.2184,989.7260333333332,1.1611664520899012,,,,震荡
2005-02-23,1036.707,1001.2184000000001,989.7260333333332,1.1611664520899012,,,,震荡
2005-02-24,1039.191,1010.8135,991.3216774193548,1.9662459749076655,,,,震荡
2005-02-24,1039.191,1010.8135,991.3216774193548,1.9662459749076653,,,,震荡
2005-02-25,1040.062,1015.3985,992.8448125,2.2716226358890257,,,,温和上行
2005-02-25,1040.062,1015.3985,992.8448125,2.2716226358890257,,,,温和上行
2005-02-28,1034.234,1020.9178,994.0990303030302,2.6977965855971675,,,,温和上行
2005-02-28,1034.234,1020.9177999999999,994.0990303030302,2.6977965855971675,,,,温和上行
2005-03-01,1031.482,1023.9885,995.1985294117648,2.892887171492542,,,,温和上行
2005-03-01,1031.482,1023.9885,995.1985294117648,2.892887171492542,,,,温和上行
2005-03-02,1016.601,1024.7914,995.8100285714288,2.9103313480531634,,,,温和上行
2005-03-02,1016.601,1024.7914,995.8100285714287,2.9103313480531634,,,,温和上行
2005-03-03,1022.691,1026.2794,996.5567222222222,2.9825374828137186,,,,温和上行
2005-03-03,1022.691,1026.2794,996.5567222222222,2.9825374828137186,,,,温和上行
2005-03-04,1017.494,1028.645,997.1225945945946,3.1613369886800635,,,,温和上行
2005-03-04,1017.494,1028.645,997.1225945945946,3.1613369886800635,,,,温和上行
2005-03-07,1023.007,1029.672,997.8037631578948,3.19383810913354,,,,温和上行
2005-03-07,1023.007,1029.672,997.8037631578947,3.19383810913354,,,,温和上行
2005-03-08,1043.097,1030.4566,998.9651282051282,3.1524095191844737,,,,温和上行
2005-03-08,1043.097,1030.4566,998.9651282051282,3.1524095191844737,,,,温和上行
2005-03-09,1042.302,1031.0161,1000.0485500000001,3.09660465984376,,,,温和上行
2005-03-09,1042.302,1031.0161,1000.04855,3.09660465984376,,,,温和上行
2005-03-10,1017.261,1028.8231,1000.4683658536586,2.834145997424664,,,,温和上行
2005-03-10,1017.261,1028.8231,1000.4683658536586,2.834145997424664,,,,温和上行
2005-03-11,1021.87,1027.0039000000002,1000.9779285714285,2.6000544752984966,,,,温和上行
2005-03-11,1021.87,1027.0039000000002,1000.9779285714284,2.6000544752984966,,,,温和上行
2005-03-14,1023.919,1025.9724,1001.5114418604651,2.442404261911868,,,,温和上行
2005-03-14,1023.919,1025.9724,1001.5114418604652,2.442404261911868,,,,温和上行
2005-03-15,1007.543,1023.5785,1001.6485227272726,2.1893884706200906,,,,温和上行
2005-03-15,1007.543,1023.5785,1001.6485227272726,2.1893884706200906,,,,温和上行
2005-03-16,997.285,1021.6469,1001.5515555555555,2.00642137022069,,,,温和上行
2005-03-16,997.285,1021.6469,1001.5515555555556,2.00642137022069,,,,温和上行
2005-03-17,986.222,1018.0,1001.218304347826,1.6761275317579427,,,,震荡
2005-03-17,986.222,1018.0,1001.2183043478261,1.6761275317579427,,,,震荡
2005-03-18,969.983,1013.2488999999999,1000.5537234042554,1.268815086965125,,,,震荡
2005-03-18,969.983,1013.2489,1000.5537234042554,1.268815086965125,,,,震荡
2005-03-21,972.291,1008.1773,999.9649166666668,0.821267146122362,,,,震荡
2005-03-21,972.291,1008.1773,999.9649166666667,0.821267146122362,,,,震荡
2005-03-22,951.743,999.0418999999999,998.9807959183673,0.006116642270037609,,,,震荡
2005-03-22,951.743,999.0419,998.9807959183672,0.0061166422700376,,,,震荡
2005-03-23,948.301,989.6418000000001,997.9672,-0.8342358346045797,,,,震荡
2005-03-23,948.301,989.6418,997.9672,-0.8342358346045797,,,,震荡
2005-03-24,955.399,983.4556,997.1325294117648,-1.371626038499929,,,,震荡
2005-03-24,955.399,983.4556,997.1325294117647,-1.371626038499929,,,,震荡
2005-03-25,953.561,976.6247,996.2946153846152,-1.974307105636808,,,,震荡
2005-03-25,953.561,976.6247,996.2946153846153,-1.9743071056368078,,,,震荡
2005-03-28,949.518,969.1846,995.4120377358493,-2.6348322846794003,,,,温和下行
2005-03-28,949.518,969.1845999999999,995.4120377358491,-2.6348322846794003,,,,温和下行
2005-03-29,943.929,962.8232,994.4586481481482,-3.1811728126713734,,,,温和下行
2005-03-29,943.929,962.8232,994.4586481481482,-3.1811728126713734,,,,温和下行
2005-03-30,922.947,955.3894,993.1584363636364,-3.8029215662633287,,,,温和下行
2005-03-30,922.947,955.3894,993.1584363636364,-3.8029215662633287,,,,温和下行
2005-03-31,928.649,949.6321,992.0064821428572,-4.271583190799633,,,,温和下行
2005-03-31,928.649,949.6321,992.0064821428571,-4.271583190799633,,,,温和下行
2005-04-01,963.238,948.9576000000001,991.5017719298246,-4.290882087584979,,,,温和下行
2005-04-01,963.238,948.9576,991.5017719298246,-4.290882087584979,,,,温和下行
2005-04-04,946.868,946.4153,990.732224137931,-4.473148551970496,,,,温和下行
2005-04-04,946.868,946.4153,990.732224137931,-4.473148551970496,,,,温和下行
2005-04-05,939.794,945.2204000000002,989.8688644067796,-4.510543367129438,,,,温和下行
2005-04-05,939.794,945.2204000000002,989.8688644067796,-4.510543367129438,,,,温和下行
2005-04-06,957.448,946.1351,989.3285166666668,-4.365932644112791,,,,温和下行
2005-04-06,957.448,946.1350999999999,989.3285166666667,-4.365932644112791,,,,温和下行
2005-04-07,969.137,947.5089,989.08255,-4.203253813344487,,,,温和下行
2005-04-07,969.137,947.5089,989.08255,-4.203253813344487,,,,温和下行
2005-04-08,987.353,950.8881,988.9455,-3.8482808203283314,,,,温和下行
2005-04-08,987.353,950.8880999999999,988.9455,-3.8482808203283314,,,,温和下行
2005-04-11,981.315,954.0678,988.8638166666667,-3.5187875297085447,,,,温和下行
2005-04-11,981.315,954.0678,988.8638166666668,-3.5187875297085447,,,,温和下行
2005-04-12,963.181,955.993,988.4552833333333,-3.2841428318195476,,,,温和下行
2005-04-12,963.181,955.993,988.4552833333332,-3.284142831819548,,,,温和下行
2005-04-13,985.622,962.2605,988.26255,-2.6310872551024045,,,,温和下行
2005-04-13,985.622,962.2605,988.26255,-2.6310872551024045,,,,温和下行
2005-04-14,971.601,966.5557000000001,987.7876,-2.1494398188436348,,,,温和下行
2005-04-14,971.601,966.5557,987.7876,-2.1494398188436348,,,,温和下行
2005-04-15,955.94,965.8259,987.0546833333334,-2.1507200859067543,,,,温和下行
2005-04-15,955.94,965.8259,987.0546833333334,-2.1507200859067543,,,,温和下行
2005-04-18,945.14,965.6531,986.1198333333334,-2.075481360531062,,,,温和下行
2005-04-18,945.14,965.6531000000001,986.1198333333334,-2.075481360531062,,,,温和下行
2005-04-19,946.986,966.3723000000002,985.37945,-1.9289168248840416,,,,震荡
2005-04-19,946.986,966.3723000000002,985.37945,-1.9289168248840416,,,,震荡
2005-04-20,930.891,963.7166,984.7289333333332,-2.133819025932948,,,,温和下行
2005-04-20,930.891,963.7166000000001,984.7289333333333,-2.133819025932948,,,,温和下行
2005-04-21,920.935,958.8964,983.7588666666668,-2.5272927654425903,,,,温和下行
2005-04-21,920.935,958.8964,983.7588666666667,-2.5272927654425903,,,,温和下行
2005-04-22,914.607,951.6218,982.7961666666667,-3.172007352491024,,,,温和下行
2005-04-22,914.607,951.6218000000001,982.7961666666667,-3.172007352491024,,,,温和下行
2005-04-25,903.468,943.8371,981.844,-3.870971355938413,,,,温和下行
2005-04-25,903.468,943.8371,981.8439999999999,-3.870971355938413,,,,温和下行
2005-04-26,912.457,938.7647,980.6534833333332,-4.271517314245332,,,,温和下行
2005-04-26,912.457,938.7647,980.6534833333333,-4.271517314245332,,,,温和下行
2005-04-27,900.294,930.2319,978.9799999999999,-4.97947864103454,,,,温和下行
2005-04-27,900.294,930.2319,978.98,-4.97947864103454,,,,温和下行
2005-04-28,917.088,924.7806,977.6314500000001,-5.406009595947436,,,,温和下行
2005-04-28,917.088,924.7806,977.63145,-5.406009595947436,,,,温和下行
2005-04-29,906.462,919.8327999999999,976.2548,-5.779433811746704,,,,温和下行
2005-04-29,906.462,919.8328,976.2548,-5.779433811746704,,,,温和下行
2005-05-09,881.503,913.4691,974.7226166666666,-6.284199793797751,,,,温和下行
2005-05-09,881.503,913.4690999999999,974.7226166666666,-6.284199793797751,,,,温和下行
2005-05-10,884.259,907.1964,973.3931666666666,-6.800619619444614,,,,温和下行
2005-05-10,884.259,907.1964,973.3931666666666,-6.800619619444614,,,,温和下行
2005-05-11,874.393,901.5466,972.2124333333334,-7.268558898290167,,,,温和下行
2005-05-11,874.393,901.5466,972.2124333333334,-7.268558898290167,,,,温和下行
2005-05-12,861.577,895.6108,970.8513833333333,-7.749958914926946,,,,温和下行
2005-05-12,861.577,895.6108,970.8513833333332,-7.749958914926946,,,,温和下行
2005-05-13,864.772,890.6272999999999,968.6940500000001,-8.058968670242184,,,,温和下行
2005-05-13,864.772,890.6272999999999,968.69405,-8.058968670242184,,,,温和下行
2005-05-16,854.087,885.6892,966.6114833333336,-8.371748601027907,,,,温和下行
2005-05-16,854.087,885.6892,966.6114833333335,-8.371748601027907,,,,温和下行
2005-05-17,861.365,880.5799999999999,964.2879833333334,-8.680807474544395,,,,温和下行
2005-05-17,861.365,880.5799999999999,964.2879833333334,-8.680807474544395,,,,温和下行
2005-05-18,864.074,876.958,961.8796833333332,-8.828722012200386,,,,温和下行
2005-05-18,864.074,876.958,961.8796833333333,-8.828722012200386,,,,温和下行
2005-05-19,864.441,871.6933000000001,959.4901833333332,-9.150368066124548,,,,温和下行
2005-05-19,864.441,871.6933000000001,959.4901833333333,-9.150368066124548,,,,温和下行
2005-05-20,861.592,867.2063,957.2860833333332,-9.40991255400574,,,,温和下行
2005-05-20,861.592,867.2063,957.2860833333332,-9.40991255400574,,,,温和下行
2005-05-23,839.479,863.0039,954.3984500000001,-9.57614191431263,,,,温和下行
2005-05-23,839.479,863.0039,954.39845,-9.57614191431263,,,,温和下行
2005-05-24,846.966,859.2746,951.2603666666666,-9.669883229656262,-2.469336625424963,4.01679590555188,-1.7926095259853625,温和下行
2005-05-24,846.966,859.2746,951.2603666666666,-9.669883229656262,-2.469336625424963,4.01679590555188,-1.7926095259853623,温和下行
2005-05-25,847.169,856.5522000000001,948.1013999999999,-9.656055776312511,-2.5871516934723,4.088085411315378,-1.729147845902204,温和下行
2005-05-25,847.169,856.5522000000001,948.1014,-9.656055776312511,-2.5871516934723,4.088085411315378,-1.729147845902204,温和下行
2005-05-26,836.133,854.0078,944.7171,-9.601742151168846,-2.700290249241599,4.151155080152615,-1.6625377199045814,温和下行
2005-05-26,836.133,854.0078,944.7171,-9.601742151168846,-2.700290249241599,4.1511550801526145,-1.6625377199045814,温和下行
2005-05-27,828.117,850.3422999999999,941.1846833333333,-9.651919006119257,-2.8106335628428316,4.209657627427018,-1.6251405811968334,温和下行
2005-05-27,828.117,850.3422999999999,941.1846833333332,-9.651919006119256,-2.810633562842832,4.209657627427018,-1.6251405811968334,温和下行
2005-05-30,834.316,848.3652,937.8527166666668,-9.54174520970893,-2.9158071823251146,4.260030933111318,-1.5553732194485623,温和下行
2005-05-30,834.316,848.3652,937.8527166666667,-9.54174520970893,-2.9158071823251146,4.260030933111318,-1.5553732194485625,温和下行
2005-05-31,834.262,845.6549000000001,934.5657166666666,-9.51359707306474,-3.017311642182648,4.3051142008305545,-1.50896936244544,温和下行
2005-05-31,834.262,845.6549000000001,934.5657166666666,-9.513597073064739,-3.0173116421826474,4.3051142008305545,-1.5089693624454399,温和下行
2005-06-01,816.042,840.8516999999999,931.2230666666667,-9.704588503177124,-3.1186340188643817,4.350452904965278,-1.513854908484593,温和下行
2005-06-01,816.042,840.8516999999999,931.2230666666668,-9.704588503177124,-3.1186340188643817,4.350452904965278,-1.513854908484593,温和下行
2005-06-02,799.802,834.3878000000001,927.50825,-10.039851397548205,-3.221935770785036,4.399392015868899,-1.5497404191693978,温和下行
2005-06-02,799.802,834.3878000000001,927.50825,-10.039851397548205,-3.221935770785036,4.399392015868899,-1.5497404191693978,温和下行
2005-06-03,798.34,828.0626,923.8556833333332,-10.368836287038407,-3.327037248965232,4.451620440153284,-1.581850728906866,温和下行
2005-06-03,798.34,828.0626,923.8556833333333,-10.368836287038407,-3.3270372489652322,4.451620440153284,-1.581850728906866,温和下行
2005-06-06,816.42,825.7567000000001,920.4125666666666,-10.284069350494509,-3.4278638011613087,4.4974384645680106,-1.5244690068242552,温和下行
2005-06-06,816.42,825.7567000000001,920.4125666666666,-10.284069350494507,-3.4278638011613087,4.4974384645680106,-1.5244690068242552,温和下行
2005-06-07,815.511,822.6111999999999,916.6194666666668,-10.25597536222229,-3.5254082520336083,4.538706081324095,-1.4829264088907792,温和下行
2005-06-07,815.511,822.6111999999999,916.6194666666667,-10.25597536222229,-3.5254082520336083,4.538706081324095,-1.4829264088907792,温和下行
2005-06-08,881.593,826.0536,913.9409833333333,-9.616308376148064,-3.6111955777253613,4.5637803751494825,-1.3158198477563703,温和下行
2005-06-08,881.593,826.0536,913.9409833333332,-9.616308376148064,-3.611195577725361,4.5637803751494825,-1.3158198477563705,温和下行
2005-06-09,888.786,831.3189,911.7997333333332,-8.82659101457659,-3.683631625459406,4.573020943167243,-1.1246306223026403,温和下行
2005-06-09,888.786,831.3189,911.7997333333333,-8.82659101457659,-3.683631625459406,4.573020943167243,-1.1246306223026403,温和下行
2005-06-10,870.777,835.5849000000001,909.2815166666668,-8.104928486485786,-3.744197335884425,4.570541309054675,-0.954095118222067,温和下行
2005-06-10,870.777,835.5849000000001,909.2815166666667,-8.104928486485786,-3.744197335884425,4.570541309054675,-0.954095118222067,温和下行
2005-06-13,868.676,839.0209000000001,906.6941333333333,-7.463733451604249,-3.7944613374482064,4.559675901584533,-0.8047221323078979,温和下行
2005-06-13,868.676,839.0209000000001,906.6941333333332,-7.463733451604249,-3.7944613374482064,4.559675901584533,-0.8047221323078979,温和下行
2005-06-14,857.283,841.323,904.1898000000001,-6.952832248273555,-3.8365729495925445,4.543423132971566,-0.6858835744499242,温和下行
2005-06-14,857.283,841.323,904.1898,-6.952832248273555,-3.836572949592545,4.543423132971566,-0.6858835744499242,温和下行
2005-06-15,838.994,843.6182000000001,901.5516166666667,-6.42596780879453,-3.870643934582045,4.522795715233145,-0.564987683526352,温和下行
2005-06-15,838.994,843.6182000000001,901.5516166666667,-6.42596780879453,-3.870643934582045,4.522795715233145,-0.564987683526352,温和下行
2005-06-16,849.359,848.5739000000001,899.2705666666666,-5.637532078313678,-3.8935905338512864,4.497451662605753,-0.3877621540577002,温和下行
2005-06-16,849.359,848.5739000000001,899.2705666666666,-5.637532078313678,-3.8935905338512864,4.497451662605753,-0.3877621540577002,温和下行
2005-06-17,848.935,853.6334,897.2531,-4.861471083242841,-3.905999258843486,4.469495763655054,-0.2137762009238355,温和下行
2005-06-17,848.935,853.6334,897.2531,-4.861471083242841,-3.905999258843486,4.469495763655054,-0.21377620092383556,温和下行
2005-06-20,873.81,859.3724,895.61175,-4.046323644146033,-3.90777551688529,4.440780791596889,-0.0311990466908232,温和下行
2005-06-20,873.81,859.3724,895.61175,-4.046323644146033,-3.90777551688529,4.440780791596889,-0.03119904669082328,温和下行
2005-06-21,864.283,864.2495999999999,894.1540833333332,-3.344444083043485,-3.900733873962268,4.413034534724176,0.1260560701579807,温和下行
2005-06-21,864.283,864.2495999999999,894.1540833333332,-3.344444083043485,-3.9007338739622677,4.413034534724176,0.12605607015798073,温和下行
2005-06-22,867.616,862.8519,892.8093333333333,-3.3554122044721635,-3.8940015076722667,4.3857848998024,0.1228034013305963,温和下行
2005-06-22,867.616,862.8519,892.8093333333333,-3.3554122044721635,-3.8940015076722654,4.3857848998024,0.1228034013305963,温和下行
2005-06-23,859.755,859.9487999999999,891.2152666666667,-3.508295676263496,-3.88929777802094,4.358836193239703,0.0874091351146336,温和下行
2005-06-23,859.755,859.9487999999999,891.2152666666667,-3.5082956762634954,-3.8892977780209397,4.358836193239703,0.0874091351146336,温和下行
2005-06-24,863.777,859.2488,889.7188666666666,-3.4246847861980068,-3.8837000311315073,4.332476554994686,0.10594754272918702,温和下行
2005-06-24,863.777,859.2488,889.7188666666666,-3.4246847861980068,-3.8837000311315073,4.332476554994686,0.105947542729187,温和下行
2005-06-27,882.274,860.6086000000001,888.5981333333333,-3.149852816856369,-3.874963754771089,4.307042530452168,0.1683547196917499,温和下行
2005-06-27,882.274,860.6086000000001,888.5981333333333,-3.149852816856369,-3.874963754771089,4.307042530452168,0.16835471969174995,温和下行
2005-06-28,869.038,861.7841000000001,887.34995,-2.881146271547086,-3.863271784380218,4.282685417430798,0.22932469166094233,温和下行
2005-06-28,869.038,861.7841000000001,887.34995,-2.881146271547086,-3.863271784380218,4.282685417430798,0.2293246916609423,温和下行
2005-06-29,864.168,864.3014999999999,886.3703,-2.4897946151851147,-3.847301119622135,4.259993969208005,0.3186639498199573,温和下行
2005-06-29,864.168,864.3014999999999,886.3703,-2.4897946151851147,-3.847301119622135,4.259993969208005,0.3186639498199573,温和下行
2005-06-30,843.178,863.6834000000001,884.9457833333333,-2.4026763824156583,-3.83069623758528,4.237985185657801,0.3369572550659991,温和下行
2005-06-30,843.178,863.6834000000001,884.9457833333333,-2.4026763824156583,-3.8306962375852796,4.237985185657801,0.3369572550659991,温和下行
2005-07-01,820.862,860.8761000000001,882.57285,-2.4583523048550604,-3.8151014201678906,4.216097383398627,0.3218021292997612,温和下行
2005-07-01,820.862,860.8761000000001,882.57285,-2.4583523048550604,-3.8151014201678906,4.216097383398627,0.32180212929976126,温和下行
2005-07-04,815.332,855.0283,880.3805833333333,-2.879695873953003,-3.8045912454913187,4.193246279853381,0.22056786313315585,温和下行
2005-07-04,815.332,855.0283,880.3805833333333,-2.879695873953003,-3.804591245491319,4.193246279853381,0.2205678631331558,温和下行
2005-07-05,809.104,849.5103999999999,878.2024166666667,-3.26713023354811,-3.7986194564697278,4.17000703085113,0.12745523424528538,温和下行
2005-07-05,809.104,849.5103999999999,878.2024166666667,-3.26713023354811,-3.798619456469728,4.17000703085113,0.1274552342452853,温和下行
2005-07-06,803.85,843.1338,875.6424499999999,-3.7125484265866704,-3.7976736209765054,4.146785429083204,0.0205279959249438,温和下行
2005-07-06,803.85,843.1338,875.6424499999999,-3.7125484265866704,-3.7976736209765067,4.146785429083204,0.020527995924943802,温和下行
2005-07-07,806.318,837.7900999999999,872.9288,-4.025379847703514,-3.8001486886583224,4.124006283335933,-0.05461464982613955,温和下行
2005-07-07,806.318,837.7900999999999,872.9288,-4.025379847703514,-3.8001486886583216,4.124006283335933,-0.0546146498261395,温和下行
2005-07-08,788.361,830.2485,869.6122666666666,-4.526588248065188,-3.80795986671646,4.102223644295543,-0.1751802055814377,温和下行
2005-07-08,788.361,830.2485,869.6122666666666,-4.526588248065188,-3.8079598667164603,4.102223644295543,-0.17518020558143776,温和下行
2005-07-11,782.03,820.2241,866.2908499999999,-5.317700169637007,-3.824020933768807,4.083079482872463,-0.3658217387473905,温和下行
2005-07-11,782.03,820.2241,866.2908499999999,-5.317700169637007,-3.8240209337688067,4.083079482872463,-0.3658217387473905,温和下行
2005-07-12,808.596,814.1799,863.7144333333333,-5.735059114638696,-3.8441371251463847,4.066032966580719,-0.4650532853604626,温和下行
2005-07-12,808.596,814.1799,863.7144333333333,-5.735059114638696,-3.8441371251463847,4.066032966580719,-0.46505328536046264,温和下行
2005-07-13,802.674,808.0305000000001,860.6653,-6.115594529023061,-3.8677981397701,4.051214811660908,-0.5548450264308286,温和下行
2005-07-13,802.674,808.0305000000001,860.6653,-6.115594529023061,-3.8677981397701,4.051214811660908,-0.5548450264308286,温和下行
2005-07-14,804.772,804.1899000000001,857.8848166666667,-6.258989041827268,-3.892449592368628,4.037366206983255,-0.5861592256271775,温和下行
2005-07-14,804.772,804.1899000000001,857.8848166666667,-6.258989041827268,-3.892449592368628,4.037366206983255,-0.5861592256271775,温和下行
2005-07-15,793.029,801.4066,855.1696333333333,-6.286826757841291,-3.916882012424471,4.023777046653119,-0.5889851047756443,温和下行
2005-07-15,793.029,801.4066,855.1696333333333,-6.286826757841291,-3.916882012424471,4.023777046653119,-0.5889851047756443,温和下行
2005-07-18,782.153,798.0887,852.4531833333333,-6.377415721618018,-3.941735888274911,4.010825783068532,-0.6072763976997424,温和下行
2005-07-18,782.153,798.0887,852.4531833333333,-6.377415721618018,-3.941735888274911,4.010825783068532,-0.6072763976997424,温和下行
2005-07-19,785.65,795.7433,849.7642500000001,-6.357169061889822,-3.96589022001106,3.99782121662615,-0.5981455178470475,温和下行
2005-07-19,785.65,795.7433,849.7642500000001,-6.357169061889822,-3.96589022001106,3.99782121662615,-0.5981455178470475,温和下行
2005-07-20,791.751,794.5334,847.44525,-6.24368948908498,-3.988442688021693,3.984233769554136,-0.5660427905352716,温和下行
2005-07-20,791.751,794.5334,847.44525,-6.24368948908498,-3.988442688021693,3.984233769554136,-0.5660427905352716,温和下行
2005-07-21,791.813,793.0829,845.2932166666667,-6.1765924104481895,-4.009895136280776,3.970376607675687,-0.5457158069032216,温和下行
2005-07-21,791.813,793.0829,845.2932166666667,-6.1765924104481895,-4.009895136280776,3.970376607675687,-0.5457158069032216,温和下行
2005-07-22,807.56,795.0028,843.5090999999999,-5.75053665692521,-4.026794568520043,3.9545869967728335,-0.43588422503079,温和下行
2005-07-22,807.56,795.0028,843.5090999999999,-5.75053665692521,-4.026794568520043,3.9545869967728344,-0.43588422503079005,温和下行
2005-07-25,804.745,797.2743,841.8637166666666,-5.296512462042791,-4.0390033944193,3.937312214537672,-0.3193826141042132,温和下行
2005-07-25,804.745,797.2743,841.8637166666666,-5.296512462042791,-4.0390033944193,3.9373122145376716,-0.31938261410421326,温和下行
2005-07-26,823.336,798.7483,840.3783666666667,-4.95372897707862,-4.047715066635103,3.9193538321449455,-0.2311641023611492,温和下行
2005-07-26,823.336,798.7483,840.3783666666667,-4.95372897707862,-4.047715066635103,3.9193538321449464,-0.2311641023611492,温和下行
2005-07-27,839.541,802.435,839.3658166666667,-4.399847591283656,-4.051037071584618,3.900795537335393,-0.089420354479104,温和下行
2005-07-27,839.541,802.435,839.3658166666667,-4.399847591283656,-4.051037071584618,3.900795537335393,-0.08942035447910401,温和下行
2005-07-28,836.545,805.6123,838.0234333333333,-3.8675688583568957,-4.049322415386228,3.882392470817017,0.04681483348103741,温和下行
2005-07-28,836.545,805.6123,838.0234333333333,-3.867568858356896,-4.049322415386228,3.882392470817017,0.0468148334810374,温和下行
2005-07-29,833.868,809.6962000000001,836.8135333333333,-3.2405466992527,-4.041833751347954,3.86499146912987,0.20731922916136447,温和下行
2005-07-29,833.868,809.6962000000001,836.8135333333333,-3.2405466992527,-4.041833751347954,3.86499146912987,0.2073192291613644,温和下行
2005-08-01,837.86,815.2669,836.08615,-2.4900843053075383,-4.027597517898042,3.84992647153898,0.39936170832267714,温和下行
2005-08-01,837.86,815.2669,836.08615,-2.4900843053075383,-4.027597517898042,3.84992647153898,0.3993617083226771,温和下行
2005-08-02,849.928,821.6947,835.5139666666668,-1.6539839210348073,-4.006019212472013,3.838902362791185,0.612684322017268,震荡
2005-08-02,849.928,821.6947,835.5139666666668,-1.6539839210348073,-4.006019212472013,3.838902362791185,0.612684322017268,震荡
2005-08-03,855.95,828.1146000000001,835.2065833333332,-0.8491292423760344,-3.977578762290968,3.8331423712087465,0.8161579239563714,震荡
2005-08-03,855.95,828.1146000000001,835.2065833333332,-0.8491292423760344,-3.977578762290968,3.8331423712087465,0.8161579239563714,震荡
2005-08-04,851.073,834.0406,835.0315166666667,-0.11866817561835274,-3.9431242034813914,3.8332190527767236,0.9977139253475907,震荡
2005-08-04,851.073,834.0406,835.0315166666667,-0.1186681756183527,-3.943124203481392,3.833219052776724,0.9977139253475908,震荡
2005-08-05,872.043,840.4889000000001,835.1527,0.6389490209395277,-3.9025748829112943,3.8403353614570404,1.182585237068397,震荡
2005-08-05,872.043,840.4889000000001,835.1527,0.6389490209395277,-3.9025748829112943,3.84033536145704,1.182585237068397,震荡
2005-08-08,878.141,847.8285,835.5536,1.4690739169815004,-3.855455156596445,3.8562639277760047,1.380748095384831,震荡
2005-08-08,878.141,847.8285,835.5536,1.4690739169815004,-3.855455156596445,3.8562639277760047,1.380748095384831,震荡
2005-08-09,886.305,854.1254000000001,835.9692666666667,2.171866126816946,-3.8030436671754595,3.8802354313215877,1.5398317704545528,温和上行
2005-08-09,886.305,854.1254000000001,835.9692666666667,2.171866126816946,-3.80304366717546,3.880235431321588,1.5398317704545528,温和上行
2005-08-10,894.21,859.5923,836.4715333333334,2.764082906029164,-3.746430507061626,3.9111493294931856,1.6646036406731712,温和上行
2005-08-10,894.21,859.5923,836.4715333333334,2.764082906029164,-3.746430507061626,3.9111493294931856,1.6646036406731712,温和上行
