date,close,rsi6,rsi14,rsi24,signal
2007-02-09,2353.79,58.40970046025078,69.17575840749306,79.00265134618672,中性
2007-02-12,2432.79,69.5371415285239,72.37815046865428,80.19758088155096,偏强
2007-02-12,2432.79,69.5371415285239,72.37815046865428,80.19758088155096,偏强
2007-02-13,2471.23,73.65309448569556,73.8042626795898,80.75369621035968,偏强
2007-02-13,2471.23,73.65309448569556,73.8042626795898,80.75369621035968,偏强
2007-02-14,2533.05,79.10221958962998,75.95440304199619,81.61990654461808,偏强
2007-02-14,2533.05,79.10221958962998,75.95440304199619,81.61990654461808,偏强
2007-02-15,2611.84,84.12403410695693,78.38905419427628,82.65791939519201,超买(空头候选)
2007-02-15,2611.84,84.12403410695693,78.38905419427628,82.65791939519201,超买(空头候选)
2007-02-16,2625.09,84.85831259722929,78.77820044306384,82.8280966966173,超买(空头候选)
2007-02-16,2625.09,84.85831259722929,78.77820044306384,82.8280966966173,超买(空头候选)
2007-02-26,2673.16,87.39614791413511,80.17308163905058,83.4431596137963,超买(空头候选)
2007-02-26,2673.16,87.39614791413511,80.17308163905058,83.4431596137963,超买(空头候选)
2007-02-27,2428.06,43.14774000382015,58.91101807896285,70.08675267352935,中性
2007-02-27,2428.06,43.14774000382015,58.911018078962854,70.08675267352935,中性
2007-02-28,2519.74,53.67535506531964,62.87687745598959,71.84572096923989,中性
2007-02-28,2519.74,53.67535506531964,62.87687745598959,71.84572096923989,中性
2007-03-01,2453.43,46.24318452366726,58.4803386047861,68.79273468683066,中性
2007-03-01,2453.43,46.24318452366726,58.4803386047861,68.79273468683066,中性
2007-03-02,2490.61,50.82460546990325,60.16234913869043,69.54979066202087,中性
2007-03-02,2490.61,50.82460546990325,60.16234913869043,69.54979066202087,中性
2007-03-05,2467.99,47.847524811777475,58.60677529257234,68.49492466926239,中性
2007-03-05,2467.99,47.84752481177748,58.60677529257234,68.49492466926239,中性
2007-03-06,2502.27,52.86817852224872,60.28278870743741,69.23286316370083,中性
2007-03-06,2502.27,52.86817852224872,60.28278870743741,69.23286316370083,中性
2007-03-07,2569.82,61.60782466847329,63.42544245510755,70.6465920119385,中性
2007-03-07,2569.82,61.60782466847329,63.42544245510755,70.6465920119385,中性
2007-03-08,2611.76,66.26803562790924,65.2632286812021,71.49515521683483,偏强
2007-03-08,2611.76,66.26803562790924,65.2632286812021,71.49515521683483,偏强
2007-03-09,2600.46,63.76550210533476,64.3253795735283,70.91876019292813,中性
2007-03-09,2600.46,63.76550210533476,64.3253795735283,70.91876019292813,中性
2007-03-12,2618.58,66.22017800833642,65.18923761878129,71.30583979310776,偏强
2007-03-12,2618.58,66.22017800833642,65.18923761878129,71.30583979310776,偏强
2007-03-13,2644.15,69.69648914384285,66.42478400441708,71.85741818438423,偏强
2007-03-13,2644.15,69.69648914384285,66.42478400441708,71.85741818438423,偏强
2007-03-14,2607.61,59.24185186214575,62.98444435545282,69.85510012112272,中性
2007-03-14,2607.61,59.24185186214575,62.98444435545282,69.85510012112272,中性
2007-03-15,2656.46,67.14759217569679,65.55307873224095,70.98305711587642,偏强
2007-03-15,2656.46,67.14759217569679,65.55307873224095,70.98305711587642,偏强
2007-03-16,2613.28,55.68975329087246,61.491140465175036,68.61496275530112,中性
2007-03-16,2613.28,55.68975329087246,61.49114046517504,68.61496275530112,中性
2007-03-19,2664.51,64.35039309019479,64.3162609935378,69.85980821284133,中性
2007-03-19,2664.51,64.35039309019479,64.3162609935378,69.85980821284133,中性
2007-03-20,2689.09,67.95639495701491,65.61951922196431,70.44667571115019,偏强
2007-03-20,2689.09,67.95639495701491,65.61951922196431,70.44667571115019,偏强
2007-03-21,2723.28,72.58507108721066,67.40288797125405,71.25894017479061,偏强
2007-03-21,2723.28,72.58507108721066,67.40288797125405,71.25894017479061,偏强
2007-03-22,2730.32,73.52984252101187,67.77356840902542,71.4276707256929,偏强
2007-03-22,2730.32,73.52984252101187,67.77356840902542,71.4276707256929,偏强
2007-03-23,2743.1,75.37825107018091,68.47442069786925,71.74192065338931,偏强
2007-03-23,2743.1,75.37825107018091,68.47442069786925,71.74192065338931,偏强
2007-03-26,2801.23,82.17296612088187,71.5094902577288,73.14385012840002,超买(空头候选)
2007-03-26,2801.23,82.17296612088187,71.5094902577288,73.14385012840002,超买(空头候选)
2007-03-27,2828.61,84.57841307000317,72.8360193817329,73.7831154338941,超买(空头候选)
2007-03-27,2828.61,84.57841307000317,72.8360193817329,73.7831154338941,超买(空头候选)
2007-03-28,2830.08,84.71132127265027,72.90895018199426,73.81803002820014,超买(空头候选)
2007-03-28,2830.08,84.71132127265027,72.90895018199426,73.81803002820014,超买(空头候选)
2007-03-29,2792.34,66.93823714502719,67.87081435572287,71.27511520762317,偏强
2007-03-29,2792.34,66.93823714502719,67.87081435572287,71.27511520762317,偏强
2007-03-30,2798.94,68.33254227784988,68.28357659218848,71.45456028316588,偏强
2007-03-30,2798.94,68.33254227784988,68.28357659218848,71.45456028316588,偏强
2007-04-02,2866.62,79.1518094918928,72.22422368335786,73.24313966872045,偏强
2007-04-02,2866.62,79.1518094918928,72.22422368335786,73.24313966872045,偏强
2007-04-03,2907.06,83.2540906824194,74.2804994042487,74.24913843994447,超买(空头候选)
2007-04-03,2907.06,83.2540906824194,74.2804994042487,74.24913843994447,超买(空头候选)
2007-04-10,3105.6,92.24455285302992,81.51556982559114,78.40800788997171,超买(空头候选)
2007-04-10,3105.6,92.24455285302992,81.51556982559114,78.40800788997171,超买(空头候选)
2007-04-11,3147.18,93.16655269417106,82.6183581965952,79.14410027831093,超买(空头候选)
2007-04-11,3147.18,93.16655269417106,82.6183581965952,79.14410027831093,超买(空头候选)
2007-04-12,3207.5,94.33828879489468,84.1003169273834,80.16757178974223,超买(空头候选)
2007-04-12,3207.5,94.33828879489468,84.1003169273834,80.16757178974223,超买(空头候选)
2007-04-13,3195.01,90.48314995541976,82.53122143318336,79.32646825350596,超买(空头候选)
2007-04-13,3195.01,90.48314995541975,82.53122143318336,79.32646825350596,超买(空头候选)
2007-04-16,3284.33,92.95406655824411,84.72593273958786,80.82752974581331,超买(空头候选)
2007-04-16,3284.33,92.95406655824412,84.72593273958786,80.82752974581331,超买(空头候选)
2007-04-17,3329.67,93.91623544080525,85.70754331934795,81.53757929918481,超买(空头候选)
2007-04-17,3329.67,93.91623544080524,85.70754331934795,81.53757929918481,超买(空头候选)
2007-04-18,3367.84,94.65376988740108,86.49444812017818,82.11930601132528,超买(空头候选)
2007-04-18,3367.84,94.65376988740108,86.49444812017818,82.11930601132528,超买(空头候选)
2007-04-19,3200.01,57.72823109021393,68.60806270770117,71.7472164029321,中性
2007-04-19,3200.01,57.72823109021393,68.60806270770117,71.7472164029321,中性
2007-04-20,3347.79,70.06689245073565,73.7546314635745,74.68505208394798,偏强
2007-04-20,3347.79,70.06689245073565,73.7546314635745,74.68505208394798,偏强
2007-04-23,3495.23,77.81846910000625,77.68536644461277,77.15783806499832,偏强
2007-04-23,3495.23,77.81846910000625,77.68536644461277,77.15783806499832,偏强
2007-04-24,3515.2,78.71438734956897,78.16242632767782,77.46889375885887,偏强
2007-04-24,3515.2,78.71438734956897,78.16242632767782,77.46889375885887,偏强
2007-04-25,3513.5,78.39094649384488,78.00953376495713,77.37529770371262,偏强
2007-04-25,3513.5,78.39094649384488,78.00953376495713,77.37529770371262,偏强
2007-04-26,3559.23,80.92151535975671,79.18882711160472,78.117401689617,超买(空头候选)
2007-04-26,3559.23,80.92151535975671,79.18882711160472,78.117401689617,超买(空头候选)
2007-04-27,3540.14,76.43742420588225,77.32461809079783,77.01698657813466,偏强
2007-04-27,3540.14,76.43742420588225,77.32461809079783,77.01698657813466,偏强
2007-04-30,3620.35,81.58299229455702,79.5075121194593,78.35387427456602,超买(空头候选)
2007-04-30,3620.35,81.58299229455702,79.5075121194593,78.35387427456602,超买(空头候选)
2007-05-08,3761.52,87.39612096233824,82.66966942795918,80.44309960917656,超买(空头候选)
2007-05-08,3761.52,87.39612096233824,82.66966942795918,80.44309960917656,超买(空头候选)
2007-05-09,3774.91,87.83322590626402,82.93859153802521,80.6281532777209,超买(空头候选)
2007-05-09,3774.91,87.83322590626402,82.93859153802521,80.6281532777209,超买(空头候选)
2007-05-10,3799.39,88.69347223565615,83.44439323890838,80.97164258158244,超买(空头候选)
2007-05-10,3799.39,88.69347223565615,83.44439323890838,80.97164258158244,超买(空头候选)
2007-05-11,3778.42,82.68398978167795,81.22304637211923,79.7083142357593,超买(空头候选)
2007-05-11,3778.42,82.68398978167795,81.22304637211923,79.7083142357593,超买(空头候选)
2007-05-14,3808.25,84.47912691574163,81.95878654448944,80.1676142728216,超买(空头候选)
2007-05-14,3808.25,84.47912691574163,81.95878654448944,80.1676142728216,超买(空头候选)
2007-05-15,3677.98,54.74005404548655,69.2056569032787,72.67179972281274,中性
2007-05-15,3677.98,54.74005404548655,69.2056569032787,72.67179972281274,中性
2007-05-16,3778.79,65.89053041964907,72.74059283076483,74.59030062609708,偏强
2007-05-16,3778.79,65.89053041964907,72.74059283076483,74.59030062609708,偏强
2007-05-17,3862.79,72.63230876322149,75.28630149728389,76.05206738196075,偏强
2007-05-17,3862.79,72.63230876322149,75.28630149728389,76.05206738196075,偏强
2007-05-18,3864.51,72.7645795675477,75.33709058901326,76.0814672685423,偏强
2007-05-18,3864.51,72.7645795675477,75.33709058901326,76.0814672685423,偏强
2007-05-21,3936.93,78.11001033564904,77.43940651037595,77.3055499935767,偏强
2007-05-21,3936.93,78.11001033564904,77.43940651037595,77.3055499935767,偏强
2007-05-22,3989.42,81.30188450139437,78.84685148842851,78.15122741697704,超买(空头候选)
2007-05-22,3989.42,81.30188450139437,78.84685148842851,78.15122741697704,超买(空头候选)
2007-05-23,4070.52,85.28112616678915,80.83611960547167,79.38945974224627,超买(空头候选)
2007-05-23,4070.52,85.28112616678915,80.83611960547167,79.38945974224627,超买(空头候选)
2007-05-24,4053.53,80.95026253106775,79.15668495485116,78.41795143987838,超买(空头候选)
2007-05-24,4053.53,80.95026253106775,79.15668495485116,78.41795143987838,超买(空头候选)
2007-05-25,4121.69,84.69258279188304,80.87346565568339,79.46966924084228,超买(空头候选)
2007-05-25,4121.69,84.69258279188304,80.87346565568339,79.46966924084228,超买(空头候选)
2007-05-28,4214.41,88.40947619735175,82.93285064643555,80.79792574431173,超买(空头候选)
2007-05-28,4214.41,88.40947619735175,82.93285064643555,80.79792574431173,超买(空头候选)
2007-05-29,4308.66,91.0579913164949,84.73240329588546,82.03103194862918,超买(空头候选)
2007-05-29,4308.66,91.0579913164949,84.73240329588546,82.03103194862918,超买(空头候选)
2007-05-30,4000.71,48.027857206794735,61.80284961683861,67.29675811702067,中性
2007-05-30,4000.71,48.027857206794735,61.802849616838614,67.29675811702067,中性
2007-05-31,3986.66,46.81661225572815,60.99189048106432,66.72616536494763,中性
2007-05-31,3986.66,46.81661225572815,60.99189048106432,66.72616536494763,中性
2007-06-01,3819.29,34.410991651542744,52.204076361646216,60.364134351174194,偏弱
2007-06-01,3819.29,34.410991651542744,52.204076361646216,60.364134351174194,偏弱
2007-06-04,3516.65,21.848604517732397,40.76626178221626,51.16037146670266,偏弱
2007-06-04,3516.65,21.8486045177324,40.76626178221626,51.16037146670266,偏弱
2007-06-05,3619.45,31.97168584015309,45.16143679331919,53.66446648604738,偏弱
2007-06-05,3619.45,31.971685840153086,45.16143679331919,53.66446648604738,偏弱
2007-06-06,3670.32,36.8305312535496,47.24738874082697,54.85954493266018,中性
2007-06-06,3670.32,36.8305312535496,47.24738874082697,54.85954493266018,中性
2007-06-07,3812.34,49.02741872620656,52.66125391820983,58.01422685609852,中性
2007-06-07,3812.34,49.027418726206555,52.66125391820983,58.01422685609852,中性
2007-06-08,3855.03,52.34633282771219,54.18337058140935,58.914832690977285,中性
2007-06-08,3855.03,52.34633282771219,54.18337058140935,58.914832690977285,中性
2007-06-11,3950.32,59.42317993134108,57.470573910046284,60.86984179049789,中性
2007-06-11,3950.32,59.42317993134108,57.47057391004629,60.86984179049789,中性
2007-06-12,4056.27,66.13357023029701,60.83520609284069,62.91710818314481,偏强
2007-06-12,4056.27,66.13357023029701,60.83520609284069,62.91710818314481,偏强
2007-06-13,4155.25,71.43025236114964,63.72265765573123,64.71665203941805,偏强
2007-06-13,4155.25,71.43025236114964,63.72265765573123,64.71665203941805,偏强
2007-06-14,4108.7,65.63682529394407,61.428894965865894,63.21129617633216,偏强
2007-06-14,4108.7,65.63682529394407,61.42889496586589,63.21129617633216,偏强
2007-06-15,4127.55,66.93978777973567,62.02500803997261,63.56936372880591,偏强
2007-06-15,4127.55,66.93978777973567,62.02500803997261,63.56936372880591,偏强
2007-06-18,4253.65,74.6545645884268,65.8295760209759,65.8870612350826,偏强
2007-06-18,4253.65,74.6545645884268,65.8295760209759,65.8870612350826,偏强
2007-06-19,4294.44,76.75969683139232,66.98192163728586,66.60420108976768,偏强
2007-06-19,4294.44,76.75969683139232,66.98192163728586,66.60420108976768,偏强
2007-06-20,4190.59,61.223867868754,61.31273738966255,63.08113781159786,中性
2007-06-20,4190.59,61.223867868754,61.31273738966255,63.08113781159786,中性
2007-06-21,4215.28,63.34067587495,62.13331475090132,63.55933075106148,中性
2007-06-21,4215.28,63.340675874949994,62.13331475090132,63.55933075106148,中性
2007-06-22,4044.92,43.62285690822307,53.67380595647963,58.137554871985394,中性
2007-06-22,4044.92,43.62285690822307,53.67380595647963,58.137554871985394,中性
2007-06-25,3848.69,30.49943704702919,45.918624729999244,52.73112628131668,偏弱
2007-06-25,3848.69,30.49943704702919,45.918624729999244,52.73112628131668,偏弱
2007-06-26,3905.3,37.05490651395546,48.24200060169791,54.01833668883536,中性
2007-06-26,3905.3,37.05490651395546,48.24200060169791,54.018336688835355,中性
2007-06-27,4012.45,48.16081115974135,52.40950153154931,56.365209786144256,中性
2007-06-27,4012.45,48.16081115974135,52.40950153154931,56.365209786144256,中性
2007-06-28,3811.87,34.49072890782324,45.09033221027771,51.25520013464503,偏弱
2007-06-28,3811.87,34.49072890782324,45.09033221027771,51.25520013464503,偏弱
2007-06-29,3699.33,28.95685503534609,41.5815500448513,48.6718055802456,偏弱
2007-06-29,3699.33,28.956855035346095,41.5815500448513,48.6718055802456,偏弱
2007-07-02,3708.31,30.03178056569307,41.96959556887681,48.88631325968575,偏弱
2007-07-02,3708.31,30.03178056569307,41.96959556887681,48.88631325968575,偏弱
2007-07-03,3779.0,38.781634799095364,45.0631835111513,50.58272285587552,中性
2007-07-03,3779.0,38.78163479909536,45.0631835111513,50.58272285587552,中性
2007-07-04,3692.41,32.7597601216805,42.10239038244481,48.52424834386061,偏弱
2007-07-04,3692.41,32.7597601216805,42.10239038244481,48.52424834386061,偏弱
2007-07-05,3479.05,22.45162846789384,35.85172564580451,43.92790511681501,偏弱
2007-07-05,3479.05,22.45162846789384,35.85172564580451,43.92790511681501,偏弱
2007-07-06,3659.82,41.247425508146826,43.50469304148145,48.26072591315285,中性
2007-07-06,3659.82,41.247425508146826,43.50469304148145,48.260725913152854,中性
2007-07-09,3772.34,50.25349423729054,47.68812955587197,50.733380648672146,中性
2007-07-09,3772.34,50.25349423729054,47.68812955587197,50.73338064867215,中性
2007-07-10,3712.92,45.80413743310511,45.761029756369474,49.43161070738288,中性
2007-07-10,3712.92,45.80413743310511,45.761029756369474,49.43161070738288,中性
2007-07-11,3734.78,47.842793882722866,46.61572146106844,49.92485668599862,中性
2007-07-11,3734.78,47.84279388272287,46.61572146106844,49.92485668599862,中性
2007-07-12,3759.51,50.37685676398802,47.6212895830714,50.49487908624229,中性
2007-07-12,3759.51,50.37685676398802,47.621289583071395,50.49487908624229,中性
2007-07-13,3758.34,50.23828305293016,47.575630298876796,50.46651830327633,中性
2007-07-13,3758.34,50.23828305293016,47.5756302988768,50.46651830327633,中性
2007-07-16,3636.55,37.39072294364334,42.958352389056806,47.56473400348126,中性
2007-07-16,3636.55,37.39072294364334,42.958352389056806,47.56473400348126,中性
2007-07-17,3724.53,48.75176903125228,46.96276953874227,49.743015211982474,中性
2007-07-17,3724.53,48.75176903125228,46.96276953874227,49.74301521198248,中性
2007-07-18,3741.42,50.80813250345451,47.72152277339089,50.15779426962074,中性
2007-07-18,3741.42,50.80813250345451,47.72152277339089,50.157794269620744,中性
2007-07-19,3744.73,51.267981237408016,47.87889076245697,50.24177256253314,中性
2007-07-19,3744.73,51.267981237408016,47.87889076245697,50.24177256253314,中性
2007-07-20,3904.75,68.40326782018937,54.94059992542665,54.13972157327983,偏强
2007-07-20,3904.75,68.40326782018937,54.94059992542665,54.13972157327983,偏强
2007-07-23,4091.11,78.81406983844695,61.485249339708034,58.12608308704926,偏强
2007-07-23,4091.11,78.81406983844695,61.485249339708034,58.12608308704926,偏强
2007-07-24,4096.56,79.05624059874575,61.66062708042985,58.236862820315935,偏强
2007-07-24,4096.56,79.05624059874575,61.66062708042985,58.236862820315935,偏强
2007-07-25,4194.73,83.20576198770108,64.77233095148289,60.21519691377181,超买(空头候选)
2007-07-25,4194.73,83.20576198770108,64.77233095148289,60.21519691377181,超买(空头候选)
2007-07-26,4250.72,85.21111860694857,66.44506176991047,61.306046102019735,超买(空头候选)
2007-07-26,4250.72,85.21111860694857,66.44506176991047,61.306046102019735,超买(空头候选)
2007-07-27,4272.31,85.98546186692003,67.09391317330497,61.72827804260917,超买(空头候选)
2007-07-27,4272.31,85.98546186692003,67.09391317330497,61.72827804260917,超买(空头候选)
2007-07-30,4370.17,89.09200251665659,69.93202938373327,63.60658578487563,超买(空头候选)
2007-07-30,4370.17,89.09200251665659,69.93202938373327,63.60658578487563,超买(空头候选)
2007-07-31,4420.19,90.3975694659914,71.29484466786785,64.53493502716199,超买(空头候选)
2007-07-31,4420.19,90.3975694659914,71.29484466786785,64.53493502716199,超买(空头候选)
2007-08-01,4234.14,58.920807899244885,60.33994383915745,58.72122841116908,中性
2007-08-01,4234.14,58.920807899244885,60.33994383915745,58.72122841116908,中性
2007-08-02,4386.0,69.36807230242553,65.05927678593156,61.662776911671926,偏强
2007-08-02,4386.0,69.36807230242553,65.05927678593156,61.662776911671926,偏强
2007-08-03,4525.85,76.08839033584678,68.7474895040138,64.11978595430872,偏强
2007-08-03,4525.85,76.08839033584678,68.7474895040138,64.11978595430872,偏强
2007-08-06,4628.63,79.9648516118941,71.15713571696956,65.80065337684937,偏强
2007-08-06,4628.63,79.9648516118941,71.15713571696956,65.80065337684937,偏强
2007-08-07,4636.21,80.24823499815834,71.3326856460439,65.92350400002383,超买(空头候选)
2007-08-07,4636.21,80.24823499815834,71.3326856460439,65.92350400002383,超买(空头候选)
2007-08-08,4575.81,70.68784627420733,67.79195533553022,64.01158591728384,偏强
2007-08-08,4575.81,70.68784627420733,67.79195533553022,64.01158591728384,偏强
2007-08-09,4669.65,76.01516924276262,70.26172152667428,65.62770015180826,偏强
2007-08-09,4669.65,76.01516924276262,70.26172152667428,65.62770015180826,偏强
2007-08-10,4609.33,66.66888341708496,66.72006872717907,63.70874366511124,偏强
2007-08-10,4609.33,66.66888341708496,66.72006872717907,63.708743665111236,偏强
2007-08-13,4600.7,65.29065709532333,66.20588545752801,63.43184671911556,偏强
2007-08-13,4600.7,65.29065709532333,66.20588545752801,63.431846719115555,偏强
2007-08-14,4682.13,71.87416876893487,68.66012547085992,64.93250203203672,偏强
2007-08-14,4682.13,71.87416876893487,68.66012547085992,64.93250203203672,偏强
2007-08-15,4679.1,71.27055271122829,68.4608924161139,64.82920443639958,偏强
2007-08-15,4679.1,71.27055271122829,68.4608924161139,64.82920443639958,偏强
2007-08-16,4626.73,60.697924051330936,64.95273653128254,63.02104376827808,中性
2007-08-16,4626.73,60.697924051330936,64.95273653128254,63.02104376827808,中性
2007-08-17,4542.97,47.24626925932119,59.68481879113036,60.2179983063804,中性
2007-08-17,4542.97,47.24626925932119,59.68481879113036,60.217998306380395,中性
2007-08-20,4781.82,69.9982224422295,67.72374333606683,64.86768131531183,偏强
2007-08-20,4781.82,69.9982224422295,67.72374333606683,64.86768131531183,偏强
2007-08-21,4860.99,74.39130703112724,69.86846378649206,66.23274005708272,偏强
2007-08-21,4860.99,74.39130703112724,69.86846378649206,66.23274005708272,偏强
2007-08-22,4935.02,78.00516898646771,71.75824285557256,67.46615835112192,偏强
2007-08-22,4935.02,78.00516898646771,71.75824285557256,67.46615835112192,偏强
2007-08-23,5010.48,81.2428960062459,73.57735622215286,68.68287353485222,超买(空头候选)
2007-08-23,5010.48,81.2428960062459,73.57735622215286,68.68287353485222,超买(空头候选)
2007-08-24,5074.76,83.69618716783219,75.05155255295315,69.69044444485061,超买(空头候选)
2007-08-24,5074.76,83.69618716783219,75.05155255295315,69.69044444485061,超买(空头候选)
2007-08-27,5089.93,84.27851536826506,75.40037303159428,69.92869782312926,超买(空头候选)
2007-08-27,5089.93,84.27851536826506,75.40037303159428,69.92869782312926,超买(空头候选)
2007-08-28,5097.71,84.61666155817446,75.58887889963049,70.05466751313303,超买(空头候选)
2007-08-28,5097.71,84.61666155817446,75.58887889963049,70.05466751313303,超买(空头候选)
2007-08-29,5030.27,69.14633970851989,70.54260852947951,67.49713856458996,偏强
2007-08-29,5030.27,69.14633970851989,70.54260852947951,67.49713856458996,偏强
2007-08-30,5116.21,75.88762231102424,73.01489709926489,69.00193997731249,偏强
2007-08-30,5116.21,75.88762231102424,73.01489709926489,69.00193997731249,偏强
2007-08-31,5171.06,79.3441595432902,74.48666098031157,69.92912901757782,偏强
2007-08-31,5171.06,79.3441595432902,74.48666098031157,69.92912901757782,偏强
2007-09-03,5290.06,84.9579839549391,77.37034109646602,71.83624895531156,超买(空头候选)
2007-09-03,5290.06,84.9579839549391,77.37034109646602,71.83624895531156,超买(空头候选)
2007-09-04,5238.67,74.46961481387844,73.50647794284585,69.84028334739935,偏强
2007-09-04,5238.67,74.46961481387844,73.50647794284585,69.84028334739935,偏强
2007-09-05,5247.88,75.12991777617792,73.75939998649655,69.99618485188209,偏强
2007-09-05,5247.88,75.12991777617792,73.75939998649655,69.99618485188209,偏强
2007-09-06,5297.74,78.70747743426918,75.14288673455387,70.84747055843654,偏强
2007-09-06,5297.74,78.70747743426918,75.14288673455387,70.84747055843654,偏强
2007-09-07,5179.15,55.79836820719083,66.20250353725856,66.18678957812008,中性
2007-09-07,5179.15,55.79836820719083,66.20250353725856,66.18678957812008,中性
2007-09-10,5265.05,64.72332617874261,69.07287187121497,67.78843140517382,中性
2007-09-10,5265.05,64.72332617874261,69.07287187121497,67.78843140517382,中性
2007-09-11,4997.92,36.91110515341325,53.77728471576504,58.75709144755968,中性
2007-09-11,4997.92,36.91110515341325,53.777284715765035,58.75709144755968,中性
2007-09-12,5070.11,44.627346511233725,56.57581116229667,60.2504583248077,中性
2007-09-12,5070.11,44.627346511233725,56.57581116229667,60.2504583248077,中性
2007-09-13,5205.85,56.60354935878315,61.31818991614412,62.88712957268798,中性
2007-09-13,5205.85,56.60354935878315,61.31818991614412,62.88712957268798,中性
2007-09-14,5256.72,60.45036542800408,62.95115814214442,63.82547763587496,中性
2007-09-14,5256.72,60.450365428004076,62.95115814214442,63.82547763587496,中性
2007-09-17,5359.85,67.46629554351159,66.07769968895275,65.66209986183293,偏强
2007-09-17,5359.85,67.46629554351159,66.07769968895275,65.66209986183293,偏强
2007-09-18,5354.24,66.69399102519013,65.75263838104857,65.47341230762923,偏强
2007-09-18,5354.24,66.69399102519013,65.75263838104857,65.47341230762923,偏强
2007-09-19,5294.82,58.22277691678892,62.25908361138264,63.4579813171181,中性
2007-09-19,5294.82,58.222776916788916,62.25908361138264,63.4579813171181,中性
2007-09-20,5364.07,64.52445734724569,64.6184889738831,64.77655768776569,中性
2007-09-20,5364.07,64.52445734724569,64.6184889738831,64.77655768776569,中性
2007-09-21,5332.01,59.53541513058806,62.66529387691942,63.66673781467221,中性
2007-09-21,5332.01,59.53541513058806,62.66529387691942,63.66673781467221,中性
2007-09-24,5372.92,63.81911655428463,64.15423434281232,64.47712416421012,中性
2007-09-24,5372.92,63.819116554284626,64.15423434281232,64.47712416421012,中性
2007-09-25,5318.08,54.53266060223959,60.66176738947352,62.526371001491306,中性
2007-09-25,5318.08,54.53266060223959,60.66176738947352,62.526371001491306,中性
2007-09-26,5228.1,42.388292413874304,55.338619566242485,59.44702334809687,中性
2007-09-26,5228.1,42.388292413874304,55.338619566242485,59.44702334809687,中性
2007-09-27,5288.21,51.115433413955714,57.99068646295276,60.79301717142367,中性
2007-09-27,5288.21,51.115433413955714,57.99068646295276,60.79301717142367,中性
2007-09-28,5430.64,65.8322438601213,63.51862229123071,63.76652109276554,偏强
2007-09-28,5430.64,65.8322438601213,63.51862229123071,63.76652109276554,偏强
