date,sector_count,nh_sectors,nl_sectors,nh_ratio,nl_ratio,nh_nl_diff,nh_ratio_20d,nl_ratio_20d,nh_nl_diff_20d,signal,data_method
2019-01-23,15,0.0,0.0,0.0,0.0,0.0,,,,中性,方案B: 15个SW行业指数市场广度
2019-01-23,15,0.0,0.0,0.0,0.0,0.0,,,,中性,方案B: 15个SW行业指数市场广度
2019-01-24,15,0.0,0.0,0.0,0.0,0.0,,,,中性,方案B: 15个SW行业指数市场广度
2019-01-24,15,0.0,0.0,0.0,0.0,0.0,,,,中性,方案B: 15个SW行业指数市场广度
2019-01-25,15,0.0,0.0,0.0,0.0,0.0,,,,中性,方案B: 15个SW行业指数市场广度
2019-01-25,15,0.0,0.0,0.0,0.0,0.0,,,,中性,方案B: 15个SW行业指数市场广度
2019-01-28,15,0.0,0.0,0.0,0.0,0.0,,,,中性,方案B: 15个SW行业指数市场广度
2019-01-28,15,0.0,0.0,0.0,0.0,0.0,,,,中性,方案B: 15个SW行业指数市场广度
2019-01-29,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-01-29,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-01-30,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-01-30,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-01-31,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-01-31,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-02-01,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-02-01,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-02-11,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-02-11,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-02-12,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-02-12,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-02-13,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-02-13,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-02-14,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-02-14,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-02-15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-02-15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-02-18,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-02-18,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-02-19,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-02-19,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-02-20,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-02-20,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-02-21,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-02-21,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-02-22,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-02-22,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-02-25,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-02-25,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-02-26,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-02-26,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-02-27,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-02-27,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-02-28,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-02-28,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-03-01,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-03-01,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-03-04,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-03-04,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-03-05,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-03-05,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-03-06,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-03-06,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-03-07,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-03-07,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-03-08,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-03-08,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-03-11,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-03-11,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-03-12,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-03-12,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-03-13,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-03-13,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-03-14,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-03-14,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-03-15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-03-15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-03-18,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-03-18,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-03-19,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-03-19,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-03-20,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-03-20,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-03-21,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-03-21,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-03-22,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-03-22,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-03-25,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-03-25,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-03-26,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-03-26,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-03-27,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-03-27,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-03-28,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-03-28,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-03-29,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-03-29,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-04-01,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-04-01,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-04-02,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-04-02,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-04-03,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-04-03,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-04-04,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-04-04,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-04-08,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-04-08,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-04-09,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-04-09,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-04-10,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-04-10,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-04-11,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-04-11,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-04-12,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-04-12,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-04-15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-04-15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-04-16,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-04-16,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-04-17,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-04-17,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-04-18,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-04-18,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-04-19,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-04-19,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-04-22,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-04-22,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-04-23,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-04-23,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-04-24,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-04-24,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-04-25,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-04-25,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-04-26,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-04-26,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-04-29,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-04-29,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-04-30,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-04-30,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-05-06,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-05-06,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-05-07,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-05-07,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-05-08,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-05-08,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-05-09,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-05-09,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-05-10,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-05-10,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-05-13,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-05-13,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-05-14,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-05-14,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-05-15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-05-15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-05-16,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-05-16,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-05-17,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-05-17,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-05-20,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-05-20,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-05-21,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-05-21,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-05-22,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-05-22,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-05-23,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-05-23,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-05-24,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-05-24,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-05-27,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-05-27,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-05-28,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-05-28,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-05-29,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-05-29,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-05-30,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-05-30,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-05-31,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-05-31,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-06-03,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-06-03,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-06-04,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-06-04,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-06-05,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-06-05,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-06-06,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-06-06,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-06-10,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-06-10,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-06-11,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-06-11,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-06-12,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-06-12,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-06-13,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-06-13,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-06-14,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-06-14,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-06-17,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-06-17,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-06-18,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-06-18,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-06-19,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-06-19,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-06-20,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-06-20,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-06-21,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-06-21,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-06-24,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-06-24,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-06-25,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-06-25,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-06-26,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-06-26,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-06-27,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-06-27,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-06-28,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-06-28,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-07-01,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-07-01,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-07-02,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-07-02,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-07-03,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-07-03,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-07-04,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-07-04,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-07-05,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-07-05,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-07-08,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-07-08,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-07-09,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-07-09,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-07-10,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-07-10,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-07-11,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-07-11,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
2019-07-12,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,中性,方案B: 15个SW行业指数市场广度
