date,margin_sh,margin_sz,both_markets_available,margin_total
2010-03-31,5848955.0,741691.0,True,6590646.0
2010-04-01,6859439.0,,False,
2010-04-02,6774710.0,,False,
2010-04-06,10101510.0,,False,
2010-04-07,25125244.0,,False,
2010-04-08,30243891.0,14523781.0,True,44767672.0
2010-04-09,50673837.0,19841360.0,True,70515197.0
2010-04-12,89071076.0,24821127.0,True,113892203.0
2010-04-13,92380590.0,,False,
2010-04-14,89692738.0,,False,
2010-04-15,103370501.0,48077963.0,True,151448464.0
2010-04-16,122263332.0,,False,
2010-04-19,113815392.0,74462883.0,True,188278275.0
2010-04-20,118312216.0,,False,
2010-04-21,130078208.0,76020219.0,True,206098427.0
2010-04-22,160151295.0,99117224.0,True,259268519.0
2010-04-23,155732385.0,108328059.0,True,264060444.0
2010-04-26,193132504.0,110947811.0,True,304080315.0
2010-04-27,205253128.0,119174906.0,True,324428034.0
2010-04-28,225959100.0,131882234.0,True,357841334.0
2010-04-29,235877485.0,136700164.0,True,372577649.0
2010-04-30,238077940.0,146741749.0,True,384819689.0
2010-05-04,246365873.0,153380818.0,True,399746691.0
2010-05-05,282640671.0,199157267.0,True,481797938.0
2010-05-06,317289706.0,217328973.0,True,534618679.0
2010-05-07,314213691.0,218545665.0,True,532759356.0
2010-05-10,333643416.0,228198479.0,True,561841895.0
2010-05-11,356721046.0,239949544.0,True,596670590.0
2010-05-12,382832422.0,240976507.0,True,623808929.0
2010-05-13,401766706.0,241138513.0,True,642905219.0
2010-05-14,422791000.0,249114777.0,True,671905777.0
2010-05-17,477644453.0,259966646.0,True,737611099.0
2010-05-18,472759807.0,282628296.0,True,755388103.0
2010-05-19,481118099.0,292088033.0,True,773206132.0
2010-05-20,495817029.0,308172890.0,True,803989919.0
2010-05-21,512671127.0,320042752.0,True,832713879.0
2010-05-24,548729434.0,380890706.0,True,929620140.0
2010-05-25,572776772.0,382487934.0,True,955264706.0
2010-05-26,575027554.0,,False,
2010-05-27,609717988.0,381380652.0,True,991098640.0
2010-05-28,637859051.0,390340981.0,True,1028200032.0
2010-05-31,640181114.0,402142024.0,True,1042323138.0
2010-06-01,652837309.0,414584128.0,True,1067421437.0
2010-06-02,665923111.0,420685205.0,True,1086608316.0
2010-06-03,689321030.0,447355712.0,True,1136676742.0
2010-06-04,695544265.0,456437186.0,True,1151981451.0
2010-06-07,692450455.0,453878038.0,True,1146328493.0
2010-06-08,702048953.0,442418421.0,True,1144467374.0
2010-06-09,794667151.0,452709334.0,True,1247376485.0
2010-06-10,800711733.0,453552128.0,True,1254263861.0
2010-06-11,789836480.0,462190960.0,True,1252027440.0
2010-06-17,809123172.0,467068311.0,True,1276191483.0
2010-06-18,825156746.0,483755792.0,True,1308912538.0
2010-06-21,868987588.0,492073176.0,True,1361060764.0
2010-06-22,877255268.0,526092555.0,True,1403347823.0
2010-06-23,851184728.0,552612418.0,True,1403797146.0
2010-06-24,875068810.0,569582257.0,True,1444651067.0
2010-06-25,886494816.0,557973783.0,True,1444468599.0
2010-06-28,915984124.0,575135063.0,True,1491119187.0
2010-06-29,910705634.0,563829882.0,True,1474535516.0
2010-06-30,916769013.0,581205442.0,True,1497974455.0
2010-07-01,937922231.0,546538812.0,True,1484461043.0
2010-07-02,955852778.0,556540710.0,True,1512393488.0
2010-07-05,1044738511.0,567463862.0,True,1612202373.0
2010-07-06,1067081202.0,606050644.0,True,1673131846.0
2010-07-07,1074182319.0,637813308.0,True,1711995627.0
2010-07-08,1112632888.0,642138667.0,True,1754771555.0
2010-07-09,1181649244.0,639190456.0,True,1820839700.0
2010-07-12,1234380297.0,691082863.0,True,1925463160.0
2010-07-13,1323793267.0,698138368.0,True,2021931635.0
2010-07-14,1275542655.0,728963724.0,True,2004506379.0
2010-07-15,1298604506.0,735769649.0,True,2034374155.0
2010-07-16,1330405870.0,743874500.0,True,2074280370.0
2010-07-19,1315761390.0,744497164.0,True,2060258554.0
2010-07-20,1452852243.0,779686103.0,True,2232538346.0
2010-07-21,1483082903.0,788728784.0,True,2271811687.0
2010-07-22,1509592299.0,805044801.0,True,2314637100.0
2010-07-23,1550667921.0,811722730.0,True,2362390651.0
2010-07-26,1564563563.0,853657187.0,True,2418220750.0
2010-07-27,1593568939.0,874177001.0,True,2467745940.0
2010-07-28,1595881227.0,882264837.0,True,2478146064.0
2010-07-29,1543870239.0,939187644.0,True,2483057883.0
2010-07-30,1563893820.0,966664935.0,True,2530558755.0
2010-08-02,1651449005.0,994985561.0,True,2646434566.0
2010-08-03,1675464416.0,1042615338.0,True,2718079754.0
2010-08-04,1718047391.0,1080844188.0,True,2798891579.0
2010-08-05,1783730011.0,1101359153.0,True,2885089164.0
2010-08-06,1810364869.0,1098054868.0,True,2908419737.0
2010-08-09,1850654356.0,1088816671.0,True,2939471027.0
2010-08-10,1878116591.0,1071376510.0,True,2949493101.0
2010-08-11,1912592671.0,1106582012.0,True,3019174683.0
2010-08-12,1927074367.0,1054545007.0,True,2981619374.0
2010-08-13,1955007712.0,1076595099.0,True,3031602811.0
2010-08-16,2020698627.0,1131773758.0,True,3152472385.0
2010-08-17,2060715951.0,1140555675.0,True,3201271626.0
2010-08-18,2094547208.0,1172981668.0,True,3267528876.0
2010-08-19,2122186150.0,1224253231.0,True,3346439381.0
2010-08-20,2124437624.0,1231010499.0,True,3355448123.0
2010-08-23,2150102756.0,1255290309.0,True,3405393065.0
2010-08-24,2223023528.0,1345431775.0,True,3568455303.0
2010-08-25,2199838398.0,1379592077.0,True,3579430475.0
2010-08-26,2204143758.0,1367345033.0,True,3571488791.0
2010-08-27,2229826026.0,1405933982.0,True,3635760008.0
2010-08-30,2294084401.0,1397411911.0,True,3691496312.0
2010-08-31,2317154573.0,1464160739.0,True,3781315312.0
2010-09-01,2331387611.0,1529981361.0,True,3861368972.0
2010-09-02,2375135396.0,1521936459.0,True,3897071855.0
2010-09-03,2353963258.0,1487434535.0,True,3841397793.0
2010-09-06,2397099567.0,1526593772.0,True,3923693339.0
2010-09-07,2422794626.0,1500317898.0,True,3923112524.0
2010-09-08,2500020878.0,1612647061.0,True,4112667939.0
2010-09-09,2574930937.0,1622234224.0,True,4197165161.0
2010-09-10,2575331282.0,1677335763.0,True,4252667045.0
2010-09-13,2627935533.0,1729579944.0,True,4357515477.0
2010-09-14,2624139295.0,1754361130.0,True,4378500425.0
2010-09-15,2619879016.0,1745058171.0,True,4364937187.0
2010-09-16,2637763865.0,1775942142.0,True,4413706007.0
2010-09-17,2674010993.0,1774702178.0,True,4448713171.0
2010-09-20,2742346499.0,1767456329.0,True,4509802828.0
2010-09-21,2730794141.0,1733319610.0,True,4464113751.0
2010-09-27,2784269364.0,1804877229.0,True,4589146593.0
2010-09-28,2801274605.0,1817632575.0,True,4618907180.0
2010-09-29,2826577530.0,1828342322.0,True,4654919852.0
2010-09-30,2852666317.0,1849338450.0,True,4702004767.0
2010-10-08,2887887858.0,1907672477.0,True,4795560335.0
2010-10-11,2865688465.0,1890750940.0,True,4756439405.0
2010-10-12,2923947821.0,1932541473.0,True,4856489294.0
2010-10-13,2961491130.0,2050611607.0,True,5012102737.0
2010-10-14,3034969784.0,1984337119.0,True,5019306903.0
2010-10-15,3094363614.0,2084476739.0,True,5178840353.0
2010-10-18,3170291334.0,2035218591.0,True,5205509925.0
2010-10-19,3307586030.0,2116064330.0,True,5423650360.0
2010-10-20,3470306812.0,2255233837.0,True,5725540649.0
2010-10-21,3615330616.0,2255967899.0,True,5871298515.0
2010-10-22,3770303331.0,2289831951.0,True,6060135282.0
2010-10-25,3952527515.0,2445493164.0,True,6398020679.0
2010-10-26,4087926662.0,2466378544.0,True,6554305206.0
2010-10-27,4283170627.0,2501569004.0,True,6784739631.0
2010-10-28,4336385852.0,2586037371.0,True,6922423223.0
2010-10-29,4305461821.0,2668753667.0,True,6974215488.0
2010-11-01,4351829362.0,2869096470.0,True,7220925832.0
2010-11-02,4478923918.0,2735224996.0,True,7214148914.0
2010-11-03,4589660663.0,2778269397.0,True,7367930060.0
2010-11-04,4698969955.0,2897748050.0,True,7596718005.0
2010-11-05,4890856420.0,2910498733.0,True,7801355153.0
2010-11-08,5218026272.0,2979438231.0,True,8197464503.0
2010-11-09,5436020599.0,3023401893.0,True,8459422492.0
2010-11-10,5679192549.0,3106500577.0,True,8785693126.0
2010-11-11,5781299281.0,3280118411.0,True,9061417692.0
2010-11-12,5541916140.0,3178874723.0,True,8720790863.0
2010-11-15,5782921532.0,3267675816.0,True,9050597348.0
2010-11-16,5762273004.0,3207115822.0,True,8969388826.0
2010-11-17,5821464079.0,3244938204.0,True,9066402283.0
2010-11-18,5828756484.0,3226869038.0,True,9055625522.0
2010-11-19,5609570116.0,3239873281.0,True,8849443397.0
2010-11-22,,3339564525.0,False,
2010-11-23,5747026849.0,3319437239.0,True,9066464088.0
2010-11-24,5828561306.0,3409480011.0,True,9238041317.0
2010-11-25,5979578197.0,3480152169.0,True,9459730366.0
2010-11-26,5910658663.0,3491048321.0,True,9401706984.0
2010-11-29,5941949154.0,3494703022.0,True,9436652176.0
2010-11-30,5949958153.0,3460445386.0,True,9410403539.0
2010-12-01,5951267011.0,3502034011.0,True,9453301022.0
2010-12-02,6012505413.0,3549808795.0,True,9562314208.0
2010-12-03,6104052950.0,3561722782.0,True,9665775732.0
2010-12-06,6171924759.0,3606335363.0,True,9778260122.0
2010-12-07,6271986763.0,3617561930.0,True,9889548693.0
2010-12-08,6292502021.0,3669246613.0,True,9961748634.0
2010-12-09,6534330951.0,3680762527.0,True,10215093478.0
2010-12-10,6649912264.0,3767870280.0,True,10417782544.0
2010-12-13,7220426004.0,3869803208.0,True,11090229212.0
2010-12-14,7386230501.0,3885948808.0,True,11272179309.0
2010-12-15,7469890682.0,3959344272.0,True,11429234954.0
2010-12-16,7549699173.0,4006266705.0,True,11555965878.0
2010-12-17,7497089991.0,4035043357.0,True,11532133348.0
2010-12-20,7444841032.0,4035575956.0,True,11480416988.0
2010-12-21,7572566032.0,4017798245.0,True,11590364277.0
2010-12-22,7781174234.0,4112551146.0,True,11893725380.0
2010-12-23,7825796616.0,4136579986.0,True,11962376602.0
2010-12-24,7902575618.0,4158767207.0,True,12061342825.0
2010-12-27,7988003109.0,4236561693.0,True,12224564802.0
2010-12-28,8015838101.0,4203783010.0,True,12219621111.0
2010-12-29,8151935959.0,4241707413.0,True,12393643372.0
2010-12-30,8226976695.0,4303182407.0,True,12530159102.0
2010-12-31,8431589814.0,4340005021.0,True,12771594835.0
2011-01-04,8522413234.0,4334687338.0,True,12857100572.0
2011-01-05,8600209742.0,4459398471.0,True,13059608213.0
2011-01-06,8731637071.0,4496166696.0,True,13227803767.0
2011-01-07,8699324582.0,4488348642.0,True,13187673224.0
2011-01-10,8765778480.0,4517298147.0,True,13283076627.0
2011-01-11,8678049756.0,4539696173.0,True,13217745929.0
2011-01-12,8720948716.0,4582963043.0,True,13303911759.0
2011-01-13,8765354740.0,4601828925.0,True,13367183665.0
2011-01-14,8776407328.0,4653108245.0,True,13429515573.0
2011-01-17,8828849692.0,4637700054.0,True,13466549746.0
2011-01-18,8987667332.0,4708042444.0,True,13695709776.0
2011-01-19,9095258670.0,4750599762.0,True,13845858432.0
2011-01-20,9093262410.0,4738175629.0,True,13831438039.0
2011-01-21,9110172132.0,4733705811.0,True,13843877943.0
2011-01-24,9187065542.0,4706248054.0,True,13893313596.0
2011-01-25,9229395754.0,4753329188.0,True,13982724942.0
2011-01-26,9359161058.0,4819164280.0,True,14178325338.0
2011-01-27,9442041358.0,4778906904.0,True,14220948262.0
2011-01-28,9482343106.0,4783206587.0,True,14265549693.0
2011-01-31,9599626421.0,4814609971.0,True,14414236392.0
2011-02-01,9415414413.0,4843087549.0,True,14258501962.0
2011-02-09,9602224400.0,4907024779.0,True,14509249179.0
2011-02-10,9754692462.0,4994254258.0,True,14748946720.0
2011-02-11,9781394647.0,5043796970.0,True,14825191617.0
2011-02-14,9732854146.0,5064162921.0,True,14797017067.0
2011-02-15,9611013794.0,5134616170.0,True,14745629964.0
2011-02-16,9806341156.0,5284503130.0,True,15090844286.0
2011-02-17,10044524572.0,5280348773.0,True,15324873345.0
2011-02-18,10169623144.0,5374320009.0,True,15543943153.0
2011-02-21,10327199103.0,5496084956.0,True,15823284059.0
2011-02-22,10541188323.0,5412185071.0,True,15953373394.0
2011-02-23,10634481079.0,5522656856.0,True,16157137935.0
2011-02-24,10813882541.0,5603970997.0,True,16417853538.0
2011-02-25,10874421421.0,5579604487.0,True,16454025908.0
2011-02-28,10904036923.0,5686527686.0,True,16590564609.0
2011-03-01,10946532385.0,5763855406.0,True,16710387791.0
2011-03-02,11033121804.0,5885025000.0,True,16918146804.0
2011-03-03,11103299385.0,5758387270.0,True,16861686655.0
2011-03-04,11192969239.0,5892357431.0,True,17085326670.0
2011-03-07,11456213559.0,6143378126.0,True,17599591685.0
2011-03-08,11593182838.0,6261228076.0,True,17854410914.0
2011-03-09,11690874932.0,6413621132.0,True,18104496064.0
2011-03-10,11805262805.0,6555313814.0,True,18360576619.0
2011-03-11,12015417725.0,6608777828.0,True,18624195553.0
2011-03-14,12180175509.0,6780605008.0,True,18960780517.0
2011-03-15,12288311486.0,6800454249.0,True,19088765735.0
2011-03-16,12275356224.0,6786169114.0,True,19061525338.0
2011-03-17,12183342573.0,6782304665.0,True,18965647238.0
2011-03-18,12229654387.0,6908798334.0,True,19138452721.0
2011-03-21,12340124521.0,6895499008.0,True,19235623529.0
2011-03-22,12456267920.0,7062871688.0,True,19519139608.0
2011-03-23,12535336086.0,7123427243.0,True,19658763329.0
2011-03-24,12638252067.0,7218139946.0,True,19856392013.0
2011-03-25,12704209584.0,7220539064.0,True,19924748648.0
2011-03-28,12796356513.0,7280868444.0,True,20077224957.0
2011-03-29,13085307252.0,7310121177.0,True,20395428429.0
2011-03-30,13182649099.0,7407238556.0,True,20589887655.0
2011-03-31,13452749464.0,7455307999.0,True,20908057463.0
2011-04-01,13461294025.0,7489150257.0,True,20950444282.0
2011-04-06,13428651248.0,7532701098.0,True,20961352346.0
2011-04-07,13571320164.0,7729499451.0,True,21300819615.0
2011-04-08,13753562114.0,7703542560.0,True,21457104674.0
2011-04-11,14134155745.0,7891817051.0,True,22025972796.0
2011-04-12,14596812804.0,8022502517.0,True,22619315321.0
2011-04-13,14901308308.0,8133537682.0,True,23034845990.0
2011-04-14,14971025678.0,8207667804.0,True,23178693482.0
2011-04-15,15044305015.0,8340313167.0,True,23384618182.0
2011-04-18,15197417177.0,8443800176.0,True,23641217353.0
2011-04-19,15185037818.0,8404480784.0,True,23589518602.0
2011-04-20,15488581431.0,8478279425.0,True,23966860856.0
2011-04-21,15753771838.0,8480173651.0,True,24233945489.0
2011-04-22,15821242819.0,8494501639.0,True,24315744458.0
2011-04-25,15762725436.0,8516092777.0,True,24278818213.0
2011-04-26,15712740385.0,8523065275.0,True,24235805660.0
2011-04-27,15720256781.0,8531807727.0,True,24252064508.0
2011-04-28,15565295680.0,8562806963.0,True,24128102643.0
2011-04-29,15567292475.0,8547319408.0,True,24114611883.0
2011-05-03,15540560565.0,8528492760.0,True,24069053325.0
2011-05-04,15434353416.0,8570921726.0,True,24005275142.0
2011-05-05,15318970505.0,8610097779.0,True,23929068284.0
2011-05-06,15201018869.0,8612551591.0,True,23813570460.0
2011-05-09,15311614230.0,8633107785.0,True,23944722015.0
2011-05-10,15491325017.0,8660022614.0,True,24151347631.0
2011-05-11,15485994828.0,8669865754.0,True,24155860582.0
2011-05-12,15656441012.0,8610652576.0,True,24267093588.0
2011-05-13,15785569740.0,8724634893.0,True,24510204633.0
2011-05-16,15796924886.0,8793971174.0,True,24590896060.0
2011-05-17,16006912970.0,8899507588.0,True,24906420558.0
2011-05-18,16184506853.0,8968420935.0,True,25152927788.0
2011-05-19,16165108830.0,9040349649.0,True,25205458479.0
2011-05-20,16236352654.0,9095029269.0,True,25331381923.0
2011-05-23,16170839711.0,9040427519.0,True,25211267230.0
2011-05-24,16295683484.0,9077952949.0,True,25373636433.0
2011-05-25,16363519953.0,9141204728.0,True,25504724681.0
2011-05-26,16419686836.0,9158566057.0,True,25578252893.0
2011-05-27,16264422231.0,9144046573.0,True,25408468804.0
2011-05-30,16294398821.0,9157483978.0,True,25451882799.0
2011-05-31,16520563449.0,9242209384.0,True,25762772833.0
2011-06-01,16584180835.0,9291070018.0,True,25875250853.0
2011-06-02,16757960375.0,9318601922.0,True,26076562297.0
2011-06-03,16721897902.0,9342579430.0,True,26064477332.0
2011-06-07,16704518193.0,9338930330.0,True,26043448523.0
2011-06-08,16719692316.0,9367539147.0,True,26087231463.0
2011-06-09,16730267490.0,9394606326.0,True,26124873816.0
2011-06-10,16794286652.0,9478239049.0,True,26272525701.0
2011-06-13,16616359683.0,9516836725.0,True,26133196408.0
2011-06-14,16592595884.0,9485083614.0,True,26077679498.0
2011-06-15,16696919482.0,9552317180.0,True,26249236662.0
2011-06-16,16806483458.0,9601594130.0,True,26408077588.0
2011-06-17,16081597518.0,9621563834.0,True,25703161352.0
2011-06-20,16322010987.0,9682338547.0,True,26004349534.0
2011-06-21,16406605873.0,9751132530.0,True,26157738403.0
2011-06-22,16450978726.0,9765746033.0,True,26216724759.0
2011-06-23,16471263005.0,9739453001.0,True,26210716006.0
2011-06-24,16431538815.0,9690261514.0,True,26121800329.0
2011-06-27,16624992891.0,9807014243.0,True,26432007134.0
2011-06-28,16747397857.0,10014277186.0,True,26761675043.0
2011-06-29,16930395532.0,10040702851.0,True,26971098383.0
2011-06-30,17255581513.0,10143435396.0,True,27399016909.0
2011-07-01,17410725634.0,10380406771.0,True,27791132405.0
2011-07-04,17476269062.0,10481641274.0,True,27957910336.0
2011-07-05,17522498275.0,10658924834.0,True,28181423109.0
2011-07-06,17784426846.0,11119836129.0,True,28904262975.0
2011-07-07,17887679081.0,11181860442.0,True,29069539523.0
2011-07-08,17899389257.0,11200573529.0,True,29099962786.0
2011-07-11,18038080761.0,11324479828.0,True,29362560589.0
2011-07-12,18094018958.0,11405177790.0,True,29499196748.0
2011-07-13,18315900068.0,11562916240.0,True,29878816308.0
2011-07-14,18373243990.0,11634038845.0,True,30007282835.0
2011-07-15,18378377354.0,11866794109.0,True,30245171463.0
2011-07-18,18651498980.0,12007652113.0,True,30659151093.0
2011-07-19,18837158489.0,12055860357.0,True,30893018846.0
2011-07-20,19008324387.0,12142753242.0,True,31151077629.0
2011-07-21,19167791451.0,12087845184.0,True,31255636635.0
2011-07-22,19199366597.0,12172515740.0,True,31371882337.0
2011-07-25,19498313417.0,12236755504.0,True,31735068921.0
2011-07-26,19613186907.0,12351959712.0,True,31965146619.0
2011-07-27,19815171184.0,12443215315.0,True,32258386499.0
2011-07-28,19777213143.0,12478384547.0,True,32255597690.0
2011-07-29,19658868981.0,12497623206.0,True,32156492187.0
2011-08-01,19804921664.0,12663038281.0,True,32467959945.0
2011-08-02,19955607645.0,12722747582.0,True,32678355227.0
2011-08-03,20032265710.0,12828783922.0,True,32861049632.0
2011-08-04,20005611133.0,12708723837.0,True,32714334970.0
2011-08-05,19985066481.0,12741616685.0,True,32726683166.0
2011-08-08,20050499639.0,12658829244.0,True,32709328883.0
2011-08-09,20062113556.0,12691077297.0,True,32753190853.0
2011-08-10,19994547298.0,12769578746.0,True,32764126044.0
2011-08-11,19972703926.0,12804296226.0,True,32777000152.0
2011-08-12,19881316972.0,12813715314.0,True,32695032286.0
2011-08-15,20038766127.0,12857247984.0,True,32896014111.0
2011-08-16,20057865689.0,12965310097.0,True,33023175786.0
2011-08-17,20141731641.0,13036254768.0,True,33177986409.0
2011-08-18,20228607474.0,13000012458.0,True,33228619932.0
2011-08-19,20179909773.0,12967167307.0,True,33147077080.0
2011-08-22,20210509626.0,13069913917.0,True,33280423543.0
2011-08-23,20281342111.0,13160022165.0,True,33441364276.0
2011-08-24,20272515977.0,13164544329.0,True,33437060306.0
2011-08-25,20088149315.0,13129195290.0,True,33217344605.0
2011-08-26,20254194053.0,13164150019.0,True,33418344072.0
2011-08-29,20634537751.0,13278679347.0,True,33913217098.0
2011-08-30,20894772789.0,13328743049.0,True,34223515838.0
2011-08-31,21049463816.0,13307138942.0,True,34356602758.0
2011-09-01,21069013287.0,13248546905.0,True,34317560192.0
2011-09-02,21049535694.0,13310344232.0,True,34359879926.0
2011-09-05,21154773434.0,13327632782.0,True,34482406216.0
2011-09-06,21209736891.0,13331504619.0,True,34541241510.0
2011-09-07,21179952636.0,13397477534.0,True,34577430170.0
2011-09-08,21234420030.0,13406156566.0,True,34640576596.0
2011-09-09,21164910781.0,13307092058.0,True,34472002839.0
2011-09-13,21258034212.0,13320498845.0,True,34578533057.0
2011-09-14,21192431709.0,13351356993.0,True,34543788702.0
2011-09-15,21150240099.0,13254926852.0,True,34405166951.0
2011-09-16,21172993608.0,13224664223.0,True,34397657831.0
2011-09-19,21253228803.0,13233266209.0,True,34486495012.0
2011-09-20,21325107226.0,13253673315.0,True,34578780541.0
2011-09-21,21287444425.0,13294799034.0,True,34582243459.0
2011-09-22,21533277326.0,13308038117.0,True,34841315443.0
2011-09-23,21480195656.0,13265634569.0,True,34745830225.0
2011-09-26,21444276808.0,13153767351.0,True,34598044159.0
2011-09-27,21580031160.0,13219670745.0,True,34799701905.0
2011-09-28,21423857342.0,13131091202.0,True,34554948544.0
2011-09-29,21251821765.0,13011947536.0,True,34263769301.0
2011-09-30,20781876945.0,12809283754.0,True,33591160699.0
2011-10-10,20627887709.0,12867182709.0,True,33495070418.0
2011-10-11,20488692812.0,13001243831.0,True,33489936643.0
2011-10-12,20628562138.0,13016226347.0,True,33644788485.0
2011-10-13,20733507948.0,13079878104.0,True,33813386052.0
2011-10-14,20574039172.0,13068194351.0,True,33642233523.0
2011-10-17,20524998771.0,13131777680.0,True,33656776451.0
2011-10-18,20448265206.0,13122891306.0,True,33571156512.0
2011-10-19,20457681724.0,13197756923.0,True,33655438647.0
2011-10-20,20476734205.0,13170998231.0,True,33647732436.0
2011-10-21,20289030486.0,13121201297.0,True,33410231783.0
2011-10-24,20090192379.0,13147366751.0,True,33237559130.0
2011-10-25,20132261794.0,13125910599.0,True,33258172393.0
2011-10-26,20064695866.0,13195003951.0,True,33259699817.0
2011-10-27,20200051969.0,13253173462.0,True,33453225431.0
2011-10-28,20029696949.0,13209264598.0,True,33238961547.0
2011-10-31,20190956518.0,13376012743.0,True,33566969261.0
2011-11-01,20319180485.0,13532787836.0,True,33851968321.0
2011-11-02,20418750771.0,13862810044.0,True,34281560815.0
2011-11-03,20716157446.0,14010253645.0,True,34726411091.0
2011-11-04,20738941803.0,14102610147.0,True,34841551950.0
2011-11-07,20985166402.0,14229799011.0,True,35214965413.0
2011-11-08,21187852150.0,14281380008.0,True,35469232158.0
2011-11-09,21411718807.0,14497084608.0,True,35908803415.0
2011-11-10,21633736497.0,14578616110.0,True,36212352607.0
2011-11-11,21573697753.0,14619273994.0,True,36192971747.0
2011-11-14,21755232590.0,14795971849.0,True,36551204439.0
2011-11-15,21916143593.0,14930614217.0,True,36846757810.0
2011-11-16,22319008733.0,14867316271.0,True,37186325004.0
2011-11-17,22338398435.0,15004775001.0,True,37343173436.0
2011-11-18,22350504446.0,14971452140.0,True,37321956586.0
2011-11-21,22461762864.0,15048671564.0,True,37510434428.0
2011-11-22,22562741586.0,15024648304.0,True,37587389890.0
2011-11-23,22607527232.0,14962756407.0,True,37570283639.0
2011-11-24,22644309822.0,15044612457.0,True,37688922279.0
2011-11-25,22630249299.0,15026470165.0,True,37656719464.0
2011-11-28,22732341538.0,14939604782.0,True,37671946320.0
2011-11-29,22761801453.0,14946831453.0,True,37708632906.0
2011-11-30,22718291780.0,14935672976.0,True,37653964756.0
2011-12-01,22623067005.0,14973539001.0,True,37596606006.0
2011-12-02,22553959130.0,15039305907.0,True,37593265037.0
2011-12-05,22665301621.0,14918416422.0,True,37583718043.0
2011-12-06,22736872606.0,14860022682.0,True,37596895288.0
2011-12-07,22804361899.0,14903228783.0,True,37707590682.0
2011-12-08,22877100514.0,14982075336.0,True,37859175850.0
2011-12-09,22839103923.0,14977631106.0,True,37816735029.0
2011-12-12,22872597011.0,14981811616.0,True,37854408627.0
2011-12-13,22950978773.0,14916396333.0,True,37867375106.0
2011-12-14,23041310489.0,14869962406.0,True,37911272895.0
2011-12-15,23101730028.0,14629189539.0,True,37730919567.0
2011-12-16,23266966084.0,14678718626.0,True,37945684710.0
2011-12-19,23493903243.0,14765287234.0,True,38259190477.0
2011-12-20,23576150922.0,14843792321.0,True,38419943243.0
2011-12-21,23590345919.0,14779405252.0,True,38369751171.0
2011-12-22,23535936677.0,14784559329.0,True,38320496006.0
2011-12-23,23398822359.0,14727727357.0,True,38126549716.0
2011-12-26,23513883829.0,14723308745.0,True,38237192574.0
2011-12-27,23529931554.0,14778858417.0,True,38308789971.0
2011-12-28,23590696769.0,14769705238.0,True,38360402007.0
2011-12-29,23637892029.0,14792720561.0,True,38430612590.0
2011-12-30,23544801744.0,14662062537.0,True,38206864281.0
2012-01-04,23506353698.0,14672453636.0,True,38178807334.0
2012-01-05,23313515055.0,14510212864.0,True,37823727919.0
2012-01-06,23398897578.0,14447837212.0,True,37846734790.0
2012-01-09,23347100288.0,14247352611.0,True,37594452899.0
2012-01-10,23316416709.0,14146950720.0,True,37463367429.0
2012-01-11,23354101138.0,14137415787.0,True,37491516925.0
2012-01-12,23300207597.0,14073082124.0,True,37373289721.0
2012-01-13,23146764952.0,13909892950.0,True,37056657902.0
2012-01-16,23121225994.0,13865017543.0,True,36986243537.0
2012-01-17,23054757658.0,13834692130.0,True,36889449788.0
2012-01-18,23027129218.0,13819581045.0,True,36846710263.0
2012-01-19,22631198950.0,13536290668.0,True,36167489618.0
2012-01-20,21554464549.0,12948940960.0,True,34503405509.0
2012-01-30,22170686746.0,13188272190.0,True,35358958936.0
2012-01-31,22531217030.0,13264704807.0,True,35795921837.0
2012-02-01,22865709848.0,13259481921.0,True,36125191769.0
2012-02-02,23012331720.0,13323454993.0,True,36335786713.0
2012-02-03,23130383924.0,13194633870.0,True,36325017794.0
2012-02-06,23431901184.0,13355229902.0,True,36787131086.0
2012-02-07,23860965214.0,13467317608.0,True,37328282822.0
2012-02-08,23930379903.0,13425691669.0,True,37356071572.0
2012-02-09,23979185261.0,13300310078.0,True,37279495339.0
2012-02-10,23831578947.0,13370059532.0,True,37201638479.0
2012-02-13,24215575752.0,13511446455.0,True,37727022207.0
2012-02-14,24440084637.0,13577851399.0,True,38017936036.0
2012-02-15,24781487596.0,13612020710.0,True,38393508306.0
2012-02-16,25081899311.0,13694730097.0,True,38776629408.0
2012-02-17,25054819715.0,13679334509.0,True,38734154224.0
2012-02-20,25352810679.0,13748347954.0,True,39101158633.0
2012-02-21,25574532709.0,13725390116.0,True,39299922825.0
2012-02-22,25872039979.0,13695598696.0,True,39567638675.0
2012-02-23,26168645637.0,13658830671.0,True,39827476308.0
2012-02-24,26323121812.0,13406025622.0,True,39729147434.0
2012-02-27,26703050072.0,13475738992.0,True,40178789064.0
2012-02-28,26896711492.0,13623700452.0,True,40520411944.0
2012-02-29,27040092042.0,13754643697.0,True,40794735739.0
2012-03-01,27292685684.0,14088068558.0,True,41380754242.0
2012-03-02,27700045767.0,14203856681.0,True,41903902448.0
2012-03-05,28207142016.0,14366701100.0,True,42573843116.0
2012-03-06,28502169448.0,14490756130.0,True,42992925578.0
2012-03-07,28894916179.0,14523774194.0,True,43418690373.0
2012-03-08,29170997532.0,14638461697.0,True,43809459229.0
2012-03-09,29326627023.0,14691241047.0,True,44017868070.0
2012-03-12,29938026347.0,14936687572.0,True,44874713919.0
2012-03-13,30156635584.0,15145307211.0,True,45301942795.0
2012-03-14,30546102263.0,15158900109.0,True,45705002372.0
